,0,1,2,3,4,5,6,7,8,9,10,11,12,13
977,63401.0,491670014.0,0.326515,7.033348e-06,0.3276109,0.3358336,3.267402,3.231977,2.95,,0.0,3.498327,3.0,4.0
978,63462.0,491770006.0,0.324667,1.421571e-05,0.3265926,0.3357476,3.267402,3.235046,2.67,,0.0,3.498651,3.0,0.0
979,63527.0,491870022.0,0.3245291,2.545118e-05,0.3275862,0.3356598,3.267402,3.236517,2.96,,0.0,3.499206,3.0,0.0
980,63588.0,491970067.0,0.3264095,2.264977e-05,0.3281753,0.3355823,3.267402,3.236473,3.21,,0.0,3.49953,3.0,5.0
981,63650.0,492070004.0,0.3267496,6.377697e-06,0.3272051,0.3355027,3.267402,3.234184,3.25,,0.0,3.499871,3.0,2.0
982,63714.0,492170020.0,0.3293304,1.266599e-05,0.3279302,0.3354234,3.267402,3.233886,3.31,,0.0,3.5002,3.0,1.0
983,63776.0,492270049.0,0.3289216,1.069903e-05,0.328422,0.3353514,3.267402,3.235947,3.09,,0.0,3.500406,3.0,2.0
984,63841.0,492369994.0,0.3248151,1.841784e-05,0.3277902,0.3352813,3.267402,3.242694,2.71,,0.0,3.51085,2.0,2.0
985,63903.0,492470026.0,0.3234726,3.489852e-05,0.326762,0.3352015,3.267402,3.249756,3.26,,0.0,3.51118,1.0,6.0
986,63966.0,492569976.0,0.3281376,2.926588e-05,0.326776,0.3351165,3.267402,3.255878,3.2,,0.0,3.521386,1.0,3.0
987,64029.0,492670015.0,0.3272806,1.54376e-05,0.3263708,0.3350325,3.267402,3.260762,3.29,,0.0,3.531708,0.0,1.0
988,64090.0,492770077.0,0.3232686,7.241964e-06,0.3252403,0.334941,3.267402,3.268255,3.3,,0.0,3.531914,0.0,7.0
989,64155.0,492870064.0,0.3213689,5.930662e-06,0.324456,0.3348392,3.267402,3.275355,3.36,,0.0,3.542124,0.0,-1.0
990,64216.0,492970004.0,0.325081,8.940697e-06,0.3242291,0.3347355,3.267402,3.28291,3.06,,0.0,3.552334,-1.0,5.0
991,64278.0,493070001.0,0.3243396,4.827976e-06,0.3232786,0.3346261,3.267402,3.289732,3.3,,0.0,3.552542,-2.0,2.0
992,64345.0,493170054.0,0.3246713,2.622604e-06,0.3227723,0.33451,3.267402,3.295959,3.19,,0.0,3.562752,-2.0,3.0
993,64407.0,493270016.0,0.3187529,2.95043e-06,0.3221962,0.334393,3.267402,3.299718,3.23,,0.0,3.562958,-3.0,-3.0
994,64472.0,493370014.0,0.3274818,4.887581e-06,0.3214187,0.3342664,3.267402,3.303844,2.79,,0.0,3.573061,-3.0,1.0
995,64534.0,493470028.0,0.3189192,3.874302e-06,0.3225589,0.3341425,3.267402,3.305966,3.04,,0.0,3.57327,-3.0,-1.0
996,64597.0,493569998.0,0.3267797,6.318092e-06,0.3235223,0.3340325,3.267402,3.305402,3.15,,0.0,3.573476,-3.0,-1.0
997,64663.0,493669990.0,0.32139,5.811453e-06,0.3243164,0.3339319,3.267402,3.300132,3.04,,0.0,3.573688,-3.0,-4.0
998,64724.0,493770100.0,0.3326114,6.258488e-06,0.3262038,0.3338428,3.267402,3.293146,3.36,,0.0,3.563795,-2.0,-2.0
999,64789.0,493870039.0,0.324775,3.069639e-06,0.326988,0.3337699,3.267402,3.285564,3.31,,0.0,3.553883,-1.0,-5.0
1000,64850.0,493970019.0,0.3283862,8.85129e-06,0.328555,0.3337086,3.267402,3.280374,3.11,,0.0,3.553986,-1.0,-3.0
1001,64912.0,494070022.0,0.3349281,5.543232e-06,0.329205,0.3336596,3.267402,3.276735,3.21,,0.0,3.544079,0.0,-4.0
1002,64975.0,494169968.0,0.3236994,4.440546e-06,0.3287518,0.3336144,3.267402,3.274099,3.11,,0.0,3.544186,0.0,-4.0
1003,65038.0,494270019.0,0.3306959,9.924173e-06,0.3284357,0.3335626,3.267402,3.270982,3.02,,0.0,3.544049,0.0,-1.0
1004,65103.0,494370062.0,0.331977,1.716614e-05,0.3286417,0.3335119,3.267402,3.268242,3.27,,0.0,3.534144,0.0,0.0
1005,65165.0,494469985.0,0.3291961,2.068281e-05,0.3290431,0.3334678,3.267402,3.263927,2.98,,0.0,3.534245,0.0,-6.0
1006,65228.0,494570032.0,0.3236359,1.943111e-05,0.3291987,0.3334245,3.267402,3.260202,3.05,,0.0,3.534117,0.0,0.0
1007,65291.0,494670026.0,0.3247799,1.233816e-05,0.3269616,0.3333735,3.267402,3.256565,3.06,,0.0,3.524216,1.0,0.0
1008,65352.0,494770025.0,0.319079,2.974272e-05,0.3239196,0.333295,3.267402,3.253602,3.07,,0.0,3.524426,1.0,0.0
1009,65417.0,494870024.0,0.3255033,4.574656e-05,0.3234085,0.3331962,3.267402,3.251314,3.01,,0.0,3.524533,1.0,5.0
1010,65478.0,494969989.0,0.3269222,4.607439e-05,0.3239713,0.3331001,3.267402,3.248949,3.32,,0.0,3.514518,1.0,2.0
1011,65540.0,495070047.0,0.325828,2.282858e-05,0.3260179,0.333021,3.267402,3.24655,3.12,,0.0,3.514621,2.0,3.0
1012,65603.0,495170005.0,0.3300318,2.643466e-05,0.326259,0.3329518,3.267402,3.245927,3.12,,0.0,3.514724,2.0,3.0
1013,65666.0,495270035.0,0.3289158,4.482269e-05,0.3269799,0.3328882,3.267402,3.246333,3.18,,0.0,3.514831,2.0,0.0
1014,65731.0,495369991.0,0.3266832,5.716085e-05,0.327917,0.3328365,3.267402,3.247607,3.24,,0.0,3.514699,1.0,3.0
1015,65793.0,495470038.0,0.3285677,4.711747e-05,0.326616,0.3327823,3.267402,3.249175,3.53,,0.0,3.514802,1.0,4.0
1016,65856.0,495570060.0,0.3215936,2.500415e-05,0.325022,0.3327146,3.267402,3.25231,3.11,,0.0,3.524787,1.0,-2.0
1017,65919.0,495670014.0,0.3242438,3.46601e-05,0.3241911,0.3326369,3.267402,3.257901,3.24,,0.0,3.524787,0.0,1.0
1018,65980.0,495769984.0,0.324137,4.354119e-05,0.3243954,0.3325546,3.267402,3.26426,3.19,,0.0,3.534771,0.0,-2.0
1019,66045.0,495870039.0,0.3261807,5.623698e-05,0.3244323,0.3324735,3.267402,3.268522,3.29,,0.0,3.53488,0.0,4.0
1020,66106.0,495970057.0,0.3199269,6.842613e-05,0.3249146,0.3323942,3.267402,3.271527,3.39,,0.0,3.54488,0.0,0.0
1021,66168.0,496070052.0,0.3251207,3.510714e-05,0.3247843,0.3323212,3.267402,3.273341,2.86,,0.0,3.544747,0.0,1.0
1022,66231.0,496169999.0,0.3246671,3.576279e-05,0.3239693,0.3322401,3.267402,3.275902,3.02,,0.0,3.544747,0.0,1.0
1023,66293.0,496270026.0,0.3294863,3.537536e-05,0.324228,0.3321599,3.267402,3.276514,3.2,,0.0,3.544747,0.0,1.0
1024,66359.0,496370008.0,0.3197024,3.197789e-05,0.3243465,0.3320847,3.267402,3.275522,3.23,,0.0,3.544855,0.0,-2.0
1025,66421.0,496470041.0,0.3273628,3.325939e-05,0.3242978,0.332007,3.267402,3.274782,3.16,,0.0,3.544855,0.0,-2.0
1026,66484.0,496569982.0,0.3244196,2.771616e-05,0.3251622,0.3319327,3.267402,3.275983,2.88,,0.0,3.544855,0.0,0.0
1027,66547.0,496670013.0,0.3225269,1.856685e-05,0.3245043,0.3318633,3.267402,3.276341,3.2,,0.0,3.54509,0.0,-2.0
1028,66608.0,496769967.0,0.321272,1.507998e-05,0.3246957,0.3317908,3.267402,3.275761,3.27,,0.0,3.54509,0.0,-2.0
1029,66673.0,496869968.0,0.3253109,1.224875e-05,0.3250934,0.3317221,3.267402,3.273132,3.57,,0.0,3.54509,0.0,1.0
1030,66734.0,496970017.0,0.3263129,7.897615e-06,0.3247646,0.3316571,3.267402,3.271541,3.41,,0.0,3.544981,0.0,-1.0
1031,66796.0,497070031.0,0.3235873,6.258488e-06,0.3240936,0.3315875,3.267402,3.272819,3.08,,0.0,3.544981,0.0,0.0
1032,66859.0,497170004.0,0.3254377,6.347895e-06,0.3233794,0.3315096,3.267402,3.27697,3.23,,0.0,3.544981,0.0,0.0
1033,66921.0,497270069.0,0.3243471,1.430511e-06,0.3227692,0.331425,3.267402,3.28064,3.57,,0.0,3.554981,-1.0,0.0
1034,66987.0,497370061.0,0.3209344,4.23193e-06,0.3237022,0.3313437,3.267402,3.284303,3.04,,0.0,3.554981,-1.0,0.0
1035,67049.0,497470005.0,0.3261359,1.937151e-06,0.3234504,0.3312688,3.267402,3.28813,3.4,,0.0,3.554981,-2.0,2.0
1036,67112.0,497570071.0,0.3259883,6.169081e-06,0.3239017,0.3311908,3.267402,3.291271,3.08,,0.0,3.565101,-2.0,0.0
1037,67175.0,497669966.0,0.3229476,4.172325e-06,0.3247249,0.331125,3.267402,3.29262,3.34,,0.0,3.565101,-2.0,-3.0
1038,67236.0,497770017.0,0.3225002,1.728535e-06,0.3248951,0.3310596,3.267402,3.293379,3.06,,0.0,3.565101,-2.0,-3.0
1039,67301.0,497869993.0,0.3231051,8.046627e-07,0.326015,0.3310019,3.267402,3.291535,3.32,,0.0,3.565218,-2.0,-3.0
1040,67362.0,497970021.0,0.3257811,4.351139e-06,0.32632,0.3309542,3.267402,3.287391,3.03,,0.0,3.555218,-1.0,-4.0
1041,67424.0,498070017.0,0.3287333,3.874302e-06,0.3262164,0.3309088,3.267402,3.282609,2.99,,0.0,3.555218,-1.0,-1.0
1042,67487.0,498169955.0,0.3286985,1.364946e-05,0.3267519,0.3308635,3.267402,3.277335,3.35,,0.0,3.545218,0.0,-5.0
1043,67553.0,498270005.0,0.3307857,1.853704e-05,0.3271054,0.3308255,3.267402,3.270761,3.24,,0.0,3.545561,0.0,-2.0
1044,67618.0,498369967.0,0.3330463,3.98159e-05,0.3287756,0.330796,3.267402,3.266519,3.29,,0.0,3.535561,0.0,-6.0
1045,67681.0,498470020.0,0.3277108,3.352761e-05,0.3301895,0.3307856,3.267402,3.262478,3.36,,0.0,3.535561,0.0,-3.0
1046,67746.0,498570015.0,0.3327005,2.792478e-05,0.3294541,0.3307762,3.267402,3.258786,3.29,,0.0,3.525561,0.0,0.0
1047,67809.0,498670008.0,0.3290644,1.490116e-05,0.3288812,0.3307631,3.267402,3.257318,3.31,,0.0,3.525679,1.0,-1.0
1048,67873.0,498770031.0,0.3305051,4.321337e-06,0.3276552,0.3307373,3.267402,3.258265,3.16,,0.0,3.525679,0.0,0.0
1049,67938.0,498869966.0,0.328604,1.490116e-07,0.3265275,0.3307022,3.267402,3.261129,3.37,,0.0,3.535679,0.0,0.0
1050,67999.0,498969982.0,0.3251913,7.450581e-07,0.3262301,0.3306759,3.267394,3.265054,3.08,,0.0,3.535658,0.0,-1.0
1051,68061.0,499070066.0,0.3171431,1.251698e-06,0.3225143,0.3306759,3.267033,3.268173,2.58,,0.0,3.535658,-1.0,0.0
1052,68124.0,499170054.0,0.3120284,3.188848e-06,0.3181905,0.3306759,3.265333,3.271372,2.85,,0.0,3.545658,-3.0,2.0
1053,68186.0,499270037.0,0.3175892,1.341105e-05,0.3159864,0.3306759,3.261741,3.27258,2.9,,0.0,3.545765,-5.0,0.0
1054,68251.0,499370042.0,0.3169745,6.735325e-06,0.3159605,0.3306759,3.255835,3.271011,3.07,,0.0,3.545765,-8.0,0.0
1055,68314.0,499470009.0,0.314883,5.39422e-06,0.3162902,0.3306759,3.24787,3.265751,3.14,,0.0,3.535765,-10.0,-7.0
1056,68377.0,499569980.0,0.3216756,8.910894e-06,0.3176243,0.3306759,3.238328,3.257489,3.06,,0.0,3.525765,-12.0,-6.0
1057,68440.0,499670044.0,0.3166333,5.364418e-06,0.3197896,0.3306759,3.227825,3.246521,2.79,,0.0,3.515532,-12.0,-10.0
1058,68501.0,499770040.0,0.3201782,8.553267e-06,0.3198932,0.3306759,3.216604,3.233257,3.01,,0.0,3.505533,-13.0,-13.0
1059,68566.0,499870019.0,0.3242027,1.135468e-05,0.3188446,0.3306759,3.204477,3.218367,2.87,,0.0,3.485412,-14.0,-9.0
1060,68627.0,499970013.0,0.3181511,1.597404e-05,0.3179496,0.3306759,3.191114,3.202234,3.02,,0.0,3.475412,-15.0,-14.0
1061,68689.0,500070043.0,0.3180535,1.418591e-05,0.318214,0.3306759,3.176557,3.184857,3.12,,0.0,3.455306,-15.0,-16.0
1062,68752.0,500169995.0,0.3211415,1.093745e-05,0.3205317,0.3306759,3.161203,3.165913,2.97,,0.0,3.435208,-16.0,-14.0
1063,68813.0,500269993.0,0.3185879,1.707673e-05,0.3204188,0.3306759,3.145309,3.146805,2.42,,0.0,3.41509,-16.0,-14.0
1064,68878.0,500369975.0,0.3238282,5.38826e-05,0.3208837,0.3306759,3.129,3.128194,3.0,,0.0,3.394981,-16.0,-17.0
1065,68940.0,500470017.0,0.3210809,6.991625e-05,0.3233068,0.3306759,3.112341,3.107803,2.78,,0.0,3.37488,-16.0,-19.0
1066,69004.0,500570030.0,0.3290633,3.400445e-05,0.3250989,0.3306759,3.095379,3.085876,3.04,,0.0,3.354996,-16.0,-18.0
1067,69067.0,500669968.0,0.3247832,1.639128e-05,0.3275667,0.3306759,3.078162,3.063591,2.63,,0.0,3.33489,-15.0,-18.0
1068,69128.0,500770003.0,0.3349394,1.80006e-05,0.3280401,0.3306759,3.060664,3.041595,3.1,,0.0,3.31489,-15.0,-17.0
1069,69193.0,500869993.0,0.3239728,2.139807e-05,0.3265027,0.3306759,3.042772,3.018651,3.16,,0.0,3.284787,-15.0,-19.0
1070,69255.0,500970052.0,0.3293036,1.630187e-05,0.3268694,0.3306759,3.024428,2.995294,2.72,,0.0,3.264787,-15.0,-21.0
1071,69317.0,501070014.0,0.3276615,1.987815e-05,0.3272602,0.3306759,3.00571,2.974945,2.94,,0.0,3.244684,-15.0,-17.0
1072,69380.0,501170060.0,0.3283481,4.985929e-05,0.3282743,0.3306759,2.986625,2.95638,3.08,,0.0,3.224684,-16.0,-16.0
1073,69442.0,501270043.0,0.3246521,6.297231e-05,0.3272974,0.3306759,2.967063,2.93857,2.6,,0.0,3.204684,-16.0,-17.0
1074,69507.0,501370025.0,0.3299929,3.930926e-05,0.3265257,0.3306759,2.94706,2.923257,2.87,,0.0,3.194583,-17.0,-14.0
1075,69569.0,501469983.0,0.3234612,1.02818e-05,0.3236386,0.3306759,2.926852,2.907435,3.02,,0.0,3.174583,-18.0,-18.0
1076,69633.0,501570010.0,0.312844,2.783537e-05,0.3214282,0.3306759,2.906579,2.891347,2.86,,0.0,3.164583,-18.0,-15.0
1077,69696.0,501670060.0,0.3181655,2.267957e-05,0.3186158,0.3306759,2.886199,2.878438,3.25,,0.0,3.144462,-19.0,-13.0
1078,69757.0,501770033.0,0.3176638,1.010299e-05,0.3154911,0.3306759,2.865579,2.869124,3.03,,0.0,3.134462,-21.0,-17.0
1079,69822.0,501870037.0,0.3135217,7.06315e-06,0.3154434,0.3306759,2.844565,2.858997,2.53,,0.0,3.124462,-22.0,-13.0
1080,69883.0,501969987.0,0.3212211,2.95639e-05,0.3173694,0.3306759,2.822936,2.847056,2.97,,0.0,3.114462,-24.0,-16.0
1081,69945.0,502070040.0,0.3178975,4.74751e-05,0.3187028,0.3306759,2.800715,2.829671,2.66,,0.0,3.094462,-25.0,-21.0
1082,70008.0,502170052.0,0.3169934,5.063415e-05,0.3190119,0.3306759,2.778013,2.807311,2.66,,0.0,3.074462,-25.0,-24.0
1083,70070.0,502270020.0,0.3198225,1.183152e-05,0.3180187,0.3306759,2.754886,2.783961,2.33,,0.0,3.054462,-26.0,-21.0
1084,70134.0,502370045.0,0.3185747,1.263618e-05,0.3184922,0.3306759,2.731399,2.760411,2.88,,0.0,3.034462,-26.0,-25.0
1085,70197.0,502470009.0,0.3197825,3.018975e-05,0.3203589,0.3306759,2.707497,2.733687,2.33,,0.0,3.004462,-26.0,-27.0
1086,70260.0,502569984.0,0.3267735,5.736947e-05,0.3221963,0.3306759,2.683047,2.704489,2.71,,0.0,2.974463,-26.0,-24.0
1087,70324.0,502670014.0,0.3264199,0.0001026988,0.3247488,0.3306759,2.658142,2.674284,2.45,,0.0,2.944463,-26.0,-31.0
1088,70385.0,502770042.0,0.3290806,0.0001232624,0.3261848,0.3306759,2.633005,2.644902,2.56,,0.0,2.914463,-26.0,-31.0
1089,70450.0,502870010.0,0.328402,9.721518e-05,0.3287028,0.3306759,2.608083,2.613805,1.84,,0.0,2.884228,-25.0,-33.0
1090,70511.0,502970013.0,0.3350613,6.178021e-05,0.330842,0.3306759,2.583972,2.580798,2.34,,0.0,2.854565,-23.0,-25.0
1091,70573.0,503069974.0,0.3209673,2.738833e-05,0.3303483,0.3306759,2.561035,2.551334,2.17,,0.0,2.824432,-21.0,-26.0
1092,70637.0,503170013.0,0.3299943,1.02222e-05,0.3265267,0.3306759,2.539166,2.5261,2.03,,0.0,2.794432,-20.0,-25.0
1093,70699.0,503270074.0,0.3305403,3.33488e-05,0.3260644,0.3306759,2.518318,2.502414,1.82,,0.0,2.774668,-18.0,-18.0
1094,70763.0,503370031.0,0.3194893,5.90682e-05,0.3211507,0.3306759,2.498313,2.480306,2.21,,0.0,2.754771,-17.0,-13.0
1095,70826.0,503470052.0,0.3210207,3.97563e-05,0.3211197,0.3306759,2.478629,2.459735,1.78,,0.0,2.724771,-17.0,-16.0
1096,70889.0,503570035.0,0.3266695,3.635883e-05,0.3256134,0.3306759,2.459096,2.438233,1.92,,0.0,2.704772,-17.0,-18.0
1097,70953.0,503670099.0,0.3222474,7.432699e-05,0.3232793,0.3306759,2.439816,2.416296,1.95,,0.0,2.684772,-16.0,-19.0
1098,71014.0,503770036.0,0.3261484,6.80685e-05,0.3252445,0.3306759,2.4209870000000002,2.394161,2.16,,0.0,2.66488,-15.0,-15.0
1099,71082.0,503870037.0,0.324331,7.098913e-05,0.3263633,0.3306759,2.402514,2.372144,1.9,,0.0,2.64488,-15.0,-21.0
1100,71143.0,503970018.0,0.3259816,6.252527e-05,0.3270502,0.3306759,2.38412,2.351512,1.43,,0.0,2.62488,-15.0,-14.0
1101,71205.0,504070011.0,0.3267482,3.522635e-05,0.3246798,0.3306759,2.365718,2.332039,2.23,,0.0,2.60488,-15.0,-12.0
1102,71268.0,504169989.0,0.3262978,2.878904e-05,0.3248586,0.3306759,2.347244,2.313391,1.71,,0.0,2.58488,-15.0,-17.0
1103,71330.0,504270041.0,0.3215163,6.431341e-05,0.3247455,0.3306759,2.328601,2.294706,1.68,,0.0,2.56488,-15.0,-18.0
1104,71394.0,504369990.0,0.3169448,0.0001423657,0.323157,0.3306759,2.30969,2.275872,1.7,,0.0,2.54488,-15.0,-16.0
1105,71457.0,504470016.0,0.3184484,0.0001468658,0.3214604,0.3306759,2.290522,2.256583,1.61,,0.0,2.52488,-15.0,-13.0
1106,71520.0,504570057.0,0.3192178,7.861853e-05,0.3207484,0.3306759,2.271368,2.237305,1.87,,0.0,2.504981,-15.0,-14.0
1107,71583.0,504670021.0,0.3181269,2.703071e-05,0.3205191,0.3306759,2.252469,2.218796,1.41,,0.0,2.484981,-15.0,-12.0
1108,71645.0,504770029.0,0.3182676,2.908707e-05,0.3197979,0.3306759,2.233752,2.202681,1.56,,0.0,2.47509,-15.0,-10.0
1109,71710.0,504870038.0,0.3178741,3.540516e-05,0.3158192,0.3306759,2.215177,2.186601,1.1,,0.0,2.455189,-15.0,-13.0
1110,71771.0,504970034.0,0.3108744,2.542138e-05,0.313169,0.3306759,2.196641,2.170953,1.46,,0.0,2.445306,-15.0,-12.0
1111,71833.0,505070030.0,0.3135779,1.79708e-05,0.3147828,0.3306759,2.177995,2.154406,1.32,,0.0,2.425412,-16.0,-11.0
1112,71896.0,505170022.0,0.319261,4.905462e-05,0.3163703,0.3306759,2.15897,2.136441,1.33,,0.0,2.405515,-17.0,-13.0
1113,71958.0,505269989.0,0.3222495,7.736683e-05,0.318491,0.3306759,2.139421,2.117519,1.49,,0.0,2.385624,-17.0,-18.0
1114,72022.0,505370043.0,0.3200581,4.285574e-05,0.3200982,0.3306759,2.119465,2.101005,1.39,,0.0,2.375727,-18.0,-21.0
1115,72085.0,505470068.0,0.3154984,1.546741e-05,0.3193942,0.3306759,2.09918,2.083397,1.0,,0.0,2.35583,-18.0,-21.0
1116,72148.0,505570032.0,0.323475,2.30968e-05,0.31863,0.3306759,2.078759,2.069484,1.45,,0.0,2.335931,-19.0,-13.0
1117,72211.0,505670022.0,0.3152782,5.999207e-05,0.3180533,0.3306759,2.058417,2.0526,1.14,,0.0,2.32604,-19.0,-20.0
1118,72273.0,505770002.0,0.3195667,5.90086e-05,0.3185579,0.3306759,2.038143,2.033763,1.06,,0.0,2.306143,-19.0,-18.0
1119,72337.0,505869975.0,0.3192649,4.097819e-05,0.3183501,0.3306759,2.017923,2.01413,0.97,,0.0,2.286246,-19.0,-21.0
1120,72399.0,505970025.0,0.316458,4.258752e-05,0.3184382,0.3306759,1.997965,1.994849,1.18,,0.0,2.266231,-19.0,-18.0
1121,72461.0,506070049.0,0.3187569,4.693866e-05,0.3173716,0.3306759,1.978422,1.974933,1.09,,0.0,2.246334,-19.0,-20.0
1122,72524.0,506170028.0,0.3162743,6.389618e-05,0.3181696,0.3306759,1.959221,1.954924,1.19,,0.0,2.226334,-18.0,-17.0
1123,72586.0,506270023.0,0.3205158,6.762147e-05,0.3178858,0.3306759,1.940189,1.93379,1.41,,0.0,2.20644,-18.0,-18.0
1124,72650.0,506370032.0,0.3190234,4.36604e-05,0.3188643,0.3306759,1.921286,1.912351,1.64,,0.0,2.186543,-17.0,-16.0
1125,72713.0,506470041.0,0.3154413,2.044439e-05,0.3170901,0.3306759,1.902488,1.891638,1.1,,0.0,2.166769,-17.0,-17.0
1126,72776.0,506570031.0,0.327798,2.926588e-05,0.3177392,0.3306759,1.883776,1.873017,0.54,,0.0,2.146975,-17.0,-15.0
1127,72839.0,506670040.0,0.3231993,3.603101e-05,0.3204851,0.3306759,1.865133,1.851339,1.08,,0.0,2.127077,-17.0,-16.0
1128,72900.0,506770003.0,0.3146253,1.847744e-05,0.3201732,0.3306759,1.84655,1.82505,1.33,,0.0,2.097186,-16.0,-18.0
1129,72965.0,506869990.0,0.3272457,6.884336e-05,0.3189451,0.3306759,1.828012,1.797919,0.93,,0.0,2.06739,-15.0,-16.0
1130,73027.0,506969997.0,0.3279436,0.0001293719,0.3231689,0.3306759,1.809554,1.769396,0.9,,0.0,2.037493,-14.0,-15.0
1131,73089.0,507069994.0,0.3283585,0.0001906753,0.3257671,0.3306759,1.791468,1.73935,0.48,,0.0,2.007478,-12.0,-16.0
1132,73152.0,507170031.0,0.3268622,0.0001809001,0.3290209,0.3306759,1.774164,1.708241,1.03,,0.0,1.977585,-10.0,-16.0
1133,73214.0,507270045.0,0.3239465,0.0001650155,0.3262666,0.3306759,1.757674,1.680703,1.68,,0.0,1.957348,-8.0,-13.0
1134,73278.0,507369999.0,0.329405,0.0001483858,0.3270394,0.3306759,1.741841,1.656484,1.92,,0.0,1.92723,-7.0,-13.0
1135,73341.0,507470050.0,0.3212391,0.0002001524,0.3250361,0.3306759,1.726401,1.637432,1.15,,0.0,1.907335,-6.0,-9.0
1136,73404.0,507570019.0,0.3211206,0.0003097951,0.3256379,0.3306759,1.711148,1.624864,2.43,,0.0,1.897098,-6.0,-8.0
1137,73467.0,507670072.0,0.3240157,0.0003105998,0.3222098,0.3306759,1.695844,1.614498,2.78,,0.0,1.886877,-7.0,-8.0
1138,73528.0,507769987.0,0.3251239,0.0001581013,0.3257017,0.3306759,1.680383,1.606679,1.99,,0.0,1.876877,-8.0,-10.0
1139,73593.0,507869999.0,0.3245168,5.671382e-05,0.3251828,0.3306759,1.664694,1.603567,1.3,,0.0,1.876877,-9.0,-7.0
1140,73655.0,507969994.0,0.3218005,3.629923e-05,0.3225483,0.3306759,1.648811,1.602459,1.62,,0.0,1.876768,-11.0,-8.0
1141,73717.0,508070021.0,0.3198467,6.112456e-05,0.3211153,0.3306759,1.632771,1.596833,1.28,,0.0,1.866534,-12.0,-4.0
1142,73780.0,508170040.0,0.3144338,6.356835e-05,0.3178515,0.3306759,1.616603,1.587401,1.15,,0.0,1.856534,-13.0,-11.0
1143,73842.0,508270028.0,0.3169462,6.914139e-05,0.3156895,0.3306759,1.600428,1.577126,1.4,,0.0,1.846534,-13.0,-8.0
1144,73906.0,508370038.0,0.3126146,7.382035e-05,0.3140899,0.3306759,1.584319,1.564399,2.51,,0.0,1.836534,-14.0,-8.0
1145,73969.0,508469994.0,0.3176744,0.0001250505,0.3164172,0.3306759,1.568435,1.550854,2.1,,0.0,1.826534,-13.0,-9.0
1146,74032.0,508570009.0,0.3172463,0.0001363754,0.3180828,0.3306759,1.552812,1.53984,2.25,,0.0,1.806534,-14.0,-11.0
1147,74095.0,508670032.0,0.316077,8.949637e-05,0.3192428,0.3306759,1.537308,1.530746,1.18,,0.0,1.806534,-14.0,-12.0
1148,74156.0,508770046.0,0.325541,5.474687e-05,0.3230579,0.3306759,1.521741,1.52068,1.81,,0.0,1.7964310000000001,-15.0,-16.0
1149,74220.0,508870020.0,0.3236825,0.00010553,0.3227079,0.3306759,1.506186,1.507489,1.08,,0.0,1.776667,-15.0,-16.0
1150,74286.0,508969990.0,0.3217773,0.0001260042,0.3229721,0.3306759,1.490635,1.491715,0.6,,0.0,1.766667,-15.0,-17.0
1151,74348.0,509070035.0,0.3168136,7.376075e-05,0.3204834,0.3306759,1.47508,1.474598,0.24,,0.0,1.746667,-15.0,-16.0
1152,74411.0,509170019.0,0.320172,5.847216e-05,0.3181514,0.3306759,1.459501,1.4558,1.54,,0.0,1.726667,-15.0,-14.0
1153,74474.0,509270039.0,0.3215654,3.919005e-05,0.3189704,0.3306759,1.443852,1.436633,0.72,,0.0,1.706786,-14.0,-12.0
1154,74538.0,509369982.0,0.3164828,4.380941e-06,0.3214715,0.3306759,1.428144,1.418648,-0.19,,0.0,1.686786,-14.0,-14.0
1155,74601.0,509470044.0,0.3259844,1.329184e-05,0.3235877,0.3306759,1.412389,1.400023,0.74,,0.0,1.67702,-14.0,-14.0
1156,74664.0,509570023.0,0.321134,7.170439e-05,0.3221376,0.3306759,1.396595,1.380087,0.21,,0.0,1.657241,-14.0,-16.0
1157,74727.0,509670045.0,0.3147497,0.0001155138,0.3184696,0.3306759,1.380769,1.360616,-0.5,,0.0,1.637478,-13.0,-13.0
1158,74788.0,509770020.0,0.3119451,0.0001941919,0.3142583,0.3306759,1.364903,1.342839,-0.39,,0.0,1.617703,-13.0,-10.0
1159,74852.0,509869988.0,0.321008,0.00026384,0.3132496,0.3306759,1.348895,1.328208,-0.57,,0.0,1.597924,-14.0,-10.0
1160,74915.0,509970064.0,0.3117946,0.0004001558,0.3124933,0.3306759,1.332746,1.316084,-0.53,,0.0,1.588382,-14.0,-9.0
1161,74977.0,510070054.0,0.3035548,0.0003590286,0.3068376,0.3306759,1.316013,1.303445,-0.63,,0.0,1.57872,-16.0,-8.0
1162,75040.0,510170085.0,0.2543635,0.0001325011,0.2950403,0.3306759,1.298044,1.291725,-0.54,,0.0,1.568945,-17.0,-2.0
1163,75102.0,510270019.0,0.2755855,6.261468e-05,0.2700769,0.3306759,1.278729,1.289536,-0.36,,0.0,1.559048,-21.0,3.0
1164,75166.0,510370004.0,0.2584388,6.735325e-05,0.2616374,0.3306759,1.258141,1.28969,-0.16,,0.0,1.559284,-24.0,6.0
1165,75229.0,510469997.0,0.2489142,7.498264e-05,0.2600919,0.3306759,1.236155,1.288896,-0.59,,0.0,1.559284,-28.0,3.0
1166,75292.0,510569984.0,0.2283301,6.698072e-05,0.2383013,0.3306759,1.21193,1.291929,-1.21,,0.0,1.569181,-33.0,3.0
1167,75355.0,510669986.0,0.1900675,6.80685e-05,0.2148045,0.3306759,1.183391,1.294411,-1.03,,0.0,1.568945,-42.0,2.0
