,0,1,2,3
642,42312.0,458170012.0,0.0,55.47875
643,42376.0,458270014.0,0.0,55.48054
644,42439.0,458370033.0,0.0,55.32025
645,42502.0,458470031.0,0.0,55.20678
646,42567.0,458569971.0,0.0,55.07628
647,42630.0,458670111.0,0.0,55.07366
648,42692.0,458770061.0,0.0,55.11069
649,42756.0,458870073.0,0.0,55.27565
650,42817.0,458970003.0,0.0,55.41727
651,42879.0,459070028.0,0.0,55.44786
652,42942.0,459170069.0,0.0,55.42423
653,43006.0,459270074.0,0.0,55.44447
654,43069.0,459370039.0,0.0,55.40331
655,43131.0,459470040.0,0.0,55.45053
656,43195.0,459570092.0,0.0,55.46056
657,43258.0,459670039.0,0.0,55.66778
658,43320.0,459770066.0,0.0,55.9093
659,43384.0,459870010.0,0.0,56.0389
660,43445.0,459970023.0,0.0,56.14116
661,43507.0,460070064.0,0.0,56.23751
662,43570.0,460170042.0,0.0,56.56286
663,43634.0,460270000.0,0.0,56.66218
664,43697.0,460370053.0,0.0,56.61786
665,43760.0,460470096.0,0.0,56.51601
666,43823.0,460570014.0,0.0,56.30098
667,43887.0,460670076.0,0.0,56.04094
668,43948.0,460770033.0,0.0,55.81147
669,44012.0,460870083.0,0.0,55.55899
670,44074.0,460970058.0,0.0,55.08206
671,44136.0,461070003.0,0.0,54.66055
672,44199.0,461170023.0,0.0,54.51222
673,44262.0,461270089.0,0.0,54.45312
674,44326.0,461370100.0,0.0,54.60469
675,44388.0,461470019.0,0.0,54.79928
676,44451.0,461570033.0,0.0,54.95538
677,44515.0,461670047.0,0.0,55.18898
678,44576.0,461770059.0,0.0,55.4769
679,44641.0,461870021.0,0.0,55.69493
680,44702.0,461970038.0,0.0,55.72405
681,44765.0,462070044.0,0.0,55.71947
682,44828.0,462169968.0,0.0,55.76116
683,44891.0,462270101.0,0.0,55.92404
684,44955.0,462370032.0,0.0,55.95037
685,45017.0,462470059.0,0.0,55.65831
686,45080.0,462570057.0,0.0,55.25461
687,45143.0,462670033.0,0.0,55.08347
688,45205.0,462770043.0,0.0,55.00821
689,45270.0,462870030.0,0.0,54.9026
690,45331.0,462970044.0,0.0,54.74243
691,45396.0,463069980.0,0.0,54.67214
692,45462.0,463170104.0,0.0,54.65688
693,45525.0,463270042.0,0.0,54.49925
694,45589.0,463370061.0,0.0,54.4894
695,45651.0,463470014.0,0.0,54.52507
696,45714.0,463570024.0,0.0,54.5568
697,45777.0,463670010.0,0.0,54.61706
698,45839.0,463770043.0,0.0,54.72173
699,45904.0,463870082.0,0.0,54.87111
700,45965.0,463970047.0,0.0,54.92458
701,46028.0,464070061.0,0.0,55.00618
702,46091.0,464170000.0,0.0,55.13161
703,46154.0,464270042.0,0.0,55.16643
704,46218.0,464370023.0,0.0,55.29915
705,46280.0,464470012.0,0.0,55.36743
706,46343.0,464570001.0,0.0,55.4941
707,46406.0,464670048.0,0.0,55.68658
708,46467.0,464770032.0,0.0,55.79566
709,46533.0,464870021.0,0.0,55.71005
710,46594.0,464970051.0,0.0,55.52578
711,46656.0,465069949.0,0.0,55.45216
712,46719.0,465170064.0,0.0,55.52412
713,46782.0,465270020.0,0.0,55.40078
714,46846.0,465370037.0,0.0,54.9884
715,46908.0,465470045.0,0.0,54.79103
716,46971.0,465570040.0,0.0,54.59526
717,47034.0,465670067.0,0.0,54.64872
718,47095.0,465770044.0,0.0,54.48503
719,47161.0,465870068.0,0.0,54.49861
720,47222.0,465970014.0,0.0,54.58653
721,47284.0,466070040.0,0.0,54.58119
722,47347.0,466169997.0,0.0,54.68454
723,47410.0,466270009.0,0.0,54.89243
724,47474.0,466370038.0,0.0,55.04382
725,47536.0,466470004.0,0.0,55.16063
726,47599.0,466570022.0,0.0,55.0906
727,47662.0,466670066.0,0.0,55.00726
728,47726.0,466770099.0,0.0,54.76155
729,47791.0,466870044.0,0.0,54.93462
730,47854.0,466970037.0,0.0,54.96739
731,47916.0,467070011.0,0.0,54.89823
732,47979.0,467170019.0,0.0,55.06783
733,48042.0,467270044.0,0.0,55.16645
734,48106.0,467370079.0,0.0,55.0818
735,48168.0,467470005.0,0.0,54.94114
736,48231.0,467570048.0,0.0,54.88692
737,48294.0,467670057.0,0.0,54.84036
738,48355.0,467770064.0,0.0,54.81733
739,48420.0,467870046.0,0.0,54.76808
740,48482.0,467970004.0,0.0,54.82103
741,48544.0,468070009.0,0.0,54.93572
742,48610.0,468169990.0,0.0,54.98917
743,48673.0,468270075.0,0.0,55.10469
744,48737.0,468370047.0,0.0,55.10841
745,48799.0,468470059.0,0.0,55.17908
746,48866.0,468570070.0,0.0,55.15988
747,48929.0,468670019.0,0.0,55.14646
748,48990.0,468770066.0,0.0,55.13024
749,49055.0,468870034.0,0.0,55.07444
750,49116.0,468970008.0,0.0,55.196
751,49179.0,469070075.0,0.0,55.0423
752,49242.0,469170031.0,0.0,54.93517
753,49305.0,469270060.0,0.0,54.87783
754,49369.0,469369984.0,0.0,54.9357
755,49431.0,469470065.0,0.0,54.84871
756,49494.0,469570032.0,0.0,54.82782
757,49557.0,469670009.0,0.0,54.7549
758,49618.0,469770023.0,0.0,54.64238
759,49683.0,469870066.0,0.0,54.54151
760,49744.0,469970061.0,0.0,54.57295
761,49807.0,470069989.0,0.0,54.6776
762,49870.0,470170014.0,0.0,54.58665
763,49933.0,470270048.0,0.0,54.5549
764,49997.0,470370096.0,0.0,54.52575
765,50059.0,470470026.0,0.0,54.51301
766,50122.0,470569978.0,0.0,54.38765
767,50185.0,470670013.0,0.0,54.34969
768,50246.0,470770004.0,0.0,54.32113
769,50311.0,470870016.0,0.0,54.35512
770,50373.0,470970012.0,0.0,54.48747
771,50435.0,471070009.0,0.0,54.58221
772,50499.0,471170024.0,0.0,54.70247
773,50562.0,471270037.0,0.0,54.75307
774,50626.0,471370014.0,0.0,54.72956
775,50688.0,471470022.0,0.0,54.769
776,50751.0,471570035.0,0.0,54.77388
777,50814.0,471670053.0,0.0,54.55733
778,50875.0,471770036.0,0.0,54.52228
779,50940.0,471870048.0,0.0,54.60034
780,51001.0,471969979.0,0.0,54.65023
781,51063.0,472070015.0,0.0,54.5623
782,51127.0,472170068.0,0.0,54.7405
783,51190.0,472270037.0,0.0,54.7024
784,51254.0,472370053.0,0.0,54.97359
785,51319.0,472470020.0,0.0,55.01244
786,51382.0,472570016.0,0.0,54.8495
787,51446.0,472669999.0,0.0,54.81948
788,51507.0,472770024.0,0.0,54.74502
789,51572.0,472870045.0,0.0,54.72282
790,51633.0,472970035.0,0.0,54.65609
791,51695.0,473070039.0,0.0,54.60472
792,51759.0,473170052.0,0.0,54.53453
793,51826.0,473270098.0,0.0,54.51502
794,51890.0,473370023.0,0.0,54.50847
795,51952.0,473470054.0,0.0,54.38261
796,52015.0,473570033.0,0.0,54.32128
797,52078.0,473670043.0,0.0,54.26935
798,52139.0,473770051.0,0.0,54.25742
799,52204.0,473870098.0,0.0,54.34006
800,52269.0,473970069.0,0.0,54.38737
801,52331.0,474070028.0,0.0,54.37447
802,52394.0,474170050.0,0.0,54.39564
803,52457.0,474270019.0,0.0,54.48895
804,52521.0,474370023.0,0.0,54.47762
805,52583.0,474470039.0,0.0,54.58852
806,52646.0,474569996.0,0.0,54.68293
807,52709.0,474670007.0,0.0,54.77077
808,52770.0,474770021.0,0.0,54.87412
809,52835.0,474870011.0,0.0,54.91629
810,52896.0,474970042.0,0.0,54.69478
811,52958.0,475070038.0,0.0,54.32301
812,53021.0,475170020.0,0.0,54.3618
813,53084.0,475270062.0,0.0,54.31303
814,53149.0,475370017.0,0.0,54.46019
815,53211.0,475470024.0,0.0,54.59063
816,53274.0,475569991.0,0.0,54.60118
817,53337.0,475670020.0,0.0,54.51899
818,53398.0,475770064.0,0.0,54.37439
819,53463.0,475869981.0,0.0,54.28977
820,53524.0,475970139.0,0.0,54.14085
821,53586.0,476070071.0,0.0,53.98617
822,53649.0,476169986.0,0.0,54.01608
823,53712.0,476270033.0,0.0,53.99696
824,53777.0,476370003.0,0.0,54.02593
825,53839.0,476470030.0,0.0,54.16385
826,53902.0,476570024.0,0.0,54.29932
827,53965.0,476670051.0,0.0,54.37951
828,54026.0,476770085.0,0.0,54.48944
829,54091.0,476869990.0,0.0,54.63682
830,54152.0,476970038.0,0.0,54.72648
831,54214.0,477069981.0,0.0,54.75105
832,54277.0,477170001.0,0.0,54.74638
833,54340.0,477270090.0,0.0,54.73528
834,54404.0,477370038.0,0.0,54.61022
835,54467.0,477470049.0,0.0,54.49976
836,54530.0,477570060.0,0.0,54.48858
837,54593.0,477670043.0,0.0,54.48131
838,54654.0,477770047.0,0.0,54.29971
839,54719.0,477870002.0,0.0,54.10612
840,54780.0,477970022.0,0.0,53.91275
841,54842.0,478070060.0,0.0,53.80825
842,54905.0,478170028.0,0.0,53.78948
843,54968.0,478270008.0,0.0,53.76606
844,55035.0,478370028.0,0.0,53.65887
845,55098.0,478470066.0,0.0,53.66579
846,55163.0,478570023.0,0.0,53.67834
847,55226.0,478670055.0,0.0,53.73811
848,55287.0,478770093.0,0.0,53.79118
849,55352.0,478869993.0,0.0,53.90965
850,55413.0,478970042.0,0.0,53.92414
851,55475.0,479070025.0,0.0,54.10534
852,55538.0,479170006.0,0.0,54.16385
853,55601.0,479270054.0,0.0,54.31273
854,55665.0,479370069.0,0.0,54.3177
855,55727.0,479470038.0,0.0,54.5097
856,55791.0,479570075.0,0.0,54.85162
857,55854.0,479670066.0,0.0,54.83175
858,55915.0,479770013.0,0.0,54.83158
859,55980.0,479870086.0,0.0,54.83782
860,56041.0,479970037.0,0.0,54.73454
861,56103.0,480070030.0,0.0,54.57251
862,56166.0,480170059.0,0.0,54.44401
863,56229.0,480270093.0,0.0,54.33057
864,56293.0,480370040.0,0.0,54.24244
865,56355.0,480470078.0,0.0,53.93957
866,56419.0,480570037.0,0.0,53.85758
867,56482.0,480670029.0,0.0,53.85316
868,56543.0,480769981.0,0.0,53.77678
869,56608.0,480870011.0,0.0,53.65903
870,56670.0,480970022.0,0.0,53.57659
871,56732.0,481070028.0,0.0,53.63169
872,56795.0,481170077.0,0.0,53.65475
873,56858.0,481270035.0,0.0,53.77377
874,56923.0,481369989.0,0.0,53.76631
875,56985.0,481470035.0,0.0,53.68279
876,57048.0,481570004.0,0.0,53.66716
877,57112.0,481670017.0,0.0,53.74939
878,57173.0,481770054.0,0.0,53.72025
879,57238.0,481870012.0,0.0,53.66795
880,57299.0,481970021.0,0.0,53.67957
881,57361.0,482070055.0,0.0,53.56803
882,57424.0,482170026.0,0.0,53.55984
883,57487.0,482270074.0,0.0,53.49329
884,57551.0,482370043.0,0.0,53.38539
885,57613.0,482470050.0,0.0,53.31743
886,57676.0,482570041.0,0.0,53.26424
887,57741.0,482670017.0,0.0,53.32835
888,57802.0,482769984.0,0.0,53.37536
889,57867.0,482870009.0,0.0,53.44381
890,57928.0,482970036.0,0.0,53.41946
891,57990.0,483070033.0,0.0,53.47176
892,58054.0,483170025.0,0.0,53.56043
893,58117.0,483270045.0,0.0,53.41282
894,58181.0,483370032.0,0.0,53.38688
895,58246.0,483470040.0,0.0,53.4716
896,58309.0,483570009.0,0.0,53.46249
897,58372.0,483669968.0,0.0,53.72839
898,58434.0,483770039.0,0.0,53.78123
899,58499.0,483870082.0,0.0,53.76814
900,58560.0,483969984.0,0.0,53.80474
901,58623.0,484070081.0,0.0,53.86194
902,58686.0,484170046.0,0.0,53.84903
903,58749.0,484270058.0,0.0,53.90257
904,58813.0,484370052.0,0.0,53.82709
905,58875.0,484470029.0,0.0,53.86637
906,58938.0,484570033.0,0.0,53.82545
907,59001.0,484670028.0,0.0,53.62318
908,59063.0,484770053.0,0.0,53.41623
909,59128.0,484870051.0,0.0,53.38149
910,59189.0,484970052.0,0.0,53.21553
911,59251.0,485070028.0,0.0,53.16166
912,59314.0,485170022.0,0.0,53.27507
913,59377.0,485270046.0,0.0,53.484
914,59442.0,485370030.0,0.0,53.69614
915,59504.0,485470007.0,0.0,53.94127
916,59567.0,485570007.0,0.0,53.96414
917,59630.0,485670027.0,0.0,53.93709
918,59691.0,485770031.0,0.0,53.74452
919,59757.0,485870079.0,0.0,53.73302
920,59818.0,485970077.0,0.0,53.66917
921,59879.0,486070043.0,0.0,53.66247
922,59942.0,486170028.0,0.0,53.63942
923,60005.0,486270037.0,0.0,53.75996
924,60069.0,486370017.0,0.0,53.70296
925,60131.0,486469986.0,0.0,53.69908
926,60194.0,486570060.0,0.0,53.6095
927,60258.0,486670025.0,0.0,53.6814
928,60319.0,486770080.0,0.0,53.58392
929,60385.0,486870001.0,0.0,53.50642
930,60446.0,486970023.0,0.0,53.42747
931,60508.0,487070041.0,0.0,53.36255
932,60571.0,487170066.0,0.0,53.45258
933,60634.0,487270023.0,0.0,53.70465
934,60698.0,487370035.0,0.0,53.82278
935,60760.0,487470069.0,0.0,53.84064
936,60823.0,487569997.0,0.0,53.94565
937,60886.0,487670034.0,0.0,54.03961
938,60947.0,487770026.0,0.0,54.15491
939,61012.0,487869995.0,0.0,54.31049
940,61074.0,487970019.0,0.0,54.34129
941,61136.0,488070052.0,0.0,54.40977
942,61199.0,488170015.0,0.0,54.46348
943,61262.0,488270051.0,0.0,54.43401
944,61326.0,488370073.0,0.0,54.39934
945,61388.0,488470060.0,0.0,54.31231
946,61454.0,488570046.0,0.0,54.1812
947,61517.0,488670037.0,0.0,54.04611
948,61578.0,488770064.0,0.0,53.8668
949,61643.0,488870047.0,0.0,53.66285
950,61705.0,488970011.0,0.0,53.59668
951,61767.0,489070010.0,0.0,53.55171
952,61830.0,489170063.0,0.0,53.62917
953,61893.0,489270068.0,0.0,53.65994
954,61957.0,489370053.0,0.0,53.57957
955,62019.0,489470031.0,0.0,53.60655
956,62082.0,489570032.0,0.0,53.66297
957,62145.0,489670066.0,0.0,53.71266
958,62206.0,489769989.0,0.0,53.7445
959,62271.0,489870050.0,0.0,53.79798
960,62332.0,489970026.0,0.0,53.83049
961,62395.0,490070011.0,0.0,53.79789
962,62458.0,490170049.0,0.0,53.6842
963,62521.0,490270035.0,0.0,53.72048
964,62585.0,490370045.0,0.0,53.8013
965,62647.0,490470038.0,0.0,53.55343
966,62710.0,490570034.0,0.0,53.24942
967,62773.0,490670088.0,0.0,53.02728
968,62834.0,490770040.0,0.0,53.12844
969,62899.0,490870069.0,0.0,53.20871
970,62961.0,490970011.0,0.0,53.06872
971,63024.0,491070064.0,0.0,53.07002
972,63087.0,491170008.0,0.0,53.26938
973,63150.0,491270076.0,0.0,53.29959
974,63214.0,491370032.0,0.0,53.31727
975,63276.0,491470054.0,0.0,53.44057
976,63339.0,491570025.0,0.0,53.46305
977,63402.0,491670019.0,0.0,53.44457
978,63463.0,491770014.0,0.0,53.37667
979,63528.0,491870027.0,0.0,53.43114
980,63589.0,491970072.0,0.0,53.46962
981,63651.0,492070009.0,0.0,53.41296
982,63715.0,492170025.0,0.0,53.47038
983,63777.0,492270054.0,0.0,53.51127
984,63842.0,492370019.0,0.0,53.47279
985,63904.0,492470031.0,0.0,53.37038
986,63967.0,492569994.0,0.0,53.37217
987,64030.0,492670020.0,0.0,53.35143
988,64091.0,492770082.0,0.0,53.23074
989,64156.0,492870073.0,0.0,53.19869
990,64217.0,492970010.0,0.0,53.16391
991,64279.0,493070007.0,0.0,53.1036
992,64346.0,493170060.0,0.0,53.04137
993,64408.0,493270022.0,0.0,53.02645
994,64473.0,493370019.0,0.0,52.93369
995,64535.0,493470033.0,0.0,53.01707
996,64598.0,493570015.0,0.0,53.10563
997,64664.0,493669995.0,0.0,53.16818
998,64725.0,493770105.0,0.0,53.33562
999,64790.0,493870044.0,0.0,53.38915
1000,64851.0,493970042.0,0.0,53.51025
1001,64913.0,494070027.0,0.0,53.57574
1002,64976.0,494169973.0,0.0,53.53197
1003,65039.0,494270024.0,0.0,53.50646
1004,65104.0,494370068.0,0.0,53.52304
1005,65166.0,494469992.0,0.0,53.57748
1006,65229.0,494570039.0,0.0,53.5709
1007,65292.0,494670033.0,0.0,53.4132
1008,65353.0,494770030.0,0.0,53.15458
1009,65418.0,494870080.0,0.0,53.07082
1010,65479.0,494969994.0,0.0,53.15084
1011,65541.0,495070052.0,0.0,53.30864
1012,65604.0,495170010.0,0.0,53.33705
1013,65667.0,495270040.0,0.0,53.39143
1014,65732.0,495370015.0,0.0,53.47141
1015,65794.0,495470046.0,0.0,53.37023
1016,65857.0,495570069.0,0.0,53.246
1017,65920.0,495670019.0,0.0,53.17976
1018,65981.0,495769990.0,0.0,53.18886
1019,66046.0,495870044.0,0.0,53.17732
1020,66107.0,495970061.0,0.0,53.20559
1021,66169.0,496070057.0,0.0,53.21844
1022,66232.0,496170004.0,0.0,53.14472
1023,66294.0,496270033.0,0.0,53.16742
1024,66360.0,496370012.0,0.0,53.17569
1025,66422.0,496470048.0,0.0,53.18331
1026,66485.0,496569987.0,0.0,53.22398
1027,66548.0,496670018.0,0.0,53.19548
1028,66609.0,496769972.0,0.0,53.21841
1029,66674.0,496869973.0,0.0,53.23746
1030,66735.0,496970056.0,0.0,53.21191
1031,66797.0,497070038.0,0.0,53.16206
1032,66860.0,497170022.0,0.0,53.10963
1033,66922.0,497270076.0,0.0,53.06089
1034,66988.0,497370070.0,0.0,53.12347
1035,67050.0,497470010.0,0.0,53.11907
1036,67113.0,497570076.0,0.0,53.13653
1037,67176.0,497669971.0,0.0,53.2136
1038,67237.0,497770094.0,0.0,53.22025
1039,67302.0,497869998.0,0.0,53.30861
1040,67363.0,497970039.0,0.0,53.3471
1041,67425.0,498070021.0,0.0,53.34648
1042,67488.0,498169960.0,0.0,53.38255
1043,67554.0,498270010.0,0.0,53.41673
1044,67619.0,498369972.0,0.0,53.53368
1045,67682.0,498470025.0,0.0,53.66074
1046,67747.0,498570019.0,0.0,53.60015
1047,67810.0,498670013.0,0.0,53.55913
1048,67874.0,498770036.0,0.0,53.46634
1049,67939.0,498869973.0,0.0,53.36296
1050,68000.0,498969987.0,0.0,53.33783
1051,68062.0,499070071.0,0.0,53.054
1052,68125.0,499170062.0,0.0,52.66741
1053,68187.0,499270042.0,0.0,52.50879
1054,68252.0,499370066.0,0.0,52.47696
1055,68315.0,499470014.0,0.0,52.52571
1056,68378.0,499569998.0,0.0,52.60531
1057,68441.0,499670055.0,0.0,52.77504
1058,68502.0,499770045.0,0.0,52.83388
1059,68567.0,499870024.0,0.0,52.73413
1060,68628.0,499970067.0,0.0,52.65337
1061,68690.0,500070048.0,0.0,52.67313
1062,68753.0,500170000.0,0.0,52.86444
1063,68814.0,500270048.0,0.0,52.85004
1064,68879.0,500369993.0,0.0,52.90703
1065,68941.0,500470022.0,0.0,53.07487
1066,69005.0,500570035.0,0.0,53.23684
1067,69068.0,500669973.0,0.0,53.41351
1068,69129.0,500770008.0,0.0,53.49018
1069,69194.0,500870011.0,0.0,53.38564
1070,69256.0,500970057.0,0.0,53.35558
1071,69318.0,501070020.0,0.0,53.39846
1072,69381.0,501170065.0,0.0,53.51704
1073,69443.0,501270050.0,0.0,53.4143
1074,69508.0,501370032.0,0.0,53.38334
1075,69570.0,501469987.0,0.0,53.13609
1076,69634.0,501570016.0,0.0,52.93884
1077,69697.0,501670066.0,0.0,52.7113
1078,69758.0,501770038.0,0.0,52.45507
1079,69823.0,501870076.0,0.0,52.43656
1080,69884.0,501969991.0,0.0,52.59193
1081,69946.0,502070050.0,0.0,52.72232
1082,70009.0,502170060.0,0.0,52.74224
1083,70071.0,502270025.0,0.0,52.65379
1084,70135.0,502370063.0,0.0,52.70247
1085,70198.0,502470044.0,0.0,52.8372
1086,70261.0,502569989.0,0.0,52.99367
1087,70325.0,502670018.0,0.0,53.20218
1088,70386.0,502770049.0,0.0,53.33559
1089,70451.0,502870015.0,0.0,53.52731
1090,70512.0,502970029.0,0.0,53.72663
1091,70574.0,503069981.0,0.0,53.65689
1092,70638.0,503170019.0,0.0,53.37471
1093,70700.0,503270080.0,0.0,53.33053
1094,70764.0,503370037.0,0.0,52.91568
1095,70827.0,503470057.0,0.0,52.88113
1096,70890.0,503570042.0,0.0,53.27898
1097,70954.0,503670104.0,0.0,53.11911
1098,71015.0,503770040.0,0.0,53.23244
1099,71083.0,503870044.0,0.0,53.34296
1100,71144.0,503970024.0,0.0,53.39224
1101,71206.0,504070016.0,0.0,53.21236
1102,71269.0,504170007.0,0.0,53.24498
1103,71331.0,504270046.0,0.0,53.21592
1104,71395.0,504369995.0,0.0,53.08807
1105,71458.0,504470038.0,0.0,52.95226
1106,71521.0,504570083.0,0.0,52.88711
1107,71584.0,504670027.0,0.0,52.85558
1108,71646.0,504770034.0,0.0,52.81103
1109,71711.0,504870043.0,0.0,52.50747
1110,71772.0,504970039.0,0.0,52.2431
1111,71834.0,505070035.0,0.0,52.38991
1112,71897.0,505170027.0,0.0,52.51591
1113,71959.0,505269994.0,0.0,52.69445
1114,72023.0,505370049.0,0.0,52.83822
1115,72086.0,505470075.0,0.0,52.7823
1116,72149.0,505570039.0,0.0,52.70058
1117,72212.0,505670042.0,0.0,52.65885
1118,72274.0,505770007.0,0.0,52.70996
1119,72338.0,505870008.0,0.0,52.69793
1120,72400.0,505970030.0,0.0,52.69111
1121,72462.0,506070058.0,0.0,52.61184
1122,72525.0,506170033.0,0.0,52.66124
1123,72587.0,506270077.0,0.0,52.65353
1124,72651.0,506370039.0,0.0,52.72657
1125,72714.0,506470046.0,0.0,52.58975
1126,72777.0,506570035.0,0.0,52.63809
1127,72840.0,506670057.0,0.0,52.84148
1128,72901.0,506770008.0,0.0,52.83748
1129,72966.0,506870009.0,0.0,52.74508
1130,73028.0,506970004.0,0.0,53.05743
1131,73090.0,507069999.0,0.0,53.2759
1132,73153.0,507170036.0,0.0,53.57053
1133,73215.0,507270050.0,0.0,53.33418
1134,73279.0,507370004.0,0.0,53.40654
1135,73342.0,507470073.0,0.0,53.25496
1136,73405.0,507570027.0,0.0,53.28598
1137,73468.0,507670084.0,0.0,53.00506
1138,73529.0,507770021.0,0.0,53.29027
1139,73594.0,507870004.0,0.0,53.23747
1140,73656.0,507969999.0,0.0,53.03002
1141,73718.0,508070029.0,0.0,52.92797
1142,73781.0,508170045.0,0.0,52.65012
1143,73843.0,508270033.0,0.0,52.48062
1144,73907.0,508370051.0,0.0,52.33602
1145,73970.0,508470000.0,0.0,52.53426
1146,74033.0,508570026.0,0.0,52.6591
1147,74096.0,508670037.0,0.0,52.7597
1148,74157.0,508770052.0,0.0,53.04671
1149,74221.0,508870025.0,0.0,53.07003
1150,74287.0,508969997.0,0.0,53.07216
1151,74349.0,509070075.0,0.0,52.88871
1152,74412.0,509170024.0,0.0,52.6833
1153,74475.0,509270068.0,0.0,52.71738
1154,74539.0,509369987.0,0.0,52.96783
1155,74602.0,509470048.0,0.0,53.10572
1156,74665.0,509570028.0,0.0,53.01339
1157,74728.0,509670052.0,0.0,52.75669
1158,74789.0,509770025.0,0.0,52.35238
1159,74853.0,509869995.0,0.0,52.25181
1160,74916.0,509970069.0,0.0,52.2328
1161,74978.0,510070058.0,0.0,51.72454
1162,75041.0,510170090.0,0.0,50.89188
1163,75103.0,510270024.0,0.0,48.54134
1164,75167.0,510370009.0,0.0,47.78541
1165,75230.0,510470029.0,0.0,47.68105
1166,75293.0,510569989.0,0.0,45.63672
1167,75356.0,510669991.0,0.0,43.4501
1168,75417.0,510770002.0,0.0,40.5044
1169,75481.0,510870070.0,0.0,40.0
1170,75544.0,510970017.0,0.0,40.0
1171,75607.0,511070040.0,0.0,40.0
1172,75670.0,511170000.0,0.0,40.0
1173,75732.0,511270070.0,0.0,40.0
1174,75796.0,511370037.0,0.0,40.0
1175,75860.0,511470037.0,0.0,40.0
1176,75923.0,511570059.0,0.0,40.0
1177,75986.0,511670041.0,0.0,40.0
1178,76047.0,511770051.0,0.0,40.0
1179,76110.0,511870022.0,0.0,40.0
1180,76172.0,511970024.0,0.0,40.0
1181,76235.0,512070022.0,0.0,40.0
1182,76298.0,512170027.0,0.0,40.0
1183,76361.0,512269969.0,0.0,40.0
1184,76425.0,512370011.0,0.0,40.0
1185,76488.0,512470009.0,0.0,40.0
1186,76551.0,512569977.0,0.0,40.0
1187,76614.0,512669996.0,0.0,40.0
1188,76675.0,512770040.0,0.0,40.0
1189,76739.0,512869997.0,0.0,40.0
1190,76801.0,512969992.0,0.0,40.0
1191,76863.0,513070014.0,0.0,40.0
1192,76928.0,513170009.0,0.0,40.0
1193,76990.0,513270015.0,0.0,40.0
1194,77054.0,513369951.0,0.0,40.0
1195,77117.0,513469997.0,0.0,40.0
1196,77180.0,513570043.0,0.0,40.0
1197,77243.0,513670038.0,0.0,40.0
1198,77304.0,513770093.0,0.0,40.0
1199,77368.0,513869952.0,0.0,40.0
1200,77430.0,513970028.0,0.0,40.0
1201,77495.0,514070022.0,0.0,40.0
1202,77559.0,514169967.0,0.0,40.0
1203,77621.0,514270003.0,0.0,40.0
1204,77685.0,514370044.0,0.0,40.0
1205,77748.0,514469989.0,0.0,40.0
1206,77811.0,514569979.0,0.0,40.0
1207,77874.0,514670019.0,0.0,40.0
1208,77935.0,514769992.0,0.0,40.0
1209,77999.0,514870021.0,0.0,40.0
1210,78061.0,514969951.0,0.0,40.0
1211,78123.0,515070003.0,0.0,40.0
1212,78186.0,515170020.0,0.0,40.0
1213,78249.0,515270047.0,0.0,40.0
1214,78313.0,515370034.0,0.0,40.0
1215,78376.0,515469973.0,0.0,40.0
1216,78439.0,515570007.0,0.0,40.0
1217,78502.0,515670036.0,0.0,40.0
1218,78563.0,515769966.0,0.0,40.0
1219,78627.0,515870016.0,0.0,40.0
1220,78689.0,515970007.0,0.0,40.0
1221,78751.0,516069972.0,0.0,40.0
1222,78814.0,516170010.0,0.0,40.0
1223,78877.0,516270047.0,0.0,40.0
1224,78941.0,516369980.0,0.0,40.0
1225,79004.0,516470040.0,0.0,40.0
1226,79067.0,516570028.0,0.0,40.0
1227,79130.0,516670009.0,0.0,40.0
1228,79191.0,516769995.0,0.0,40.0
1229,79255.0,516870011.0,0.0,40.0
1230,79317.0,516969989.0,0.0,40.0
1231,79379.0,517070017.0,0.0,40.0
1232,79442.0,517170062.0,0.0,40.0
1233,79508.0,517270033.0,0.0,40.0
1234,79573.0,517369982.0,0.0,40.0
1235,79636.0,517470025.0,0.0,40.0
1236,79699.0,517569970.0,0.0,40.0
1237,79762.0,517669972.0,0.0,40.0
1238,79823.0,517769977.0,0.0,40.0
1239,79887.0,517869956.0,0.0,40.0
1240,79950.0,517969975.0,0.0,40.0
1241,80010.0,518070030.0,0.0,40.0
1242,80071.0,518169968.0,0.0,40.0
1243,80132.0,518270028.0,0.0,40.0
1244,80197.0,518369963.0,0.0,40.0
1245,80261.0,518469995.0,0.0,40.0
1246,80325.0,518569976.0,0.0,40.0
1247,80388.0,518670004.0,0.0,40.0
1248,80449.0,518770004.0,0.0,40.0
1249,80513.0,518869942.0,0.0,40.0
1250,80575.0,518970081.0,0.0,40.0
1251,80637.0,519069988.0,0.0,40.0
1252,80703.0,519169963.0,0.0,40.0
1253,80765.0,519269975.0,0.0,40.0
1254,80829.0,519369982.0,0.0,40.0
1255,80893.0,519470000.0,0.0,40.0
1256,80956.0,519569972.0,0.0,40.0
1257,81019.0,519669998.0,0.0,40.0
1258,81080.0,519769999.0,0.0,40.0
1259,81144.0,519869966.0,0.0,40.0
1260,81206.0,519969992.0,0.0,40.0
1261,81268.0,520070019.0,0.0,40.0
1262,81331.0,520170026.0,0.0,40.0
1263,81393.0,520270035.0,0.0,40.0
1264,81457.0,520369969.0,0.0,40.0
1265,81521.0,520469990.0,0.0,40.0
1266,81584.0,520569978.0,0.0,40.0
1267,81647.0,520670016.0,0.0,40.0
1268,81708.0,520770044.0,0.0,40.0
1269,81772.0,520870011.0,0.0,40.0
