,0,1,2,3,4,5,6
813,49798.0,470067742.0,4.976486,0.0676923,1.0,1.0,6.0
814,49856.0,470167807.0,4.9784,0.05560439,1.0,1.0,6.0
815,49924.0,470267764.0,4.979709,0.07010989,1.0,1.0,6.0
816,49985.0,470367771.0,4.977795,0.03142857,1.0,1.0,6.0
817,50050.0,470467728.0,4.979407,0.0410989,1.0,1.0,6.0
818,50110.0,470567730.0,4.9785,0.05802198,1.0,1.0,6.0
819,50176.0,470667782.0,4.979205,0.05802198,1.0,1.0,6.0
820,50234.0,470767785.0,4.979709,0.07010989,1.0,1.0,6.0
821,50302.0,470867712.0,4.974472,0.0,1.0,1.0,6.0
822,50361.0,470967743.0,4.981522,0.04593406,1.0,1.0,6.0
823,50426.0,471067806.0,4.976587,0.06285714,1.0,1.0,6.0
824,50485.0,471167771.0,4.977493,0.05076923,1.0,1.0,6.0
825,50553.0,471267795.0,4.978299,0.01208791,1.0,1.0,6.0
826,50614.0,471367739.0,4.977997,0.02659341,1.0,1.0,6.0
827,50679.0,471467777.0,4.974875,0.05802198,1.0,1.0,6.0
828,50739.0,471567718.0,4.977594,0.05802198,1.0,1.0,6.0
829,50805.0,471667771.0,4.977594,0.07978021,1.0,1.0,6.0
830,50863.0,471767739.0,4.979105,0.0676923,1.0,1.0,6.0
831,50931.0,471867716.0,4.980414,0.03868132,1.0,1.0,6.0
832,50989.0,471967794.0,4.974875,0.06043956,1.0,1.0,6.0
833,51054.0,472067735.0,4.978097,0.05318681,1.0,1.0,6.0
834,51113.0,472167758.0,4.977594,0.07978021,1.0,1.0,6.0
835,51181.0,472267796.0,4.9785,0.05076923,1.0,1.0,6.0
836,51242.0,472367776.0,4.97709,0.0676923,1.0,1.0,6.0
837,51307.0,472467724.0,4.976687,0.05076923,1.0,1.0,6.0
838,51370.0,472567705.0,4.976285,0.0676923,1.0,1.0,6.0
839,51437.0,472667773.0,4.97709,0.02417582,1.0,1.0,6.0
840,51495.0,472767790.0,4.941943,0.07736263,1.0,1.0,6.0
841,51563.0,472867780.0,4.943756,0.04351648,1.0,1.0,6.0
842,51621.0,472967747.0,4.942145,0.04593406,1.0,1.0,6.0
843,51686.0,473067788.0,4.941641,0.05560439,1.0,1.0,6.0
844,51744.0,473167779.0,4.942648,0.02659341,1.0,1.0,6.0
845,51817.0,473267763.0,4.979709,0.03626373,1.0,1.0,6.0
846,51878.0,473367751.0,4.979407,0.03142857,1.0,1.0,6.0
847,51943.0,473467762.0,4.9785,0.0410989,1.0,1.0,6.0
848,52003.0,473567726.0,4.978299,0.05076923,1.0,1.0,6.0
849,52069.0,473667773.0,4.975379,0.05802198,1.0,1.0,6.0
850,52127.0,473767805.0,4.977191,0.07252747,1.0,1.0,6.0
851,52195.0,473867727.0,4.975781,0.05802198,1.0,1.0,6.0
852,52252.0,473967799.0,4.980313,0.03868132,1.0,1.0,6.0
853,52321.0,474067746.0,4.946979,0.05076923,1.0,1.0,6.0
854,52379.0,474167759.0,4.942749,0.0676923,1.0,1.0,6.0
855,52448.0,474267769.0,4.938519,0.007252747,1.0,1.0,6.0
856,52509.0,474367735.0,4.942648,0.05318681,1.0,1.0,6.0
857,52574.0,474467742.0,4.943957,0.05560439,1.0,1.0,6.0
858,52634.0,474567712.0,4.976386,0.06285714,1.0,1.0,6.0
859,52700.0,474667790.0,4.975882,0.05318681,1.0,1.0,6.0
860,52758.0,474767766.0,4.976889,0.06285714,1.0,1.0,6.0
861,52826.0,474867854.0,4.977292,0.07494505,1.0,1.0,6.0
862,52884.0,474967730.0,4.982629,0.06043956,1.0,1.0,6.0
863,52949.0,475067768.0,4.979809,0.06043956,1.0,1.0,6.0
864,53007.0,475167743.0,4.979608,0.04835165,1.0,1.0,6.0
865,53075.0,475267784.0,4.979004,0.05076923,1.0,1.0,6.0
866,53137.0,475367694.0,4.979809,0.06043956,1.0,1.0,6.0
867,53202.0,475467712.0,4.978903,0.03384615,1.0,1.0,6.0
868,53262.0,475567832.0,4.976788,0.02175824,1.0,1.0,6.0
869,53328.0,475667757.0,4.980112,0.04835165,1.0,1.0,6.0
870,53386.0,475767760.0,4.981522,0.06043956,1.0,1.0,6.0
871,53454.0,475867756.0,4.979407,0.0410989,1.0,1.0,6.0
872,53512.0,475967711.0,4.982226,0.06285714,1.0,1.0,6.0
873,53577.0,476067754.0,4.981522,0.07494505,1.0,1.0,6.0
874,53635.0,476167742.0,4.979205,0.0410989,1.0,1.0,6.0
875,53703.0,476267736.0,4.983233,0.07494505,1.0,1.0,6.0
876,53765.0,476367716.0,4.978299,0.05318681,1.0,1.0,6.0
877,53830.0,476467748.0,4.97991,0.06285714,1.0,1.0,6.0
878,53890.0,476567749.0,4.982226,0.02175824,1.0,1.0,6.0
879,53956.0,476667807.0,4.979004,0.01208791,1.0,1.0,6.0
880,54014.0,476767721.0,4.979205,0.0,1.0,1.0,6.0
881,54082.0,476867750.0,4.977191,0.05076923,1.0,1.0,6.0
882,54140.0,476967836.0,4.978802,0.04351648,1.0,1.0,6.0
883,54205.0,477067728.0,4.979004,0.04593406,1.0,1.0,6.0
884,54263.0,477167755.0,4.977292,0.0410989,1.0,1.0,6.0
885,54331.0,477267715.0,4.976889,0.05802198,1.0,1.0,6.0
886,54392.0,477367798.0,4.9784,0.07978021,1.0,1.0,6.0
887,54458.0,477467714.0,4.97709,0.05318681,1.0,1.0,6.0
888,54518.0,477567734.0,4.979608,0.07010989,1.0,1.0,6.0
889,54584.0,477667754.0,4.974472,0.0676923,1.0,1.0,6.0
890,54642.0,477767765.0,4.978299,0.02659341,1.0,1.0,6.0
891,54710.0,477867737.0,4.977795,0.06043956,1.0,1.0,6.0
892,54768.0,477967763.0,4.979809,0.03626373,1.0,1.0,6.0
893,54833.0,478067706.0,4.981925,0.06043956,1.0,1.0,6.0
894,54891.0,478167748.0,4.980011,0.03142857,1.0,1.0,6.0
895,54959.0,478267801.0,4.982226,0.08945055,1.0,1.0,6.0
896,55023.0,478367725.0,4.978802,0.05802198,1.0,1.0,6.0
897,55089.0,478467745.0,4.978097,0.04835165,1.0,1.0,6.0
898,55151.0,478567784.0,4.981219,0.03626373,1.0,1.0,6.0
899,55217.0,478667721.0,4.97699,0.0821978,1.0,1.0,6.0
900,55275.0,478767760.0,4.983233,0.05560439,1.0,1.0,6.0
901,55343.0,478867736.0,4.983133,0.06527472,1.0,1.0,6.0
902,55401.0,478967699.0,4.979507,0.09186812,1.0,1.0,6.0
903,55466.0,479067747.0,4.978802,0.03384615,1.0,1.0,6.0
904,55524.0,479167797.0,4.981421,0.06527472,1.0,1.0,6.0
905,55592.0,479267724.0,4.979306,0.0410989,1.0,1.0,6.0
906,55653.0,479367747.0,4.980212,0.03868132,1.0,1.0,6.0
907,55718.0,479467730.0,4.980615,0.0410989,1.0,1.0,6.0
908,55779.0,479567749.0,4.979004,0.03626373,1.0,1.0,6.0
909,55845.0,479667730.0,4.977695,0.05802198,1.0,1.0,6.0
910,55903.0,479767748.0,4.967523,0.0676923,1.0,1.0,6.0
911,55971.0,479867758.0,4.978702,0.03384615,1.0,1.0,6.0
912,56029.0,479967707.0,4.976083,0.05802198,1.0,1.0,6.0
913,56094.0,480067761.0,4.976889,0.05318681,1.0,1.0,6.0
914,56152.0,480167725.0,4.979709,0.04835165,1.0,1.0,6.0
915,56220.0,480267786.0,4.979205,0.03868132,1.0,1.0,6.0
916,56281.0,480367725.0,4.976889,0.05076923,1.0,1.0,6.0
917,56346.0,480467764.0,4.981622,0.03626373,1.0,1.0,6.0
918,56407.0,480567716.0,4.979205,0.0410989,1.0,1.0,6.0
919,56473.0,480667734.0,4.982629,0.04351648,1.0,1.0,6.0
920,56531.0,480767770.0,4.983032,0.01934066,1.0,1.0,6.0
921,56599.0,480867729.0,4.981925,0.05802198,1.0,1.0,6.0
922,56658.0,480967802.0,4.980414,0.03142857,1.0,1.0,6.0
923,56723.0,481067775.0,4.982932,0.0821978,1.0,1.0,6.0
924,56781.0,481167821.0,4.981622,0.05076923,1.0,1.0,6.0
925,56849.0,481267727.0,4.981219,0.04593406,1.0,1.0,6.0
926,56911.0,481367755.0,4.976184,0.0410989,1.0,1.0,6.0
927,56976.0,481467727.0,4.979407,0.04593406,1.0,1.0,6.0
928,57036.0,481567715.0,4.980917,0.04351648,1.0,1.0,6.0
929,57103.0,481667735.0,4.980011,0.04835165,1.0,1.0,6.0
930,57161.0,481767772.0,4.977292,0.05076923,1.0,1.0,6.0
931,57229.0,481867746.0,4.97417,0.0410989,1.0,1.0,6.0
932,57287.0,481967710.0,4.980716,0.03868132,1.0,1.0,6.0
933,57352.0,482067779.0,4.981622,0.01208791,1.0,1.0,6.0
934,57410.0,482167766.0,4.981723,0.05560439,1.0,1.0,6.0
935,57478.0,482267724.0,4.985147,0.06043956,1.0,1.0,6.0
936,57539.0,482367736.0,4.980313,0.05076923,1.0,1.0,6.0
937,57604.0,482467734.0,4.983334,0.04351648,1.0,1.0,6.0
938,57664.0,482567786.0,4.981119,0.05802198,1.0,1.0,6.0
939,57732.0,482667752.0,4.982126,0.05560439,1.0,1.0,6.0
940,57790.0,482767785.0,4.983233,0.05802198,1.0,1.0,6.0
941,57858.0,482867689.0,4.980615,0.05318681,1.0,1.0,6.0
942,57916.0,482967825.0,4.981622,0.04593406,1.0,1.0,6.0
943,57981.0,483067711.0,4.979608,0.04835165,1.0,1.0,6.0
944,58039.0,483167748.0,4.980112,0.06285714,1.0,1.0,6.0
945,58108.0,483267782.0,4.985953,0.07252747,1.0,1.0,6.0
946,58169.0,483367751.0,4.978198,0.05076923,1.0,1.0,6.0
947,58237.0,483467771.0,4.979205,0.06043956,1.0,1.0,6.0
948,58297.0,483567781.0,4.978903,0.05802198,1.0,1.0,6.0
949,58363.0,483667781.0,4.981119,0.03626373,1.0,1.0,6.0
950,58422.0,483767726.0,4.980011,0.05076923,1.0,1.0,6.0
951,58490.0,483867741.0,4.976486,0.08703297,1.0,1.0,6.0
952,58548.0,483967754.0,4.978601,0.05560439,1.0,1.0,6.0
953,58614.0,484067732.0,4.978198,0.04351648,1.0,1.0,6.0
954,58672.0,484167733.0,4.976083,0.0410989,1.0,1.0,6.0
955,58740.0,484267690.0,4.983233,0.07010989,1.0,1.0,6.0
956,58801.0,484367759.0,4.978299,0.05076923,1.0,1.0,6.0
957,58866.0,484467698.0,4.975177,0.05560439,1.0,1.0,6.0
958,58926.0,484567753.0,4.981018,0.05318681,1.0,1.0,6.0
959,58992.0,484667738.0,4.981421,0.07252747,1.0,1.0,6.0
960,59051.0,484767790.0,4.982932,0.05318681,1.0,1.0,6.0
961,59119.0,484867715.0,4.981119,0.01934066,1.0,1.0,6.0
962,59177.0,484967754.0,4.979407,0.05802198,1.0,1.0,6.0
963,59242.0,485067737.0,4.980011,0.09186812,1.0,1.0,6.0
964,59300.0,485167778.0,4.982126,0.05560439,1.0,1.0,6.0
965,59368.0,485267725.0,4.97427,0.04835165,1.0,1.0,6.0
966,59430.0,485367775.0,4.977292,0.01692308,1.0,1.0,6.0
967,59495.0,485467794.0,4.976687,0.04835165,1.0,1.0,6.0
968,59555.0,485567750.0,4.979105,0.04351648,1.0,1.0,6.0
969,59621.0,485667795.0,4.981622,0.06527472,1.0,1.0,6.0
970,59679.0,485767764.0,4.978097,0.02659341,1.0,1.0,6.0
971,59747.0,485867708.0,4.977896,0.06285714,1.0,1.0,6.0
972,59805.0,485967746.0,4.978802,0.05076923,1.0,1.0,6.0
973,59870.0,486067749.0,4.977493,0.05802198,1.0,1.0,6.0
974,59928.0,486167711.0,4.979407,0.04351648,1.0,1.0,6.0
975,59996.0,486267721.0,4.981925,0.06285714,1.0,1.0,6.0
976,60057.0,486367808.0,4.977896,0.06043956,1.0,1.0,6.0
977,60122.0,486467770.0,4.978097,0.0410989,1.0,1.0,6.0
978,60182.0,486567786.0,4.979306,0.03626373,1.0,1.0,6.0
979,60249.0,486667714.0,4.976386,0.04351648,1.0,1.0,6.0
980,60307.0,486767793.0,4.980414,0.04835165,1.0,1.0,6.0
981,60376.0,486867724.0,4.980414,0.0676923,1.0,1.0,6.0
982,60434.0,486967748.0,4.979306,0.05318681,1.0,1.0,6.0
983,60499.0,487067738.0,4.980917,0.04593406,1.0,1.0,6.0
984,60557.0,487167718.0,4.982025,0.03868132,1.0,1.0,6.0
985,60625.0,487267793.0,4.97991,0.0410989,1.0,1.0,6.0
986,60686.0,487367722.0,4.978299,0.07978021,1.0,1.0,6.0
987,60751.0,487467755.0,4.979004,0.04351648,1.0,1.0,6.0
988,60811.0,487567728.0,4.977292,0.02417582,1.0,1.0,6.0
989,60877.0,487667761.0,4.977695,0.05560439,1.0,1.0,6.0
990,60935.0,487767716.0,4.978601,0.04351648,1.0,1.0,6.0
991,61003.0,487867763.0,4.977393,0.08703297,1.0,1.0,6.0
992,61062.0,487967771.0,4.975277,0.05318681,1.0,1.0,6.0
993,61127.0,488067729.0,4.976687,0.08461538,1.0,1.0,6.0
994,61185.0,488167752.0,4.979407,0.02659341,1.0,1.0,6.0
995,61253.0,488267735.0,4.979809,0.04835165,1.0,1.0,6.0
996,61314.0,488367760.0,4.975177,0.02417582,1.0,1.0,6.0
997,61379.0,488467772.0,4.976687,0.0410989,1.0,1.0,6.0
998,61442.0,488567757.0,4.976788,0.02417582,1.0,1.0,6.0
999,61508.0,488667722.0,4.979105,0.05560439,1.0,1.0,6.0
1000,61566.0,488767723.0,4.980716,0.06527472,1.0,1.0,6.0
1001,61634.0,488867743.0,4.977896,0.0821978,1.0,1.0,6.0
1002,61693.0,488967775.0,4.980615,0.07010989,1.0,1.0,6.0
1003,61758.0,489067728.0,4.979004,0.03626373,1.0,1.0,6.0
1004,61816.0,489167721.0,4.981119,0.05076923,1.0,1.0,6.0
1005,61884.0,489267794.0,4.982327,0.0410989,1.0,1.0,6.0
1006,61945.0,489367675.0,4.977997,0.05802198,1.0,1.0,6.0
1007,62010.0,489467729.0,4.977292,0.07010989,1.0,1.0,6.0
1008,62070.0,489567824.0,4.977393,0.03384615,1.0,1.0,6.0
1009,62136.0,489667704.0,4.978601,0.0676923,1.0,1.0,6.0
1010,62194.0,489767731.0,4.980816,0.04835165,1.0,1.0,6.0
1011,62262.0,489867767.0,4.980112,0.07010989,1.0,1.0,6.0
1012,62320.0,489967758.0,4.977795,0.06527472,1.0,1.0,6.0
1013,62386.0,490067767.0,4.979105,0.04593406,1.0,1.0,6.0
1014,62444.0,490167789.0,4.979306,0.05076923,1.0,1.0,6.0
1015,62512.0,490267778.0,4.981823,0.06285714,1.0,1.0,6.0
1016,62573.0,490367758.0,4.982327,0.04351648,1.0,1.0,6.0
1017,62638.0,490467745.0,4.982529,0.04593406,1.0,1.0,6.0
1018,62698.0,490567769.0,4.980414,0.05318681,1.0,1.0,6.0
1019,62764.0,490667722.0,4.979809,0.04593406,1.0,1.0,6.0
1020,62822.0,490767762.0,4.980212,0.03626373,1.0,1.0,6.0
1021,62890.0,490867734.0,4.979608,0.02901099,1.0,1.0,6.0
1022,62949.0,490967753.0,4.981522,0.04835165,1.0,1.0,6.0
1023,63015.0,491067749.0,4.979105,0.03384615,1.0,1.0,6.0
1024,63073.0,491167763.0,4.980816,0.05560439,1.0,1.0,6.0
1025,63140.0,491267755.0,4.979004,0.03868132,1.0,1.0,6.0
1026,63202.0,491367747.0,4.979004,0.04351648,1.0,1.0,6.0
1027,63267.0,491467705.0,4.977292,0.02175824,1.0,1.0,6.0
1028,63327.0,491567754.0,4.980515,0.0410989,1.0,1.0,6.0
1029,63393.0,491667753.0,4.980816,0.05560439,1.0,1.0,6.0
1030,63451.0,491767815.0,4.980615,0.04835165,1.0,1.0,6.0
1031,63519.0,491867754.0,4.979608,0.05802198,1.0,1.0,6.0
1032,63577.0,491967708.0,4.978702,0.05076923,1.0,1.0,6.0
1033,63642.0,492067726.0,4.973465,0.05076923,1.0,1.0,6.0
1034,63701.0,492167763.0,4.978702,0.04593406,1.0,1.0,6.0
1035,63768.0,492267723.0,4.981723,0.01934066,1.0,1.0,6.0
1036,63830.0,492367787.0,4.9784,0.04593406,1.0,1.0,6.0
1037,63895.0,492467737.0,4.980816,0.04835165,1.0,1.0,6.0
1038,63955.0,492567779.0,4.979507,0.0821978,1.0,1.0,6.0
1039,64021.0,492667810.0,4.984543,0.02417582,1.0,1.0,6.0
1040,64079.0,492767726.0,4.981925,0.04835165,1.0,1.0,6.0
1041,64147.0,492867785.0,4.983233,0.03384615,1.0,1.0,6.0
1042,64205.0,492967726.0,4.982629,0.04351648,1.0,1.0,6.0
1043,64270.0,493067786.0,4.980414,0.05560439,1.0,1.0,6.0
1044,64329.0,493167761.0,4.980816,0.07252747,1.0,1.0,6.0
1045,64399.0,493267767.0,4.981723,0.04835165,1.0,1.0,6.0
1046,64461.0,493367712.0,4.9785,0.05076923,1.0,1.0,6.0
1047,64526.0,493467728.0,4.979105,0.05076923,1.0,1.0,6.0
1048,64586.0,493567816.0,4.981119,0.03384615,1.0,1.0,6.0
1049,64655.0,493667772.0,4.97709,0.05560439,1.0,1.0,6.0
1050,64713.0,493767805.0,4.978198,0.05802198,1.0,1.0,6.0
1051,64781.0,493867775.0,4.981622,0.03384615,1.0,1.0,6.0
1052,64839.0,493967703.0,4.980212,0.05318681,1.0,1.0,6.0
1053,64904.0,494067742.0,4.981119,0.05802198,1.0,1.0,6.0
1054,64962.0,494167785.0,4.979407,0.0676923,1.0,1.0,6.0
1055,65030.0,494267729.0,4.982428,0.07252747,1.0,1.0,6.0
1056,65092.0,494367722.0,4.979004,0.04593406,1.0,1.0,6.0
1057,65157.0,494467778.0,4.983233,0.03142857,1.0,1.0,6.0
1058,65217.0,494567720.0,4.980816,0.07010989,1.0,1.0,6.0
1059,65283.0,494667834.0,4.9785,0.05560439,1.0,1.0,6.0
1060,65341.0,494767785.0,4.98555,0.06527472,1.0,1.0,6.0
1061,65409.0,494867757.0,4.980816,0.0410989,1.0,1.0,6.0
1062,65467.0,494967762.0,4.983536,0.0410989,1.0,1.0,6.0
1063,65532.0,495067753.0,4.983133,0.05560439,1.0,1.0,6.0
1064,65590.0,495167736.0,4.980515,0.06527472,1.0,1.0,6.0
1065,65658.0,495267796.0,4.982025,0.06043956,1.0,1.0,6.0
1066,65720.0,495367818.0,4.983133,0.04835165,1.0,1.0,6.0
1067,65785.0,495467772.0,4.978097,0.04351648,1.0,1.0,6.0
1068,65845.0,495567782.0,4.981522,0.04835165,1.0,1.0,6.0
1069,65911.0,495667707.0,4.982327,0.04835165,1.0,1.0,6.0
1070,65969.0,495767785.0,4.982327,0.05318681,1.0,1.0,6.0
1071,66037.0,495867810.0,4.982428,0.03626373,1.0,1.0,6.0
1072,66095.0,495967768.0,4.981018,0.04351648,1.0,1.0,6.0
1073,66160.0,496067737.0,4.981522,0.04593406,1.0,1.0,6.0
1074,66218.0,496167782.0,4.979205,0.03384615,1.0,1.0,6.0
1075,66285.0,496267796.0,4.984845,0.05802198,1.0,1.0,6.0
1076,66348.0,496367770.0,4.979608,0.03868132,1.0,1.0,6.0
1077,66413.0,496467755.0,4.980816,0.05560439,1.0,1.0,6.0
1078,66473.0,496567772.0,4.982629,0.04835165,1.0,1.0,6.0
1079,66539.0,496667790.0,4.978802,0.04593406,1.0,1.0,6.0
1080,66597.0,496767763.0,4.981018,0.05318681,1.0,1.0,6.0
1081,66665.0,496867761.0,4.979105,0.04835165,1.0,1.0,6.0
1082,66723.0,496967738.0,4.979105,0.04351648,1.0,1.0,6.0
1083,66788.0,497067741.0,4.980212,0.05076923,1.0,1.0,6.0
1084,66846.0,497167839.0,4.982126,0.01934066,1.0,1.0,6.0
1085,66913.0,497267717.0,4.984241,0.03868132,1.0,1.0,6.0
1086,66976.0,497367740.0,4.980011,0.06527472,1.0,1.0,6.0
1087,67041.0,497467721.0,4.981522,0.04593406,1.0,1.0,6.0
1088,67101.0,497567702.0,4.979507,0.01934066,1.0,1.0,6.0
1089,67167.0,497667731.0,4.981723,0.04835165,1.0,1.0,6.0
1090,67225.0,497767754.0,4.980917,0.04835165,1.0,1.0,6.0
1091,67293.0,497867705.0,4.982226,0.03868132,1.0,1.0,6.0
1092,67351.0,497967770.0,4.983737,0.07010989,1.0,1.0,6.0
1093,67416.0,498067773.0,4.985449,0.06043956,1.0,1.0,6.0
1094,67474.0,498167772.0,4.987564,0.03626373,1.0,1.0,6.0
1095,67541.0,498267812.0,4.987262,0.05076923,1.0,1.0,6.0
1096,67607.0,498367768.0,4.986154,0.03384615,1.0,1.0,6.0
1097,67673.0,498467789.0,4.984039,0.04351648,1.0,1.0,6.0
1098,67735.0,498567779.0,4.983636,0.06285714,1.0,1.0,6.0
1099,67801.0,498667734.0,4.986758,0.05802198,1.0,1.0,6.0
1100,67862.0,498767798.0,4.990585,0.05076923,1.0,1.0,6.0
1101,67930.0,498867763.0,4.984845,0.03384615,1.0,1.0,6.0
1102,67988.0,498967825.0,4.989175,0.03142857,1.0,1.0,6.0
1103,68053.0,499067726.0,4.990585,0.04835165,1.0,1.0,6.0
1104,68111.0,499167761.0,4.988269,0.02175824,1.0,1.0,6.0
1105,68178.0,499267759.0,4.994412,0.0410989,1.0,1.0,6.0
1106,68240.0,499367740.0,4.990887,0.0410989,1.0,1.0,6.0
1107,68306.0,499467733.0,4.990182,0.05318681,1.0,1.0,6.0
1108,68366.0,499567771.0,4.988772,0.05076923,1.0,1.0,6.0
1109,68432.0,499667743.0,4.985046,0.03868132,1.0,1.0,6.0
1110,68489.0,499767747.0,4.986658,0.0410989,1.0,1.0,6.0
1111,68557.0,499867732.0,4.989276,0.05076923,1.0,1.0,6.0
1112,68615.0,499967789.0,4.988772,0.05318681,1.0,1.0,6.0
1113,68680.0,500067799.0,4.989981,0.0410989,1.0,1.0,6.0
1114,68738.0,500167769.0,4.988068,0.0410989,1.0,1.0,6.0
1115,68805.0,500267750.0,4.989175,0.05560439,1.0,1.0,6.0
1116,68867.0,500367771.0,4.989478,0.05076923,1.0,1.0,6.0
1117,68932.0,500467739.0,4.988772,0.05318681,1.0,1.0,6.0
1118,68993.0,500567757.0,4.984845,0.04835165,1.0,1.0,6.0
1119,69059.0,500667724.0,4.985953,0.05076923,1.0,1.0,6.0
1120,69117.0,500767748.0,4.986456,0.03384615,1.0,1.0,6.0
1121,69185.0,500867759.0,4.985046,0.05318681,1.0,1.0,6.0
1122,69243.0,500967747.0,4.987866,0.04593406,1.0,1.0,6.0
1123,69309.0,501067745.0,4.985751,0.04835165,1.0,1.0,6.0
1124,69367.0,501167738.0,4.987463,0.07252747,1.0,1.0,6.0
1125,69434.0,501267747.0,4.987463,0.05076923,1.0,1.0,6.0
1126,69495.0,501367703.0,4.985248,0.0410989,1.0,1.0,6.0
1127,69561.0,501467767.0,4.989779,0.07010989,1.0,1.0,6.0
1128,69622.0,501567794.0,4.990787,0.04835165,1.0,1.0,6.0
1129,69688.0,501667768.0,4.988873,0.04351648,1.0,1.0,6.0
1130,69746.0,501767711.0,4.993707,0.05318681,1.0,1.0,6.0
1131,69814.0,501867816.0,4.989075,0.04593406,1.0,1.0,6.0
1132,69872.0,501967733.0,4.991592,0.03626373,1.0,1.0,6.0
1133,69937.0,502067731.0,4.990384,0.02901099,1.0,1.0,6.0
1134,69995.0,502167807.0,4.985852,0.03626373,1.0,1.0,6.0
1135,70062.0,502267752.0,4.983435,0.06285714,1.0,1.0,6.0
1136,70123.0,502367716.0,4.986557,0.05076923,1.0,1.0,6.0
1137,70189.0,502467728.0,4.989478,0.05802198,1.0,1.0,6.0
1138,70249.0,502567772.0,4.986154,0.05318681,1.0,1.0,6.0
1139,70316.0,502667755.0,4.984845,0.04593406,1.0,1.0,6.0
1140,70374.0,502767807.0,4.989276,0.05802198,1.0,1.0,6.0
1141,70442.0,502867736.0,4.987765,0.06043956,1.0,1.0,6.0
1142,70500.0,502967758.0,4.987061,0.05318681,1.0,1.0,6.0
1143,70565.0,503067815.0,4.979407,0.04351648,1.0,1.0,6.0
1144,70623.0,503167744.0,4.990384,0.06043956,1.0,1.0,6.0
1145,70691.0,503267755.0,4.988168,0.07010989,1.0,1.0,6.0
1146,70752.0,503367734.0,4.986355,0.04835165,1.0,1.0,6.0
1147,70818.0,503467740.0,4.984946,0.0410989,1.0,1.0,6.0
1148,70878.0,503567745.0,4.983334,0.05802198,1.0,1.0,6.0
1149,70945.0,503667783.0,4.986053,0.05802198,1.0,1.0,6.0
1150,71003.0,503767782.0,4.987967,0.06043956,1.0,1.0,6.0
1151,71074.0,503867748.0,4.982327,0.02659341,1.0,1.0,6.0
1152,71132.0,503967712.0,4.98696,0.04351648,1.0,1.0,6.0
1153,71197.0,504067766.0,4.98555,0.05802198,1.0,1.0,6.0
1154,71255.0,504167712.0,4.98696,0.04351648,1.0,1.0,6.0
1155,71322.0,504267788.0,4.989578,0.06285714,1.0,1.0,6.0
1156,71383.0,504367740.0,4.983435,0.04835165,1.0,1.0,6.0
1157,71449.0,504467714.0,4.987262,0.05560439,1.0,1.0,6.0
1158,71509.0,504567785.0,4.986355,0.0821978,1.0,1.0,6.0
1159,71575.0,504667695.0,4.985248,0.05076923,1.0,1.0,6.0
1160,71634.0,504767770.0,4.986154,0.02417582,1.0,1.0,6.0
1161,71701.0,504867717.0,4.990988,0.04351648,1.0,1.0,6.0
1162,71760.0,504967765.0,4.990182,0.06285714,1.0,1.0,6.0
1163,71825.0,505067760.0,4.991391,0.04835165,1.0,1.0,6.0
1164,71883.0,505167724.0,4.986658,0.04351648,1.0,1.0,6.0
1165,71950.0,505267815.0,4.990384,0.03868132,1.0,1.0,6.0
1166,72011.0,505367705.0,4.986255,0.04593406,1.0,1.0,6.0
1167,72077.0,505467771.0,4.984543,0.07494505,1.0,1.0,6.0
1168,72137.0,505567729.0,4.99129,0.01934066,1.0,1.0,6.0
1169,72203.0,505667761.0,4.988168,0.007252747,1.0,1.0,6.0
1170,72262.0,505767752.0,4.987362,0.05802198,1.0,1.0,6.0
1171,72329.0,505867772.0,4.988873,0.06285714,1.0,1.0,6.0
1172,72388.0,505967752.0,4.989075,0.05318681,1.0,1.0,6.0
1173,72453.0,506067720.0,4.987061,0.05076923,1.0,1.0,6.0
1174,72511.0,506167734.0,4.988369,0.04593406,1.0,1.0,6.0
1175,72578.0,506267753.0,4.993103,0.05802198,1.0,1.0,6.0
1176,72639.0,506367786.0,4.988471,0.05318681,1.0,1.0,6.0
1177,72705.0,506467696.0,4.988269,0.04835165,1.0,1.0,6.0
1178,72765.0,506567754.0,4.98988,0.03142857,1.0,1.0,6.0
1179,72831.0,506667685.0,4.985953,0.05802198,1.0,1.0,6.0
1180,72889.0,506767762.0,4.987463,0.03868132,1.0,1.0,6.0
1181,72957.0,506867715.0,4.990585,0.05802198,1.0,1.0,6.0
1182,73016.0,506967738.0,4.98988,0.05802198,1.0,1.0,6.0
1183,73081.0,507067755.0,4.986053,0.04835165,1.0,1.0,6.0
1184,73139.0,507167747.0,4.985147,0.05318681,1.0,1.0,6.0
1185,73206.0,507267825.0,4.988772,0.05076923,1.0,1.0,6.0
1186,73267.0,507367781.0,4.986154,0.03626373,1.0,1.0,6.0
1187,73333.0,507467732.0,4.987262,0.03142857,1.0,1.0,6.0
1188,73393.0,507567704.0,4.986053,0.0410989,1.0,1.0,6.0
1189,73459.0,507667726.0,4.985953,0.03868132,1.0,1.0,6.0
1190,73517.0,507767753.0,4.978299,0.04835165,1.0,1.0,6.0
1191,73585.0,507867750.0,4.986456,0.05560439,1.0,1.0,6.0
1192,73644.0,507967742.0,4.988369,0.06527472,1.0,1.0,6.0
1193,73709.0,508067739.0,4.98988,0.05318681,1.0,1.0,6.0
1194,73767.0,508167762.0,4.990887,0.05076923,1.0,1.0,6.0
1195,73834.0,508267707.0,4.988068,0.04835165,1.0,1.0,6.0
