,0,1,2,3,4,5,6,7,8,9,10,11,12
722,47335.0,466167732.0,0.0,45.48895,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
723,47403.0,466267726.0,0.0,45.43085,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
724,47464.0,466367785.0,0.0,45.42238,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
725,47529.0,466467800.0,0.0,45.38575,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
726,47589.0,466567836.0,0.0,45.41771,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
727,47655.0,466667735.0,0.0,45.42174,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
728,47713.0,466767809.0,0.0,45.46972,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
729,47784.0,466867765.0,0.0,45.48309,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
730,47844.0,466967830.0,0.0,45.38465,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
731,47909.0,467067783.0,0.0,45.4091,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
732,47967.0,467167760.0,0.0,45.37357,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
733,48035.0,467267757.0,0.0,45.32449,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
734,48096.0,467367731.0,0.0,45.35086,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
735,48161.0,467467838.0,0.0,45.37815,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
736,48221.0,467567747.0,0.0,45.43236,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
737,48287.0,467667767.0,0.0,45.43071,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
738,48345.0,467767814.0,0.0,45.43007,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
739,48413.0,467867736.0,0.0,45.42623,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
740,48472.0,467967742.0,0.0,45.43208,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
741,48537.0,468067794.0,0.0,45.40617,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
742,48598.0,468167801.0,0.0,45.40095,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
743,48666.0,468267801.0,0.0,45.36981,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
744,48727.0,468367868.0,0.0,45.3721,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
745,48792.0,468467767.0,0.0,45.35168,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
746,48852.0,468567848.0,0.0,45.36158,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
747,48922.0,468667775.0,0.0,45.3265,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
748,48980.0,468767772.0,0.0,45.34372,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
749,49048.0,468867782.0,0.0,45.38639,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
750,49106.0,468967799.0,0.0,45.3711,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
751,49172.0,469067740.0,0.0,45.33364,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
752,49230.0,469167789.0,0.0,45.41615,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
753,49298.0,469267784.0,0.0,45.42568,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
754,49359.0,469367771.0,0.0,45.41359,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
755,49424.0,469467819.0,0.0,45.41121,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
756,49484.0,469567763.0,0.0,45.43612,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
757,49550.0,469667804.0,0.0,45.41936,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
758,49608.0,469767765.0,0.0,45.42129,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
759,49676.0,469867756.0,0.0,45.48016,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
760,49734.0,469967753.0,0.0,45.48895,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
761,49800.0,470067771.0,0.0,45.46578,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
762,49858.0,470167837.0,0.0,45.48557,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
763,49926.0,470267775.0,0.0,45.508,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
764,49987.0,470367783.0,0.0,45.48611,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
765,50052.0,470467740.0,0.0,45.47943,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
766,50112.0,470567806.0,0.0,45.49455,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
767,50178.0,470667823.0,0.0,45.51065,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
768,50236.0,470767816.0,0.0,45.52402,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
769,50304.0,470867724.0,0.0,45.52375,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
770,50363.0,470967755.0,0.0,45.49894,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
771,50428.0,471067818.0,0.0,45.44912,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
772,50487.0,471167782.0,0.0,45.42293,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
773,50555.0,471267828.0,0.0,45.44454,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
774,50616.0,471367776.0,0.0,45.43886,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
775,50681.0,471467789.0,0.0,45.47634,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
776,50741.0,471567730.0,0.0,45.46341,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
777,50807.0,471667801.0,0.0,45.46551,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
778,50865.0,471767797.0,0.0,45.50965,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
779,50933.0,471867728.0,0.0,45.48154,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
780,50991.0,471967825.0,0.0,45.47183,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
781,51056.0,472067747.0,0.0,45.50644,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
782,51115.0,472167788.0,0.0,45.46157,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
783,51183.0,472267816.0,0.0,45.45342,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
784,51244.0,472367788.0,0.0,45.43442,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
785,51309.0,472467741.0,0.0,45.38428,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
786,51372.0,472567731.0,0.0,45.42686,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
787,51439.0,472667810.0,0.0,45.4309,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
788,51497.0,472767815.0,0.0,45.40883,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
789,51565.0,472867818.0,0.0,45.40727,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
790,51623.0,472967759.0,0.0,45.4233,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
791,51688.0,473067800.0,0.0,45.42559,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
792,51746.0,473167790.0,0.0,45.44693,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
793,51819.0,473267775.0,0.0,45.48025,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
794,51880.0,473367763.0,0.0,45.48794,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
795,51945.0,473467774.0,0.0,45.46771,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
796,52005.0,473567738.0,0.0,45.49554,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
797,52071.0,473667785.0,0.0,45.49976,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
798,52129.0,473767817.0,0.0,45.51762,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
799,52197.0,473867742.0,0.0,45.48227,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
800,52254.0,473967833.0,0.0,45.46487,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
801,52323.0,474067782.0,0.0,45.4335,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
802,52381.0,474167771.0,0.0,45.43144,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
803,52450.0,474267783.0,0.0,45.42165,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
804,52511.0,474367772.0,0.0,45.43144,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
805,52576.0,474467790.0,0.0,45.41588,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
806,52636.0,474567769.0,0.0,45.39491,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
807,52702.0,474667802.0,0.0,45.39592,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
808,52760.0,474767777.0,0.0,45.39408,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
809,52828.0,474867865.0,0.0,45.36643,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
810,52886.0,474967761.0,0.0,45.39667,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
811,52951.0,475067780.0,0.0,45.5036,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
812,53009.0,475167755.0,0.0,45.54774,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
813,53077.0,475267816.0,0.0,45.51734,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
814,53139.0,475367706.0,0.0,45.48621,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
815,53204.0,475467724.0,0.0,45.44106,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
816,53264.0,475567844.0,0.0,45.42732,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
817,53330.0,475667794.0,0.0,45.46441,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
818,53388.0,475767772.0,0.0,45.49648,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
819,53456.0,475867768.0,0.0,45.52723,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
820,53514.0,475967771.0,0.0,45.53712,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
821,53579.0,476067766.0,0.0,45.57127,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
822,53637.0,476167754.0,0.0,45.57915,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
823,53705.0,476267748.0,0.0,45.57439,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
824,53767.0,476367753.0,0.0,45.58245,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
825,53832.0,476467818.0,0.0,45.53657,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
826,53892.0,476567761.0,0.0,45.52476,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
827,53958.0,476667837.0,0.0,45.4974,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
828,54016.0,476767735.0,0.0,45.4896,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
829,54084.0,476867762.0,0.0,45.44225,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
830,54142.0,476967848.0,0.0,45.41798,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
831,54207.0,477067765.0,0.0,45.41029,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
832,54265.0,477167767.0,0.0,45.41597,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
833,54333.0,477267770.0,0.0,45.4069,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
834,54394.0,477367810.0,0.0,45.42788,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
835,54460.0,477467759.0,0.0,45.44976,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
836,54520.0,477567746.0,0.0,45.45985,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
837,54586.0,477667772.0,0.0,45.44939,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
838,54644.0,477767777.0,0.0,45.49344,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
839,54712.0,477867749.0,0.0,45.52128,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
840,54770.0,477967775.0,0.0,45.57356,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
841,54835.0,478067718.0,0.0,45.58996,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
842,54893.0,478167760.0,0.0,45.59188,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
843,54961.0,478267844.0,0.0,45.59573,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
844,55025.0,478367737.0,0.0,45.62265,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
845,55091.0,478467757.0,0.0,45.6232,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
846,55153.0,478567795.0,0.0,45.61954,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
847,55219.0,478667733.0,0.0,45.62072,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
848,55277.0,478767772.0,0.0,45.61019,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
849,55345.0,478867767.0,0.0,45.59206,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
850,55403.0,478967736.0,0.0,45.57622,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
851,55468.0,479067791.0,0.0,45.58098,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
852,55526.0,479167809.0,0.0,45.51881,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
853,55594.0,479267736.0,0.0,45.51469,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
854,55655.0,479367764.0,0.0,45.50663,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
855,55720.0,479467767.0,0.0,45.49445,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
856,55781.0,479567782.0,0.0,45.40681,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
857,55847.0,479667746.0,0.0,45.39839,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
858,55905.0,479767803.0,0.0,45.43465,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
859,55973.0,479867770.0,0.0,45.39637,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
860,56031.0,479967724.0,0.0,45.4146,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
861,56096.0,480067773.0,0.0,45.44978,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
862,56154.0,480167762.0,0.0,45.47174,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
863,56222.0,480267800.0,0.0,45.49051,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
864,56283.0,480367737.0,0.0,45.50938,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
865,56348.0,480467795.0,0.0,45.54619,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
866,56409.0,480567753.0,0.0,45.58923,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
867,56475.0,480667746.0,0.0,45.58071,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
868,56533.0,480767782.0,0.0,45.57027,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
869,56601.0,480867762.0,0.0,45.608,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
870,56660.0,480967813.0,0.0,45.6314,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
871,56725.0,481067800.0,0.0,45.6124,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
872,56783.0,481167833.0,0.0,45.61871,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
873,56851.0,481267770.0,0.0,45.59298,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
874,56913.0,481367767.0,0.0,45.59032,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
875,56978.0,481467752.0,0.0,45.60764,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
876,57038.0,481567727.0,0.0,45.63034,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
877,57105.0,481667747.0,0.0,45.59161,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
878,57163.0,481767784.0,0.0,45.60443,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
879,57231.0,481867785.0,0.0,45.6199,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
880,57289.0,481967722.0,0.0,45.62109,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
881,57354.0,482067792.0,0.0,45.63977,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
882,57412.0,482167778.0,0.0,45.66111,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
883,57480.0,482267736.0,0.0,45.65763,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
884,57541.0,482367760.0,0.0,45.68794,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
885,57606.0,482467765.0,0.0,45.70937,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
886,57666.0,482567797.0,0.0,45.7405,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
887,57734.0,482667764.0,0.0,45.71809,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
888,57792.0,482767797.0,0.0,45.70369,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
889,57860.0,482867701.0,0.0,45.66688,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
890,57918.0,482967837.0,0.0,45.69261,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
891,57983.0,483067742.0,0.0,45.68785,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
892,58041.0,483167772.0,0.0,45.6504,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
893,58110.0,483267849.0,0.0,45.68208,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
894,58171.0,483367787.0,0.0,45.73373,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
895,58239.0,483467783.0,0.0,45.68282,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
896,58299.0,483567793.0,0.0,45.67861,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
897,58365.0,483667792.0,0.0,45.64627,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
898,58424.0,483767738.0,0.0,45.59472,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
899,58492.0,483867753.0,0.0,45.59151,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
900,58550.0,483967790.0,0.0,45.61358,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
901,58616.0,484067757.0,0.0,45.58785,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
902,58674.0,484167745.0,0.0,45.57915,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
903,58742.0,484267702.0,0.0,45.57952,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
904,58803.0,484367796.0,0.0,45.57421,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
905,58868.0,484467710.0,0.0,45.58337,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
906,58928.0,484567768.0,0.0,45.58043,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
907,58994.0,484667750.0,0.0,45.61084,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
908,59053.0,484767802.0,0.0,45.66661,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
909,59121.0,484867730.0,0.0,45.6927,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
910,59179.0,484967785.0,0.0,45.69609,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
911,59244.0,485067749.0,0.0,45.72906,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
912,59302.0,485167808.0,0.0,45.70213,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
913,59370.0,485267737.0,0.0,45.64911,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
914,59432.0,485367787.0,0.0,45.62041,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
915,59497.0,485467806.0,0.0,45.52915,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
916,59557.0,485567765.0,0.0,45.53318,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
917,59623.0,485667807.0,0.0,45.5384,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
918,59681.0,485767777.0,0.0,45.58959,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
919,59749.0,485867721.0,0.0,45.62842,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
920,59807.0,485967764.0,0.0,45.61825,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
921,59872.0,486067761.0,0.0,45.61569,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
922,59930.0,486167723.0,0.0,45.63598,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
923,59998.0,486267758.0,0.0,45.60196,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
924,60059.0,486367820.0,0.0,45.60095,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
925,60124.0,486467782.0,0.0,45.61761,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
926,60184.0,486567798.0,0.0,45.62128,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
927,60251.0,486667752.0,0.0,45.62824,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
928,60309.0,486767805.0,0.0,45.62522,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
929,60378.0,486867738.0,0.0,45.6667,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
930,60436.0,486967760.0,0.0,45.66312,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
931,60501.0,487067753.0,0.0,45.69296,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
932,60559.0,487167749.0,0.0,45.69426,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
933,60627.0,487267805.0,0.0,45.60387,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
934,60688.0,487367753.0,0.0,45.58346,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
935,60753.0,487467767.0,0.0,45.58739,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
936,60813.0,487567761.0,0.0,45.58675,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
937,60879.0,487667797.0,0.0,45.55406,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
938,60937.0,487767728.0,0.0,45.53062,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
939,61005.0,487867775.0,0.0,45.48703,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
940,61064.0,487967783.0,0.0,45.47868,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
941,61129.0,488067740.0,0.0,45.45919,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
942,61187.0,488167764.0,0.0,45.45526,49.09276,0.0,21.95591,1.110179,0.0,0.8221974,99.0,1.0,0.0
