,0,1,2,3,4,5,Nsats,Hdop,Latitude,Longitude,Altitude,Speed,12,13,14,15
2475,349120,851691607,0,4,196060400,2377,27,0.58,18.0756262,73.9830291,704.24,0.219,8.40383,0.159,0,0
2476,349259,851891595,0,4,196060600,2377,27,0.58,18.0756265,73.9830293,704.21,0.151,8.40383,0.057,0,0
2477,349398,852091612,0,4,196060800,2377,27,0.58,18.0756268,73.9830295,704.18,0.079,8.40383,0.07600001,0,0
2478,349535,852291620,0,4,196061000,2377,27,0.58,18.0756269,73.9830297,704.16,0.116,8.40383,0.171,0,0
2479,349673,852491642,0,4,196061200,2377,27,0.58,18.0756271,73.9830299,704.12,0.05,8.40383,0.191,0,0
2480,349823,852691716,0,4,196061400,2377,27,0.58,18.0756271,73.98303,704.07,0.056,8.40383,0.283,0,0
2481,349962,852891631,0,4,196061600,2377,27,0.58,18.075627,73.9830301,704.05,0.149,8.40383,0.279,0,0
2482,350104,853091648,0,4,196061800,2377,27,0.58,18.0756269,73.9830301,703.9,0.087,8.40383,0.711,0,0
2483,350241,853291614,0,4,196062000,2377,27,0.58,18.0756268,73.9830302,703.69,0.166,309.4343,0.877,0,0
2484,350379,853491625,0,4,196062200,2377,27,0.58,18.0756267,73.9830301,703.45,0.07600001,309.4343,1.128,0,0
2485,350533,853691569,0,4,196062400,2377,27,0.58,18.0756266,73.9830301,703.24,0.22,240.4156,1.255,0,0
2486,350672,853891643,0,4,196062600,2377,27,0.58,18.0756263,73.9830301,703.02,0.139,240.4156,1.327,0,0
2487,350812,854091576,0,4,196062800,2377,27,0.58,18.075626,73.9830302,702.73,0.24,211.0271,1.366,0,0
2488,350952,854291719,0,4,196063000,2377,26,0.6,18.0756257,73.9830301,702.42,0.205,208.0066,1.707,0,0
2489,351090,854491620,0,4,196063200,2377,26,0.6,18.0756254,73.9830301,702.09,0.152,208.0066,1.859,0,0
2490,351241,854691721,0,4,196063400,2377,26,0.6,18.0756251,73.98303,701.72,0.25,210.943,1.903,0,0
2491,351381,854891641,0,4,196063600,2377,26,0.6,18.0756248,73.9830298,701.32,0.248,216.6855,2.086,0,0
2492,351520,855091598,0,4,196063800,2377,26,0.6,18.0756245,73.9830294,700.9,0.294,226.0658,2.144,0,0
2493,351657,855291673,0,4,196064000,2377,27,0.58,18.0756242,73.9830291,700.45,0.206,230.931,2.188,0,0
2494,351795,855491653,0,4,196064200,2377,27,0.58,18.075624,73.9830288,699.99,0.199,232.5688,2.312,0,0
2495,351945,855691669,0,4,196064400,2377,27,0.58,18.0756238,73.9830284,699.54,0.285,240.3718,2.227,0,0
2496,352084,855891647,0,4,196064600,2377,27,0.58,18.0756237,73.9830279,699.08,0.32,248.8673,2.217,0,0
2497,352223,856091669,0,4,196064800,2377,27,0.58,18.0756235,73.9830274,698.67,0.326,253.0386,2.165,0,0
2498,352360,856291674,0,4,196065000,2377,27,0.58,18.0756234,73.9830269,698.25,0.287,251.6546,2.034,0,0
2499,352498,856491634,0,4,196065200,2377,27,0.58,18.0756232,73.9830264,697.86,0.292,254.0059,2.01,0,0
2500,352648,856691720,0,4,196065400,2377,27,0.58,18.0756232,73.9830259,697.44,0.242,261.2768,2.157,0,0
2501,352787,856891688,0,4,196065600,2377,27,0.58,18.0756232,73.9830255,696.98,0.16,258.7617,2.125,0,0
2502,352926,857091615,0,4,196065800,2377,27,0.58,18.0756231,73.9830253,696.57,0.142,258.7617,2.107,0,0
2503,353063,857291660,0,4,196066000,2377,27,0.58,18.0756231,73.983025,696.18,0.146,258.7617,1.992,0,0
2504,353201,857491602,0,4,196066200,2377,27,0.58,18.075623,73.9830248,695.77,0.079,258.7617,2.021,0,0
2505,353351,857691633,0,4,196066400,2377,27,0.58,18.075623,73.9830246,695.38,0.117,258.7617,2.014,0,0
2506,353490,857891671,0,4,196066600,2377,27,0.58,18.0756231,73.9830245,695,0.08000001,258.7617,1.973,0,0
2507,353632,858091621,0,4,196066800,2377,27,0.58,18.0756232,73.9830246,694.6,0.117,258.7617,1.975,0,0
2508,353769,858291639,0,4,196067000,2377,27,0.58,18.0756232,73.9830248,694.18,0.122,258.7617,2.033,0,0
2509,353906,858491616,0,4,196067200,2377,27,0.58,18.0756232,73.9830249,693.78,0.024,258.7617,1.951,0,0
2510,354056,858691646,0,4,196067400,2377,26,0.6,18.0756234,73.9830251,693.39,0.212,355.8905,2.065,0,0
2511,354196,858891646,0,4,196067600,2377,27,0.58,18.0756235,73.9830253,693.03,0.119,355.8905,2.002,0,0
2512,354335,859091615,0,4,196067800,2377,27,0.58,18.0756237,73.9830254,692.66,0.166,10.243,2.016,0,0
2513,354472,859291658,0,4,196068000,2377,27,0.58,18.0756239,73.9830256,692.26,0.161,33.82722,2.018,0,0
2514,354609,859491643,0,4,196068200,2377,27,0.58,18.0756241,73.9830257,691.83,0.154,33.82722,2.02,0,0
2515,354760,859691855,0,4,196068400,2377,27,0.58,18.0756243,73.9830259,691.41,0.176,34.61102,2.126,0,0
2516,354900,859891713,0,4,196068600,2377,27,0.58,18.0756245,73.983026,691.01,0.119,34.61102,2.095,0,0
2517,355040,860091625,0,4,196068800,2377,27,0.58,18.0756246,73.9830261,690.6,0.096,34.61102,2.042,0,0
2518,355178,860291638,0,4,196069000,2377,27,0.58,18.0756246,73.9830262,690.19,0.041,34.61102,1.997,0,0
2519,355315,860491664,0,4,196069200,2377,27,0.58,18.0756246,73.9830262,689.79,0.028,34.61102,2.01,0,0
2520,355465,860691623,0,4,196069400,2377,27,0.58,18.0756247,73.9830261,689.36,0.055,34.61102,1.997,0,0
2521,355605,860891602,0,4,196069600,2377,27,0.58,18.0756247,73.983026,689,0.06500001,34.61102,1.921,0,0
2522,355743,861091565,0,4,196069800,2377,27,0.58,18.0756247,73.9830259,688.58,0.055,34.61102,2.034,0,0
2523,355880,861291649,0,4,196070000,2377,27,0.58,18.0756248,73.9830258,688.19,0.115,34.61102,2.023,0,0
2524,356018,861491604,0,4,196070200,2377,27,0.58,18.0756249,73.9830257,687.82,0.085,34.61102,1.962,0,0
2525,356167,861691709,0,4,196070400,2377,27,0.58,18.075625,73.9830255,687.41,0.08000001,34.61102,2.048,0,0
2526,356309,861891613,0,4,196070600,2377,27,0.58,18.0756251,73.9830254,687.01,0.048,34.61102,1.99,0,0
2527,356448,862091676,0,4,196070800,2377,27,0.58,18.0756252,73.9830253,686.64,0.115,34.61102,1.821,0,0
2528,356585,862291667,0,4,196071000,2377,27,0.58,18.0756253,73.9830252,686.29,0.078,34.61102,1.716,0,0
2529,356722,862491545,0,4,196071200,2377,27,0.58,18.0756254,73.9830251,685.95,0.08000001,34.61102,1.506,0,0
2530,356874,862691647,0,4,196071400,2377,27,0.58,18.0756256,73.983025,685.64,0.135,34.61102,1.262,0,0
2531,357021,862891649,0,4,196071600,2377,27,0.58,18.0756257,73.9830248,685.43,0.138,34.61102,1.07,0,0
2532,357163,863091588,0,4,196071800,2377,27,0.58,18.075626,73.9830248,685.27,0.177,18.10587,0.892,0,0
2533,357303,863291643,0,4,196072000,2377,27,0.58,18.0756263,73.9830247,685.07,0.109,18.10587,0.785,0,0
2534,357440,863491594,0,4,196072200,2377,27,0.58,18.0756263,73.9830246,684.91,0.07700001,18.10587,0.776,0,0
2535,357589,863691700,0,4,196072400,2377,27,0.58,18.0756263,73.9830244,684.81,0.106,18.10587,0.659,0,0
2536,357728,863891607,0,4,196072600,2377,27,0.58,18.0756264,73.9830243,684.73,0.081,18.10587,0.448,0,0
2537,357868,864091650,0,4,196072800,2377,27,0.58,18.0756265,73.9830242,684.66,0.127,18.10587,0.329,0,0
2538,358005,864291659,0,4,196073000,2377,27,0.58,18.0756268,73.9830242,684.56,0.113,18.10587,0.463,0,0
2539,358142,864491555,0,4,196073200,2377,27,0.58,18.0756269,73.9830242,684.47,0.072,18.10587,0.353,0,0
2540,358293,864691798,0,4,196073400,2377,27,0.58,18.075627,73.9830241,684.42,0.07300001,18.10587,0.372,0,0
2541,358432,864891623,0,4,196073600,2377,27,0.58,18.0756271,73.983024,684.28,0.137,18.10587,0.494,0,0
2542,358572,865091663,0,4,196073800,2377,27,0.58,18.0756275,73.9830242,684.18,0.295,30.24122,0.598,0,0
2543,358709,865291705,0,4,196074000,2377,27,0.58,18.0756278,73.9830244,684.1,0.12,30.24122,0.366,0,0
2544,358846,865491555,0,4,196074200,2377,27,0.58,18.075628,73.9830245,684.03,0.127,30.24122,0.3,0,0
2545,358995,865691660,0,4,196074400,2377,27,0.58,18.0756282,73.9830247,683.94,0.156,36.92718,0.479,0,0
2546,359134,865891651,0,4,196074600,2377,27,0.58,18.0756285,73.9830249,683.81,0.234,35.60405,0.527,0,0
2547,359275,866091644,0,4,196074800,2377,27,0.58,18.0756286,73.9830251,683.78,0.04,35.60405,0.146,0,0
2548,359412,866291645,0,4,196075000,2377,27,0.58,18.0756287,73.9830253,683.73,0.161,38.51746,0.334,0,0
2549,359549,866491634,0,4,196075200,2377,27,0.58,18.0756288,73.9830257,683.63,0.327,81.53651,0.5930001,0,0
2550,359700,866691644,0,4,196075400,2377,27,0.58,18.075629,73.9830262,683.52,0.18,70.5328,0.47,0,0
2551,359839,866891624,0,4,196075600,2377,27,0.58,18.075629,73.9830264,683.41,0.184,97.55722,0.505,0,0
2552,359979,867091647,0,4,196075800,2377,27,0.58,18.0756289,73.9830267,683.32,0.121,97.55722,0.603,0,0
2553,360116,867291652,0,4,196076000,2377,27,0.58,18.075629,73.9830268,683.17,0.061,97.55722,0.577,0,0
2554,360253,867491633,0,4,196076200,2377,27,0.58,18.0756292,73.9830269,683.03,0.167,74.54799,0.775,0,0
2555,360402,867691700,0,4,196076400,2377,27,0.58,18.0756292,73.9830272,682.91,0.168,84.69556,0.666,0,0
2556,360541,867891647,0,4,196076600,2377,27,0.58,18.0756293,73.9830274,682.76,0.033,84.69556,0.575,0,0
2557,360680,868091626,0,4,196076800,2377,27,0.58,18.0756292,73.9830274,682.65,0.062,84.69556,0.673,0,0
2558,360821,868291658,0,4,196077000,2377,27,0.58,18.0756291,73.9830275,682.52,0.16,84.69556,0.565,0,0
2559,360958,868491606,0,4,196077200,2377,27,0.58,18.0756288,73.9830274,682.39,0.216,171.4834,0.555,0,0
2560,361107,868691706,0,4,196077400,2377,27,0.58,18.0756285,73.9830272,682.3,0.126,171.4834,0.459,0,0
2561,361246,868891558,0,4,196077600,2377,27,0.58,18.0756283,73.983027,682.23,0.15,185.5707,0.464,0,0
2562,361385,869091636,0,4,196077800,2377,27,0.58,18.0756279,73.9830267,682.18,0.372,218.0243,0.314,0,0
2563,361523,869291661,0,4,196078000,2377,27,0.58,18.0756274,73.9830262,682.15,0.394,222.7518,0.251,0,0
2564,361660,869491560,0,4,196078200,2377,27,0.58,18.0756269,73.9830257,682.05,0.37,223.5935,0.457,0,0
2565,361811,869691822,0,4,196078400,2377,27,0.58,18.0756266,73.9830251,681.97,0.295,235.8067,0.373,0,0
2566,361950,869891586,0,4,196078600,2377,27,0.58,18.0756264,73.9830246,681.86,0.37,229.9453,0.528,0,0
2567,362088,870091637,0,4,196078800,2377,27,0.58,18.0756261,73.9830239,681.77,0.515,252.5855,0.432,0,0
2568,362227,870291628,0,4,196079000,2377,27,0.58,18.0756261,73.9830231,681.67,0.214,254.6505,0.37,0,0
2569,362365,870491618,0,4,196079200,2377,27,0.58,18.0756259,73.9830228,681.64,0.209,244.8228,0.345,0,0
2570,362515,870691724,0,4,196079400,2377,26,0.6,18.0756258,73.9830222,681.54,0.405,262.6768,0.29,0,0
2571,362654,870891618,0,4,196079600,2377,26,0.6,18.0756257,73.9830218,681.48,0.09900001,262.6768,0.409,0,0
2572,362793,871091646,0,4,196079800,2377,26,0.6,18.0756257,73.9830215,681.38,0.171,262.6768,0.417,0,0
2573,362931,871291613,0,4,196080000,2377,26,0.6,18.075626,73.9830212,681.22,0.238,278.7432,0.56,0,0
2574,363068,871491580,0,4,196080200,2377,26,0.6,18.0756262,73.9830213,681.16,0.165,278.7432,0.563,0,0
2575,363217,871691589,0,4,196080400,2377,26,0.6,18.0756265,73.9830213,681.02,0.283,327.1346,0.551,0,0
2576,363356,871891621,0,4,196080600,2377,26,0.6,18.0756271,73.9830214,680.89,0.324,355.3537,0.582,0,0
2577,363495,872091631,0,4,196080800,2377,26,0.6,18.0756273,73.9830215,680.8,0.04,355.3537,0.439,0,0
2578,363632,872291651,0,4,196081000,2377,26,0.6,18.0756275,73.9830215,680.66,0.209,352.8699,0.601,0,0
2579,363770,872491609,0,4,196081200,2377,26,0.6,18.075628,73.9830215,680.47,0.279,9.26404,0.79,0,0
2580,363919,872691701,0,4,196081400,2377,26,0.6,18.0756283,73.9830218,680.4,0.29,37.63792,0.615,0,0
2581,364058,872891617,0,4,196081600,2377,26,0.6,18.0756285,73.9830221,680.23,0.074,37.63792,0.671,0,0
2582,364197,873091547,0,4,196081800,2377,26,0.6,18.0756288,73.9830222,680.04,0.33,27.53736,0.9020001,0,0
2583,364334,873291644,0,4,196082000,2377,26,0.6,18.075629,73.9830225,679.94,0.157,27.53736,0.5100001,0,0
2584,364475,873491564,0,4,196082200,2377,26,0.6,18.0756292,73.983023,679.87,0.394,47.57248,0.55,0,0
2585,364624,873691587,0,4,196082400,2377,26,0.6,18.0756296,73.9830235,679.7,0.309,50.98902,0.669,0,0
2586,364763,873891599,0,4,196082600,2377,26,0.6,18.0756295,73.9830239,679.61,0.244,77.97485,0.601,0,0
2587,364902,874091652,0,4,196082800,2377,26,0.6,18.075629,73.9830242,679.58,0.3,118.118,0.251,0,0
2588,365039,874291717,0,4,196083000,2377,26,0.6,18.0756286,73.9830244,679.49,0.284,134.876,0.309,0,0
2589,365177,874491614,0,4,196083200,2377,26,0.6,18.0756282,73.9830244,679.39,0.235,178.4647,0.575,0,0
2590,365329,874691687,0,4,196083400,2377,26,0.6,18.0756278,73.9830242,679.29,0.287,185.7174,0.552,0,0
2591,365468,874891540,0,4,196083600,2377,26,0.6,18.0756273,73.9830243,679.21,0.271,165.041,0.558,0,0
2592,365607,875091610,0,4,196083800,2377,26,0.6,18.075627,73.9830247,679.08,0.19,146.1297,0.673,0,0
2593,365744,875291633,0,4,196084000,2377,26,0.6,18.0756268,73.9830248,678.93,0.175,166.6323,0.6300001,0,0
2594,365882,875491569,0,4,196084200,2377,26,0.6,18.0756265,73.9830248,678.84,0.13,166.6323,0.682,0,0
2595,366031,875691638,0,4,196084400,2377,27,0.58,18.0756262,73.9830249,678.7,0.25,163.6742,0.62,0,0
2596,366170,875891637,0,4,196084600,2377,27,0.58,18.0756259,73.9830249,678.58,0.124,163.6742,0.706,0,0
2597,366309,876091633,0,4,196084800,2377,26,0.6,18.0756257,73.9830248,678.43,0.152,179.8139,0.7730001,0,0
2598,366446,876291700,0,4,196085000,2377,27,0.58,18.0756253,73.9830247,678.28,0.234,186.5616,0.7590001,0,0
2599,366583,876491609,0,4,196085200,2377,27,0.58,18.075625,73.9830247,678.16,0.123,186.5616,0.633,0,0
2600,366733,876691612,0,4,196085400,2377,27,0.58,18.0756249,73.9830247,678.05,0.094,186.5616,0.589,0,0
2601,366872,876891650,0,4,196085600,2377,27,0.58,18.0756249,73.9830245,677.93,0.167,186.5616,0.598,0,0
2602,367011,877091621,0,4,196085800,2377,27,0.58,18.075625,73.9830244,677.84,0.025,186.5616,0.497,0,0
2603,367148,877291681,0,4,196086000,2377,27,0.58,18.075625,73.9830245,677.77,0.049,186.5616,0.473,0,0
2604,367285,877491612,0,4,196086200,2377,27,0.58,18.0756252,73.9830245,677.63,0.208,261.1571,0.615,0,0
2605,367435,877691583,0,4,196086400,2377,27,0.58,18.0756253,73.9830245,677.59,0.071,261.1571,0.273,0,0
2606,367574,877891692,0,4,196086600,2377,27,0.58,18.0756254,73.9830244,677.57,0.179,261.1571,0.157,0,0
2607,367713,878091568,0,4,196086800,2377,27,0.58,18.0756257,73.9830241,677.5,0.273,292.4953,0.343,0,0
2608,367850,878291666,0,4,196087000,2377,27,0.58,18.0756259,73.983024,677.49,0.032,292.4953,0.197,0,0
2609,367990,878491609,0,4,196087200,2377,27,0.58,18.0756261,73.983024,677.41,0.232,327.3992,0.391,0,0
2610,368140,878691583,0,4,196087400,2377,27,0.58,18.0756266,73.9830239,677.35,0.341,333.3878,0.383,0,0
2611,368279,878891607,0,4,196087600,2377,27,0.58,18.0756271,73.9830235,677.16,0.34,321.9253,0.817,0,0
2612,368423,879091619,0,4,196087800,2377,27,0.58,18.0756269,73.9830231,677.15,0.442,243.3297,-0.478,0,0
2613,368563,879291648,0,4,196088000,2377,27,0.58,18.0756265,73.983023,677.19,0.056,243.3297,-0.079,0,0
2614,368701,879491633,0,4,196088200,2377,27,0.58,18.0756265,73.9830231,677.19,0.115,243.3297,0.13,0,0
2615,368858,879691783,0,4,196088400,2377,27,0.58,18.0756265,73.9830233,677.17,0.062,243.3297,0.025,0,0
2616,369008,879891626,0,4,196088600,2377,27,0.58,18.0756266,73.9830233,677.16,0.017,243.3297,-0.017,0,0
2617,369157,880091611,0,4,196088800,2377,27,0.58,18.0756266,73.9830234,677.15,0.01,243.3297,-0.04,0,0
2618,369305,880291635,0,4,196089000,2377,27,0.58,18.0756266,73.9830234,677.14,0.059,243.3297,-0.008,0,0
2619,369452,880491670,0,4,196089200,2377,27,0.58,18.0756266,73.9830235,677.14,0.022,243.3297,0.005,0,0
2620,369612,880691539,0,4,196089400,2377,27,0.58,18.0756267,73.9830235,677.13,0.028,243.3297,-0.02,0,0
2621,369752,880891546,0,4,196089600,2377,27,0.58,18.0756267,73.9830236,677.14,0.014,243.3297,-0.018,0,0
2622,369891,881091536,0,4,196089800,2377,27,0.58,18.0756268,73.9830236,677.14,0.013,243.3297,-0.046,0,0
2623,370027,881291506,0,4,196090000,2377,27,0.58,18.0756268,73.9830236,677.13,0.021,243.3297,-0.023,0,0
2624,370158,881491505,0,4,196090200,2377,27,0.58,18.0756268,73.9830237,677.13,0.048,243.3297,-0.007,0,0
2625,370301,881691477,0,4,196090400,2377,27,0.58,18.0756269,73.9830238,677.13,0.038,243.3297,0.025,0,0
2626,370436,881891452,0,4,196090600,2377,27,0.58,18.0756269,73.9830239,677.13,0.055,243.3297,-0.03,0,0
2627,370569,882091390,0,4,196090800,2377,27,0.58,18.075627,73.9830239,677.13,0.014,243.3297,-0.063,0,0
2628,370700,882291477,0,4,196091000,2377,27,0.58,18.0756271,73.983024,677.12,0.046,243.3297,-0.063,0,0
2629,370831,882491446,0,4,196091200,2377,27,0.58,18.0756271,73.983024,677.11,0.022,243.3297,-0.04,0,0
2630,370974,882691517,0,4,196091400,2377,27,0.58,18.0756272,73.9830241,677.1,0.023,243.3297,0.005,0,0
2631,371108,882891516,0,4,196091600,2377,27,0.58,18.0756272,73.9830241,677.09,0.037,243.3297,0.021,0,0
2632,371241,883091445,0,4,196091800,2377,27,0.58,18.0756272,73.9830242,677.09,0.041,243.3297,-0.058,0,0
2633,371372,883291528,0,4,196092000,2377,27,0.58,18.0756273,73.9830242,677.1,0.016,243.3297,-0.022,0,0
2634,371503,883491470,0,4,196092200,2377,27,0.58,18.0756273,73.9830243,677.1,0.057,243.3297,0.01,0,0
2635,371649,883691471,0,4,196092400,2377,27,0.58,18.0756273,73.9830244,677.1,0.04,243.3297,-0.064,0,0
2636,371783,883891471,0,4,196092600,2377,27,0.58,18.0756273,73.9830245,677.1,0.027,243.3297,-0.027,0,0
2637,371916,884091436,0,4,196092800,2377,27,0.58,18.0756274,73.9830246,677.11,0.037,243.3297,-0.007,0,0
2638,372047,884291515,0,4,196093000,2377,27,0.58,18.0756274,73.9830246,677.1,0.013,243.3297,-0.009000001,0,0
2639,372178,884491507,0,4,196093200,2377,27,0.58,18.0756274,73.9830246,677.1,0.023,243.3297,-0.046,0,0
2640,372323,884691693,0,4,196093400,2377,27,0.58,18.0756275,73.9830246,677.09,0.022,243.3297,0.003,0,0
2641,372456,884891505,0,4,196093600,2377,27,0.58,18.0756276,73.9830247,677.08,0.013,243.3297,-0.041,0,0
2642,372590,885091496,0,4,196093800,2377,27,0.58,18.0756276,73.9830247,677.06,0.025,243.3297,-0.064,0,0
2643,372721,885291543,0,4,196094000,2377,27,0.58,18.0756276,73.9830247,677.07,0.036,243.3297,-0.067,0,0
2644,372852,885491455,0,4,196094200,2377,27,0.58,18.0756276,73.9830248,677.06,0.012,243.3297,-0.06900001,0,0
2645,372995,885691471,0,4,196094400,2377,27,0.58,18.0756277,73.9830248,677.05,0.018,243.3297,-0.015,0,0
2646,373128,885891414,0,4,196094600,2377,27,0.58,18.0756277,73.9830248,677.05,0.034,243.3297,-0.035,0,0
2647,373262,886091511,0,4,196094800,2377,27,0.58,18.0756277,73.9830248,677.06,0.026,243.3297,-0.035,0,0
2648,373393,886291519,0,4,196095000,2377,27,0.58,18.0756278,73.9830248,677.06,0.031,243.3297,-0.079,0,0
2649,373524,886491366,0,4,196095200,2377,27,0.58,18.0756278,73.9830249,677.06,0.035,243.3297,-0.006,0,0
2650,373666,886691562,0,4,196095400,2377,27,0.58,18.0756278,73.9830249,677.07,0.04,243.3297,-0.021,0,0
2651,373800,886891477,0,4,196095600,2377,27,0.58,18.0756279,73.983025,677.08,0.044,243.3297,-0.064,0,0
2652,373934,887091453,0,4,196095800,2377,27,0.58,18.0756279,73.983025,677.07,0.004,243.3297,-0.018,0,0
2653,374065,887291513,0,4,196096000,2377,27,0.58,18.075628,73.9830249,677.08,0.05,243.3297,-0.034,0,0
2654,374196,887491411,0,4,196096200,2377,27,0.58,18.075628,73.9830249,677.06,0.013,243.3297,-0.019,0,0
2655,374338,887691471,0,4,196096400,2377,27,0.58,18.075628,73.9830249,677.07,0.024,243.3297,-0.004,0,0
2656,374472,887891441,0,4,196096600,2377,27,0.58,18.075628,73.983025,677.07,0.01,243.3297,0.034,0,0
2657,374606,888091426,0,4,196096800,2377,27,0.58,18.0756281,73.983025,677.06,0.018,243.3297,-0.008,0,0
2658,374737,888291503,0,4,196097000,2377,27,0.58,18.0756282,73.983025,677.06,0.026,243.3297,0.007,0,0
2659,374868,888491378,0,4,196097200,2377,27,0.58,18.0756282,73.983025,677.05,0.024,243.3297,0.06,0,0
2660,375013,888691503,0,4,196097400,2377,27,0.58,18.0756282,73.9830251,677.05,0.003,243.3297,0.047,0,0
2661,375147,888891476,0,4,196097600,2377,27,0.58,18.0756283,73.9830251,677.05,0.015,243.3297,0.032,0,0
2662,375280,889091484,0,4,196097800,2377,27,0.58,18.0756283,73.9830251,677.06,0.012,243.3297,-0.009000001,0,0
2663,375412,889291514,0,4,196098000,2377,27,0.58,18.0756283,73.9830251,677.07,0.014,243.3297,-0.016,0,0
2664,375543,889491398,0,4,196098200,2377,27,0.58,18.0756284,73.9830251,677.07,0.013,243.3297,0.024,0,0
2665,375687,889691625,0,4,196098400,2377,27,0.58,18.0756284,73.9830251,677.07,0.04,243.3297,-0.027,0,0
2666,375821,889891492,0,4,196098600,2377,27,0.58,18.0756284,73.9830251,677.06,0.02,243.3297,-0.082,0,0
2667,375954,890091508,0,4,196098800,2377,27,0.58,18.0756284,73.9830251,677.05,0.019,243.3297,-0.058,0,0
2668,376087,890291511,0,4,196099000,2377,27,0.58,18.0756285,73.983025,677.05,0.027,243.3297,-0.013,0,0
2669,376218,890491534,0,4,196099200,2377,27,0.58,18.0756284,73.983025,677.05,0.031,243.3297,-0.064,0,0
2670,376361,890691514,0,4,196099400,2377,27,0.58,18.0756284,73.983025,677.05,0.015,243.3297,-0.058,0,0
2671,376495,890891444,0,4,196099600,2377,27,0.58,18.0756285,73.983025,677.04,0.017,243.3297,-0.037,0,0
2672,376628,891091493,0,4,196099800,2377,27,0.58,18.0756285,73.983025,677.04,0.006,243.3297,0.049,0,0
2673,376760,891291466,0,4,196100000,2377,27,0.58,18.0756285,73.983025,677.03,0.01,243.3297,-0.025,0,0
2674,376891,891491486,0,4,196100200,2377,27,0.58,18.0756286,73.983025,677.04,0.028,243.3297,-0.018,0,0
2675,377033,891691581,0,4,196100400,2377,27,0.58,18.0756286,73.983025,677.05,0.036,243.3297,-0.02,0,0
2676,377167,891891463,0,4,196100600,2377,27,0.58,18.0756287,73.9830251,677.05,0.015,243.3297,-0.045,0,0
2677,377300,892091526,0,4,196100800,2377,27,0.58,18.0756287,73.9830251,677.04,0.029,243.3297,0.028,0,0
2678,377432,892291544,0,4,196101000,2377,27,0.58,18.0756288,73.9830252,677.04,0.052,243.3297,-0.04,0,0
2679,377563,892491462,0,4,196101200,2377,27,0.58,18.0756288,73.9830252,677.04,0.009000001,243.3297,-0.047,0,0
2680,377705,892691524,0,4,196101400,2377,27,0.58,18.0756288,73.9830253,677.03,0.027,243.3297,-0.007,0,0
2681,377839,892891458,0,4,196101600,2377,27,0.58,18.0756288,73.9830252,677.04,0.023,243.3297,-0.014,0,0
2682,377972,893091574,0,4,196101800,2377,27,0.58,18.0756288,73.9830252,677.04,0.031,243.3297,-0.005,0,0
2683,378103,893291530,0,4,196102000,2377,27,0.58,18.0756289,73.9830253,677.04,0.027,243.3297,0.061,0,0
2684,378235,893491471,0,4,196102200,2377,27,0.58,18.0756289,73.9830253,677.04,0.017,243.3297,-0.009000001,0,0
2685,378377,893691452,0,4,196102400,2377,27,0.58,18.0756289,73.9830252,677.04,0.034,243.3297,-0.024,0,0
2686,378514,893891435,0,4,196102600,2377,27,0.58,18.0756289,73.9830252,677.03,0.025,243.3297,0.037,0,0
2687,378647,894091533,0,4,196102800,2377,27,0.58,18.075629,73.9830252,677.02,0.035,243.3297,0.067,0,0
2688,378778,894291445,0,4,196103000,2377,27,0.58,18.0756291,73.9830252,677.02,0.007,243.3297,0.007,0,0
2689,378910,894491429,0,4,196103200,2377,27,0.58,18.0756291,73.9830252,677.01,0.019,243.3297,0.008,0,0
2690,379054,894691633,0,4,196103400,2377,27,0.58,18.0756291,73.9830253,676.99,0.052,243.3297,-0.032,0,0
2691,379188,894891470,0,4,196103600,2377,27,0.58,18.0756291,73.9830253,676.98,0.01,243.3297,0.017,0,0
2692,379321,895091458,0,4,196103800,2377,27,0.58,18.0756291,73.9830253,676.98,0.014,243.3297,-0.034,0,0
2693,379452,895291527,0,4,196104000,2377,27,0.58,18.0756291,73.9830253,676.97,0.028,243.3297,0.064,0,0
2694,379584,895491402,0,4,196104200,2377,27,0.58,18.0756291,73.9830253,676.96,0.01,243.3297,-0.006,0,0
2695,379725,895691512,0,4,196104400,2377,27,0.58,18.0756291,73.9830253,676.95,0.025,243.3297,0.027,0,0
2696,379859,895891526,0,4,196104600,2377,27,0.58,18.0756291,73.9830253,676.95,0.017,243.3297,-0.024,0,0
2697,379992,896091435,0,4,196104800,2377,27,0.58,18.0756291,73.9830253,676.93,0.024,243.3297,0.016,0,0
2698,380191,1486851359,0,4,196695600,2377,27,0.59,18.075629,73.983036,677.05,0.051,100.2417,0.011,0,0
2699,380343,1487051314,0,4,196695800,2377,27,0.59,18.075629,73.9830359,677.04,0.018,100.2417,0.032,0,0
2700,380501,1487271574,0,4,196696000,2377,27,0.59,18.0756289,73.9830359,677.04,0.036,100.2417,0.051,0,0
2701,380649,1487451326,0,4,196696200,2377,27,0.59,18.0756289,73.9830359,677.03,0.004,100.2417,0.042,0,0
2702,380812,1487651325,0,4,196696400,2377,27,0.59,18.0756289,73.9830359,677.03,0.022,100.2417,-0.031,0,0
2703,380966,1487851325,0,4,196696600,2377,27,0.59,18.0756289,73.9830359,677.03,0.041,100.2417,0.004,0,0
2704,381120,1488051324,0,4,196696800,2377,27,0.59,18.0756288,73.9830359,677.03,0.032,100.2417,-0.027,0,0
2705,381279,1488271668,0,4,196697000,2377,27,0.59,18.0756288,73.9830359,677.03,0.016,100.2417,-0.019,0,0
