,0,1,2,3,4,5,6,7,8
2340,168347.0,595813926.0,-0.1854118,0.0479014,-2.084188,-2.206651,286.5916,285.2699,3.0
2341,168419.0,595913926.0,-0.1723413,-0.07240897,-2.148289,-2.289984,286.5919,285.2654,3.0
2342,168487.0,596013928.0,-0.1767687,-0.07359571,-2.19139,-2.268447,286.592,285.3035,3.0
2343,168562.0,596113932.0,-0.1812319,-0.04863201,-2.237765,-2.365601,286.5921,285.2682,3.0
2344,168630.0,596213955.0,-0.1795913,-0.1336648,-2.263131,-2.344412,286.5922,285.1599,3.0
2345,168703.0,596314000.0,-0.1765829,-0.282978,-2.293981,-2.240776,286.5923,284.9416,3.0
2346,168769.0,596414042.0,-0.1601247,-0.4220704,-2.352955,-2.067929,286.5925,284.7405,3.0
2347,168849.0,596513933.0,-0.1530869,-0.4606771,-2.43485,-2.067466,286.5927,284.6086,3.0
2348,168918.0,596614035.0,-0.1538875,-0.326151,-2.523052,-2.414425,286.593,284.6056,3.0
2349,168991.0,596713932.0,-0.1119454,-0.1946771,-2.589689,-2.628609,286.5931,284.635,3.0
2350,169058.0,596813934.0,-0.07562454,-0.2858514,-2.729015,-2.604339,286.5933,284.5139,3.0
2351,169131.0,596913937.0,-0.03957618,-0.3790077,-2.789095,-2.530255,286.5934,284.4661,3.0
2352,169199.0,597013877.0,-0.03280183,-0.2448103,-2.808372,-2.773178,286.5934,284.455,3.0
2353,169274.0,597113960.0,-0.03106182,0.05795074,-2.85594,-3.048851,286.5934,284.3486,3.0
2354,169342.0,597213953.0,-0.03201826,0.01829594,-2.859035,-2.875646,286.5934,284.2121,3.0
2355,169415.0,597313965.0,0.01296652,-0.1364357,-2.84887,-2.587912,286.5934,284.1995,3.0
2356,169481.0,597413874.0,0.02641112,-0.3054619,-2.834158,-2.733394,286.5934,284.2079,3.0
2357,169561.0,597513928.0,0.04228942,-0.3434944,-2.812494,-2.805534,286.5934,284.0374,3.0
2358,169630.0,597613950.0,0.06698818,-0.305965,-2.803184,-2.403232,286.5934,284.0757,3.0
2359,169703.0,597713950.0,0.1028623,-0.2113204,-2.815686,-2.584548,286.5934,284.1082,3.0
2360,169770.0,597813973.0,0.1127768,0.144597,-2.768141,-2.835547,286.5934,284.0945,3.0
2361,169843.0,597913951.0,0.1238519,0.1627236,-2.666437,-2.861201,286.5936,284.1498,3.0
2362,169914.0,598013929.0,0.1118545,0.2892477,-2.584018,-2.797118,286.5938,284.1927,3.0
2363,169989.0,598113949.0,0.1352251,0.09161044,-2.462295,-2.361722,286.5941,284.3127,3.0
2364,170056.0,598213939.0,0.1180603,0.008088225,-2.345034,-2.359596,286.5944,284.4847,3.0
2365,170130.0,598313929.0,0.05050578,0.1698817,-2.269725,-2.119477,286.5945,284.7877,3.0
2366,170196.0,598413923.0,-0.05230586,0.5157845,-2.255488,-2.52604,286.5945,285.0399,3.0
2367,170276.0,598513956.0,-0.10812,0.5385377,-2.234864,-2.403981,286.5944,285.3195,3.0
2368,170345.0,598613976.0,-0.1599749,0.3011248,-2.163588,-2.105249,286.5943,285.6049,3.0
2369,170418.0,598714046.0,-0.2426092,0.13059,-2.008891,-1.982163,286.5937,285.9805,3.0
2370,170485.0,598813934.0,-0.3350014,-0.07724261,-1.92874,-1.936044,286.5934,286.3138,3.0
2371,170558.0,598913988.0,-0.4430702,0.02315786,-1.891429,-1.518199,286.5931,286.6718,3.0
2372,170626.0,599013908.0,-0.5609936,-0.04550122,-1.843646,-1.301269,286.5927,286.8013,3.0
2373,170701.0,599113936.0,-0.67852,-0.1860355,-1.833518,-1.383075,286.5926,286.8942,3.0
2374,170768.0,599213971.0,-0.8075276,-0.5025058,-1.822094,-1.337216,286.5925,287.2021,3.0
2375,170842.0,599313951.0,-0.9274233,-0.6064391,-1.787261,-1.461806,286.5919,287.2625,3.0
2376,170908.0,599413915.0,-1.050645,-0.9306144,-1.7214,-1.727368,286.5908,287.4331,3.0
2377,170988.0,599513903.0,-1.190305,-1.020219,-1.677062,-2.046783,286.5899,287.4865,3.0
2378,171057.0,599613945.0,-1.331649,-1.240093,-1.621504,-1.876092,286.5887,287.6556,3.0
2379,171132.0,599713945.0,-1.466524,-1.056447,-1.643756,-1.371412,286.5893,287.4416,3.0
2380,171199.0,599813980.0,-1.578113,-1.299143,-1.614901,-1.144847,286.5884,287.4897,3.0
2381,171272.0,599913903.0,-1.684732,-1.718227,-1.646553,-1.583327,286.5894,287.3511,3.0
2382,171340.0,600013917.0,-1.86381,-1.743866,-1.771154,-1.453706,286.5932,287.1741,3.0
2383,171414.0,600113940.0,-2.009145,-1.937201,-1.845494,-1.830546,286.5957,287.1245,3.0
2384,171481.0,600213896.0,-2.137314,-1.926298,-1.912691,-1.955705,286.5982,286.9454,3.0
2385,171555.0,600313924.0,-2.231604,-2.017014,-1.952683,-1.945783,286.5997,286.9316,3.0
2386,171622.0,600413932.0,-2.33586,-2.220457,-1.949326,-1.940011,286.5996,286.7421,3.0
2387,171703.0,600513980.0,-2.426279,-2.067471,-1.946582,-1.88028,286.5995,286.4565,3.0
2388,171772.0,600613961.0,-2.521072,-2.322424,-1.951726,-1.984636,286.5997,286.3586,3.0
2389,171845.0,600713951.0,-2.592038,-2.085656,-2.004207,-1.793337,286.6021,286.2175,3.0
2390,171912.0,600813942.0,-2.633051,-2.249336,-2.050082,-2.020833,286.6042,285.8788,3.0
2391,171985.0,600913904.0,-2.675909,-2.43932,-2.10969,-2.134058,286.6069,285.6776,3.0
2392,172053.0,601013918.0,-2.697149,-2.827488,-2.135086,-2.379015,286.6081,285.476,3.0
2393,172128.0,601114005.0,-2.728899,-3.004085,-2.190187,-2.303674,286.6107,285.2616,3.0
2394,172195.0,601213904.0,-2.730568,-2.880218,-2.264043,-2.204705,286.6143,285.1596,3.0
2395,172268.0,601313979.0,-2.660703,-2.742316,-2.324336,-2.410215,286.6172,285.0188,3.0
2396,172335.0,601413945.0,-2.5936,-2.580873,-2.406477,-2.394453,286.6209,284.9854,3.0
2397,172415.0,601513960.0,-2.540735,-2.583568,-2.437156,-2.589684,286.6223,285.0407,3.0
2398,172484.0,601614018.0,-2.453081,-2.512885,-2.455437,-2.61433,286.6231,285.0544,3.0
2399,172557.0,601713956.0,-2.378957,-2.365299,-2.483266,-2.53271,286.6242,285.1787,3.0
2400,172624.0,601813903.0,-2.247306,-2.187266,-2.494121,-2.589631,286.6247,285.2401,3.0
2401,172699.0,601913965.0,-2.054667,-2.39305,-2.416803,-2.694413,286.6218,285.4418,3.0
2402,172766.0,602013917.0,-1.92979,-2.432084,-1.710282,-2.612511,286.5974,285.6776,3.0
2403,172842.0,602113892.0,-1.738225,-2.157325,0.05228741,-1.355491,286.5414,285.8391,3.0
2404,172909.0,602213942.0,-1.548118,-1.782946,3.765334,1.379872,286.4352,285.9658,3.0
2405,172982.0,602313929.0,-1.394753,-1.262618,7.224901,6.487266,286.3455,286.1098,3.0
2406,173048.0,602413895.0,-1.264387,-1.084823,8.615838,10.81467,286.3126,286.1695,3.0
2407,173130.0,602513949.0,-1.183659,-1.207605,8.747174,11.53366,286.3097,286.4937,3.0
2408,173199.0,602613937.0,-1.122999,-0.9158245,7.890869,9.874165,286.3269,286.9285,3.0
2409,173272.0,602713969.0,-1.119842,-0.456731,6.578963,7.602613,286.3528,287.311,3.0
2410,173339.0,602813873.0,-1.087145,-0.09035219,5.313579,5.679049,286.3774,287.7985,3.0
2411,173412.0,602913920.0,-1.096672,-0.1899571,4.147224,4.086812,286.3995,288.2965,3.0
2412,173479.0,603013974.0,-1.114371,-0.2628757,2.991045,2.632808,286.4219,288.5937,3.0
2413,173558.0,603113915.0,-1.013097,-0.7649234,0.09017888,1.025424,286.4757,288.9704,3.0
2414,173624.0,603213993.0,-0.861049,-0.9883135,-5.521894,-3.193489,286.5671,289.1579,3.0
2415,173696.0,603313970.0,-0.7330614,-1.029073,-10.49165,-10.08528,286.6372,289.261,3.0
2416,173762.0,603413963.0,-0.609696,-0.9135805,-13.88244,-16.0105,286.6778,289.3447,3.0
2417,173845.0,603513944.0,-0.6004589,-0.6709409,-15.49592,-18.72422,286.6949,289.0651,3.0
2418,173914.0,603613947.0,-0.7484605,-0.4493851,-15.08519,-18.37438,286.6898,288.6978,3.0
2419,173988.0,603713926.0,-0.9717519,-0.4240901,-14.05553,-15.99345,286.6737,288.2315,3.0
2420,174055.0,603813905.0,-1.277064,-0.7716306,-12.86417,-13.16634,286.6497,287.6291,3.0
2421,174128.0,603913920.0,-1.568107,-1.193651,-11.70823,-11.18295,286.6203,286.9227,3.0
2422,174195.0,604013919.0,-1.771059,-1.884786,-10.70337,-10.32646,286.5904,286.3189,3.0
2423,174271.0,604113986.0,-1.929465,-2.571091,-9.821908,-9.530675,286.5614,285.6193,3.0
2424,174338.0,604213950.0,-2.076378,-2.535589,-8.982705,-9.030704,286.5316,284.8785,3.0
2425,174412.0,604314021.0,-2.157815,-2.440478,-8.161291,-7.942945,286.5009,284.2785,3.0
2426,174478.0,604413874.0,-2.166903,-2.139786,-7.250182,-7.400931,286.4661,283.5089,3.0
2427,174559.0,604513947.0,-2.145966,-2.000727,-6.455281,-6.022377,286.436,282.7797,3.0
2428,174629.0,604613916.0,-2.10162,-2.059517,-5.65415,-5.284027,286.406,282.44,3.0
2429,174704.0,604713962.0,-2.049635,-2.091898,-4.853993,-4.742607,286.3769,282.051,3.0
2430,174771.0,604814001.0,-1.991724,-2.185982,-4.079144,-4.143678,286.3495,281.7194,3.0
2431,174844.0,604913935.0,-1.936054,-2.039029,-3.346307,-3.491078,286.3243,281.5422,3.0
2432,174911.0,605013943.0,-1.881005,-1.995644,-2.558086,-2.834811,286.2979,281.5137,3.0
2433,174987.0,605113959.0,-1.81497,-1.985359,-1.881739,-2.084899,286.2761,281.2873,3.0
2434,175054.0,605213963.0,-1.710166,-1.782191,-1.237267,-1.461535,286.2563,281.2959,3.0
2435,175127.0,605313960.0,-1.598467,-1.894788,-0.5789602,-0.4141553,286.2373,281.3231,3.0
2436,175193.0,605413948.0,-1.510462,-2.10324,-0.04515141,-0.1217398,286.2228,281.3468,3.0
2437,175273.0,605513970.0,-1.400681,-1.766633,0.4325818,0.3095322,286.2106,281.5183,3.0
2438,175343.0,605613916.0,-1.279119,-1.810268,0.8734898,0.7613242,286.2002,281.6746,3.0
2439,175416.0,605713912.0,-1.134414,-1.59188,1.25301,1.042298,286.1922,281.9809,3.0
2440,175483.0,605813922.0,-0.9909698,-1.283374,1.583267,1.240407,286.186,282.3489,3.0
2441,175556.0,605913969.0,-0.8890907,-1.053615,1.867009,1.79564,286.1813,282.5966,3.0
2442,175623.0,606013923.0,-0.8025144,-0.7194297,2.080151,2.122216,286.1782,283.0103,3.0
2443,175699.0,606113978.0,-0.6955759,-0.3622755,2.290094,2.432159,286.1754,283.5793,3.0
2444,175766.0,606213944.0,-0.6221938,-0.2727974,2.411381,2.564073,286.174,284.0354,3.0
2445,175839.0,606313964.0,-0.5646641,-0.3990972,2.42975,2.409348,286.1737,284.6279,3.0
2446,175905.0,606413945.0,-0.5127392,-0.5005029,2.42455,2.537319,286.1738,285.2391,3.0
2447,175985.0,606513943.0,-0.4717137,-0.487241,2.370738,2.495005,286.1743,285.6503,3.0
2448,176054.0,606613925.0,-0.4091946,-0.550318,2.250862,2.536554,286.1752,286.0485,3.0
2449,176128.0,606713947.0,-0.3888299,-0.1971716,2.154756,2.379679,286.1758,286.4864,3.0
2450,176195.0,606813941.0,-0.3944717,0.007224419,2.003927,1.904414,286.1769,286.9677,3.0
2451,176268.0,606913983.0,-0.4063832,0.06228919,1.854357,1.89739,286.1779,287.3272,3.0
2452,176335.0,607014022.0,-0.4697455,0.09096723,1.644113,1.738667,286.1795,287.5246,3.0
2453,176410.0,607113939.0,-0.5678113,7.182371e-05,1.426769,1.499089,286.1815,287.6653,3.0
2454,176476.0,607213940.0,-0.6727098,-0.4970551,1.200378,1.276509,286.184,287.6965,3.0
2455,176549.0,607313930.0,-0.8230605,-0.8081766,1.000919,0.9424132,286.1866,287.7141,3.0
2456,176615.0,607413908.0,-0.9726528,-0.6809439,0.7976773,0.623862,286.1897,287.6606,3.0
2457,176695.0,607513936.0,-1.080386,-0.9966504,0.5773446,0.5311392,286.1937,287.5304,3.0
2458,176764.0,607613923.0,-1.214923,-1.234889,0.2735654,0.4735931,286.1998,287.2651,3.0
2459,176838.0,607713944.0,-1.326714,-1.434397,-0.01209917,-0.06393441,286.2061,286.946,3.0
2460,176905.0,607813932.0,-1.458382,-1.452988,-0.3336973,-0.3309357,286.2139,286.6425,3.0
2461,176978.0,607914027.0,-1.565957,-1.670327,-0.6480884,-0.8681943,286.2222,286.3307,3.0
2462,177045.0,608013930.0,-1.647686,-1.847777,-0.9280385,-1.186073,286.2301,285.9591,3.0
2463,177121.0,608113931.0,-1.693302,-1.836745,-1.187636,-1.551915,286.2377,285.63,3.0
2464,177191.0,608213906.0,-1.741854,-1.966109,-1.442007,-1.844131,286.2453,285.2786,3.0
2465,177264.0,608313945.0,-1.857773,-1.835145,-1.694377,-1.784181,286.2532,285.1022,3.0
2466,177330.0,608413864.0,-1.978408,-1.739173,-1.90779,-2.252871,286.2604,284.9366,3.0
2467,177410.0,608513874.0,-2.031651,-1.638682,-2.105765,-2.385454,286.2673,284.662,3.0
2468,177479.0,608614006.0,-2.036162,-1.848076,-2.316897,-2.461977,286.2748,284.4122,3.0
2469,177552.0,608713930.0,-2.065742,-2.167696,-2.535892,-2.700558,286.2826,284.3834,3.0
2470,177620.0,608814009.0,-2.057443,-2.09991,-2.71295,-2.763528,286.2891,284.1108,3.0
2471,177693.0,608913964.0,-2.028029,-2.233821,-2.908242,-3.036645,286.296,284.0283,3.0
2472,177760.0,609013979.0,-2.006529,-1.782816,-3.108306,-3.105345,286.3031,284.0681,3.0
2473,177836.0,609113934.0,-1.971539,-1.737004,-3.256235,-3.593785,286.3082,284.0657,3.0
2474,177903.0,609213936.0,-1.940898,-1.54543,-3.427767,-3.582078,286.3141,284.0493,3.0
2475,177976.0,609313921.0,-1.903934,-1.568779,-3.586506,-3.705035,286.3194,284.0731,3.0
2476,178042.0,609413932.0,-1.854271,-1.711709,-3.655554,-3.580644,286.3217,284.2236,3.0
2477,178122.0,609513912.0,-1.758843,-1.674139,-3.688516,-3.583745,286.3227,284.3206,3.0
2478,178191.0,609613906.0,-1.66203,-1.748587,-3.668533,-3.867691,286.3221,284.4723,3.0
2479,178266.0,609713974.0,-1.511936,-1.703688,-3.662023,-3.876121,286.3219,284.5834,3.0
2480,178334.0,609813950.0,-1.361664,-1.780434,-3.62597,-3.560224,286.321,284.8293,3.0
2481,178407.0,609913903.0,-1.23733,-1.468925,-3.586968,-3.350771,286.3201,284.968,3.0
2482,178474.0,610013917.0,-1.068244,-1.080282,-3.498528,-3.4303,286.3183,285.2906,3.0
2483,178550.0,610113946.0,-0.9200425,-0.7638402,-3.472784,-3.49788,286.3179,285.4081,3.0
2484,178617.0,610213876.0,-0.7899743,-0.7930681,-3.41931,-3.256829,286.3171,285.6705,3.0
2485,178690.0,610313913.0,-0.7229078,-0.5820645,-3.358995,-3.361143,286.3163,285.6764,3.0
2486,178756.0,610413932.0,-0.7011027,-0.5730562,-3.273475,-3.457427,286.3152,285.9398,3.0
2487,178837.0,610513964.0,-0.7031656,-0.6269047,-3.19367,-3.051058,286.3142,285.9735,3.0
2488,178906.0,610614038.0,-0.677295,-0.5763556,-3.124251,-2.996702,286.3134,285.9429,3.0
2489,178979.0,610713989.0,-0.6757514,-0.740815,-3.033382,-3.011853,286.3123,285.9078,3.0
2490,179046.0,610813939.0,-0.6759439,-0.834453,-2.984128,-3.138151,286.3117,285.8521,3.0
2491,179120.0,610913957.0,-0.637955,-0.9787006,-2.957052,-3.036032,286.3114,285.706,3.0
2492,179187.0,611013895.0,-0.6516419,-0.6227923,-2.734542,-2.89231,286.3089,285.6124,3.0
2493,179263.0,611114036.0,-0.6322212,-0.6366307,-1.487679,-2.479838,286.2949,285.3909,3.0
2494,179330.0,611213927.0,-0.6355386,-0.71143,1.193401,-0.8720456,286.2654,285.3359,3.0
2495,179402.0,611313944.0,-0.7098271,-0.8112522,3.783159,2.618652,286.2354,285.2675,3.0
2496,179468.0,611413885.0,-0.7870623,-0.7240102,7.06966,6.174372,286.1923,284.9867,3.0
2497,179549.0,611513945.0,-0.8876399,-0.5480995,8.630505,9.761387,286.1697,284.8801,3.0
2498,179618.0,611613955.0,-0.9498909,-0.3200711,8.830555,11.14428,286.1665,284.4726,3.0
2499,179691.0,611713936.0,-0.8234897,-0.7886133,8.281726,9.757607,286.1751,284.0556,3.0
2500,179758.0,611813973.0,-0.5815505,-1.652745,7.159323,7.665685,286.1889,283.397,3.0
2501,179832.0,611913926.0,-0.3784378,-1.994104,5.753477,6.060246,286.2007,282.9267,3.0
2502,179899.0,612013969.0,-0.1401292,-1.537771,4.472287,4.942869,286.2067,282.4273,3.0
2503,179976.0,612113926.0,0.09470623,-0.9809346,3.304775,3.496782,286.2071,281.9426,3.0
2504,180042.0,612213954.0,0.3599295,-0.5217267,2.186308,2.136321,286.2026,281.4554,3.0
2505,180115.0,612313908.0,0.5715311,-0.09818215,1.132243,1.030675,286.1939,281.2899,3.0
2506,180180.0,612413874.0,0.7049472,-0.1620837,0.1306929,-0.1266279,286.1827,281.0298,3.0
2507,180259.0,612513959.0,0.7834439,0.1102473,-0.887977,-0.9052544,286.1693,280.9964,3.0
2508,180327.0,612613921.0,0.8830358,0.09140244,-1.669786,-2.073543,286.158,281.0341,3.0
2509,180399.0,612713958.0,0.9538307,0.06713563,-2.410308,-2.853716,286.1459,281.0409,3.0
2510,180465.0,612813951.0,0.9316834,0.3068234,-3.141852,-3.704179,286.1339,281.3364,3.0
2511,180537.0,612913930.0,0.8829716,0.7219939,-3.778128,-3.825984,286.1237,281.6916,3.0
2512,180604.0,613013914.0,0.8465444,1.26104,-4.279018,-3.975521,286.1161,282.005,3.0
2513,180679.0,613113939.0,0.8360684,1.323613,-4.712854,-4.422896,286.1098,282.4757,3.0
2514,180745.0,613213990.0,0.7764658,1.42286,-5.06623,-5.04716,286.1048,282.9285,3.0
2515,180820.0,613314052.0,0.686038,1.447018,-5.221759,-5.16993,286.1028,283.4442,3.0
2516,180886.0,613413912.0,0.5601059,1.261178,-5.238346,-5.723538,286.1026,284.2119,3.0
2517,180965.0,613513969.0,0.3616962,1.231871,-5.216622,-5.772368,286.1028,284.9985,3.0
2518,181033.0,613613935.0,0.1228829,0.8732038,-5.22229,-5.691179,286.1028,285.766,3.0
2519,181105.0,613713871.0,-0.14185,0.6793741,-5.1609,-5.663157,286.1027,286.3831,3.0
2520,181171.0,613813918.0,-0.2155149,0.2267099,-5.158242,-5.312074,286.1027,286.9434,3.0
2521,181243.0,613913915.0,-0.2317176,-0.3933919,-5.198404,-4.596209,286.1029,287.4841,3.0
2522,181310.0,614013969.0,-0.2050252,-0.9311855,-5.134828,-4.474857,286.1026,287.7689,3.0
2523,181385.0,614113965.0,-0.141409,-0.9698865,-5.078968,-5.085258,286.1024,287.8994,3.0
2524,181451.0,614213979.0,0.04344455,-0.9804782,-5.178091,-5.294364,286.1025,287.9744,3.0
2525,181523.0,614313942.0,0.264493,-1.139949,-5.243028,-5.35002,286.1024,287.9609,3.0
2526,181588.0,614413957.0,0.5143113,-1.126774,-5.213287,-5.20868,286.1025,287.9842,3.0
2527,181667.0,614513912.0,0.750044,-0.9539907,-5.139638,-4.783759,286.1034,287.9569,3.0
2528,181735.0,614613912.0,0.9514238,-0.2919981,-5.009569,-4.979393,286.1053,287.7224,3.0
2529,181809.0,614713875.0,1.109718,0.3509834,-4.910207,-4.897484,286.1071,287.6782,3.0
2530,181875.0,614813917.0,1.251557,0.9739999,-4.774398,-4.965212,286.11,287.5641,3.0
2531,181947.0,614913966.0,1.322732,1.07247,-4.597665,-4.927322,286.114,287.6218,3.0
2532,182013.0,615013910.0,1.318564,1.216228,-4.434909,-4.63817,286.1178,287.6372,3.0
2533,182089.0,615113954.0,1.340663,1.077577,-4.26555,-4.523489,286.1217,287.5719,3.0
2534,182155.0,615213942.0,1.342798,0.9968513,-4.091244,-4.057884,286.1258,287.7047,3.0
2535,182227.0,615314008.0,1.320814,0.9993279,-3.974323,-3.740273,286.1286,287.6049,3.0
2536,182292.0,615413913.0,1.351882,0.9060983,-3.829073,-3.223891,286.132,287.647,3.0
2537,182371.0,615513938.0,1.408957,1.105008,-3.705697,-2.658728,286.1349,287.6065,3.0
2538,182439.0,615613926.0,1.413798,1.570326,-3.517971,-2.823215,286.1396,287.4443,3.0
2539,182511.0,615713911.0,1.412694,2.037543,-3.287884,-2.913099,286.1453,287.5341,3.0
2540,182577.0,615813935.0,1.401701,2.079076,-3.173752,-3.135421,286.1481,287.4283,3.0
2541,182649.0,615913921.0,1.369462,1.661574,-2.969873,-2.896393,286.153,287.5596,3.0
2542,182715.0,616013954.0,1.407424,1.077257,-2.776725,-2.553493,286.1576,287.3048,3.0
2543,182791.0,616113955.0,1.500196,0.89816,-2.622035,-2.332698,286.1616,287.0832,3.0
2544,182857.0,616213917.0,1.672908,0.6624325,-2.389242,-2.654632,286.168,286.7116,3.0
2545,182929.0,616313932.0,1.843259,0.7506642,-2.371963,-2.08986,286.1684,286.3798,3.0
2546,182994.0,616413872.0,1.987858,1.218512,-2.322128,-1.828484,286.1702,285.875,3.0
2547,183073.0,616513942.0,2.18938,1.440898,-2.211155,-1.667227,286.1741,285.4587,3.0
2548,183141.0,616613945.0,2.344392,1.726011,-2.150748,-1.711938,286.1766,285.163,3.0
2549,183213.0,616713956.0,2.45146,1.672407,-2.052203,-1.623301,286.1807,284.7924,3.0
2550,183279.0,616813876.0,2.568718,1.647381,-2.081707,-1.412623,286.1793,284.5591,3.0
2551,183351.0,616913872.0,2.733208,1.668983,-2.097881,-1.247396,286.1786,284.2187,3.0
2552,183417.0,617013946.0,2.771902,2.144477,-2.005061,-1.419592,286.1831,283.9332,3.0
2553,183492.0,617113910.0,2.838398,3.014103,-2.014705,-1.303512,286.1826,283.7666,3.0
2554,183559.0,617213927.0,2.958427,3.388644,-1.9195,-1.310259,286.1875,283.591,3.0
2555,183631.0,617313943.0,3.044841,3.203959,-1.834603,-1.361018,286.1919,283.3389,3.0
2556,183696.0,617413976.0,3.064871,3.100154,-1.731322,-1.150954,286.1974,283.1866,3.0
2557,183775.0,617513868.0,2.921784,3.258179,-1.566772,-1.694603,286.2061,283.2786,3.0
2558,183843.0,617613962.0,2.827744,3.666089,-1.367544,-2.212353,286.2161,283.6039,3.0
2559,183915.0,617713961.0,2.695698,3.629184,-1.35772,-1.910038,286.2166,283.9679,3.0
2560,183981.0,617813994.0,2.641857,3.266206,-1.253434,-1.463893,286.2214,284.4439,3.0
2561,184053.0,617913943.0,2.469532,2.922092,-1.147808,-0.5490308,286.2261,284.9538,3.0
2562,184119.0,618013941.0,2.306273,3.073746,-0.9666758,-0.3650821,286.2336,285.5384,3.0
2563,184194.0,618113923.0,2.263096,2.487403,-0.7020912,-1.410957,286.2441,285.8376,3.0
2564,184261.0,618213940.0,2.116921,2.272235,-0.5721635,-2.591229,286.2491,286.2997,3.0
2565,184333.0,618313921.0,1.781054,2.561709,-0.6689454,-2.634291,286.246,286.8203,3.0
2566,184401.0,618413872.0,1.642175,2.221982,-0.6962012,-1.55948,286.2451,287.2711,3.0
2567,184482.0,618513961.0,1.427816,1.891197,-0.5000002,-1.063086,286.2504,287.6206,3.0
2568,184550.0,618613903.0,1.228267,1.480801,-0.3682434,-0.3760354,286.2535,288.1454,3.0
2569,184622.0,618713953.0,0.9157749,1.299323,-0.2034583,-0.4572752,286.2565,288.7486,3.0
2570,184688.0,618813942.0,0.5676953,0.9839705,-0.006995092,-0.9711133,286.2592,289.3175,3.0
2571,184759.0,618913912.0,0.2228925,0.8483797,0.002533896,-0.8415147,286.2592,289.7856,3.0
2572,184825.0,619013927.0,-0.06542258,0.8522142,0.08245911,-0.3302497,286.2593,290.1765,3.0
2573,184900.0,619113960.0,-0.3482645,0.5211948,0.2699673,0.01384074,286.2586,290.4191,3.0
2574,184966.0,619213875.0,-0.6566017,0.261427,0.4675331,0.3057434,286.2569,290.7442,3.0
2575,185039.0,619313914.0,-0.9499373,-0.279646,0.5947526,0.3871281,286.2551,290.852,3.0
2576,185104.0,619413921.0,-1.271685,-0.2190411,0.6483077,0.7221883,286.2541,290.7787,3.0
2577,185183.0,619513918.0,-1.661903,-0.08205522,0.7418112,0.6708056,286.2517,290.5491,3.0
2578,185251.0,619613982.0,-2.123329,0.4597504,0.7486994,1.042951,286.2515,290.2672,3.0
2579,185325.0,619713967.0,-2.460928,0.4505425,0.7817414,1.372306,286.2501,289.7759,3.0
2580,185391.0,619813913.0,-2.712532,-0.319467,0.8752496,1.138185,286.2459,289.174,3.0
2581,185463.0,619913917.0,-2.889227,-1.696201,0.9666725,1.047625,286.2414,288.5052,3.0
2582,185529.0,620013932.0,-3.078993,-2.469815,0.9804369,1.008521,286.2408,287.7397,3.0
2583,185604.0,620113878.0,-2.598982,-3.196239,0.9973558,0.9853,286.2399,286.9471,3.0
2584,185670.0,620213894.0,-0.8812954,-3.237415,1.045648,0.9974902,286.2384,286.3705,3.0
2585,185744.0,620313984.0,0.909129,-1.099349,1.021362,1.118013,286.2383,285.5296,3.0
2586,185809.0,620413925.0,2.822267,1.622975,0.9731956,1.297059,286.2368,284.9442,3.0
2587,185889.0,620513976.0,5.089977,4.252086,0.9526114,0.6370299,286.2352,284.4797,3.0
2588,185957.0,620613963.0,6.815926,6.725605,0.8477421,0.578022,286.224,284.0698,3.0
2589,186029.0,620713917.0,8.170731,8.839607,0.7727143,0.3968269,286.214,283.7961,3.0
2590,186098.0,620813928.0,8.991392,9.841848,0.7470286,1.018472,286.2102,283.6766,3.0
2591,186170.0,620913913.0,9.450397,9.992674,0.6861036,1.417581,286.2001,283.5219,3.0
2592,186237.0,621013948.0,9.763746,9.630005,0.5552204,1.580648,286.178,283.5223,3.0
2593,186312.0,621113925.0,9.968137,9.048063,0.3463486,1.817275,286.1416,283.4315,3.0
2594,186378.0,621214017.0,10.36698,8.467089,0.09677485,1.850876,286.097,283.4495,3.0
2595,186450.0,621313965.0,11.04309,8.435963,-0.2502138,1.89112,286.0312,283.4496,3.0
2596,186516.0,621413952.0,11.60058,9.268402,-0.4214595,1.967116,285.9972,283.5879,3.0
2597,186595.0,621513947.0,12.17385,9.873746,-0.5321367,1.517926,285.9738,283.3242,3.0
2598,186663.0,621614016.0,12.5551,11.03964,-0.6254947,0.9711551,285.9534,283.0014,3.0
2599,186735.0,621713901.0,12.88902,11.88128,-0.7461471,0.5332292,285.9261,282.7094,3.0
2600,186803.0,621813926.0,13.19225,11.96181,-0.9200599,0.509743,285.8857,282.5757,3.0
2601,186876.0,621913955.0,12.85078,11.78456,-0.9257279,-0.2016632,285.8843,282.2637,3.0
2602,186943.0,622013921.0,11.2697,10.64616,-1.018595,-0.2640199,285.8646,282.3298,3.0
2603,187019.0,622113949.0,9.764152,7.813952,-0.8948101,-0.7241033,285.8869,282.3209,3.0
2604,187087.0,622213947.0,8.27602,5.213211,-0.8139399,-0.6399558,285.9002,282.5742,3.0
2605,187161.0,622314005.0,6.903378,3.700624,-0.7299496,-0.7834474,285.9109,282.8592,3.0
2606,187228.0,622413919.0,5.680112,3.381333,-0.6600893,-0.06797788,285.9186,283.3261,3.0
2607,187308.0,622513942.0,4.944399,3.850454,-0.6140462,0.3497396,285.9229,283.7233,3.0
2608,187377.0,622613939.0,4.065525,4.764163,-0.4283739,0.2851954,285.9374,284.0994,3.0
2609,187450.0,622713928.0,3.236486,4.767057,-0.3775662,0.3754467,285.9411,284.4065,3.0
