,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
693,45464.0,463170169.0,-0.5112724,-1.00331,-0.002971477,-0.3894095,0.5608585,-0.07499126,3.550183,0.02579785,0.09580265,-48.38662,-67.85641,0.342536,0.01642302
694,45527.0,463270166.0,-1.694918,0.41859,-0.009896979,-1.04382,0.6793833,-0.07840548,3.141316,0.9051519,0.0946849,-50.66188,-14.2004,0.3404852,0.02236989
695,45591.0,463370222.0,-1.953328,0.01839361,-0.00726683,-2.075284,0.0105025,-0.07976869,3.48506,1.145643,0.09326589,-47.47221,2.890778,0.34055,0.01031454
696,45653.0,463470182.0,-1.797967,-0.8207014,-0.00416436,-1.898682,-1.426463,-0.0739895,6.616611,1.178849,0.09413487,-41.0513,-52.44045,0.3409909,0.002710189
697,45716.0,463570139.0,-0.0969343,-0.6961229,-0.003001943,-1.803261,-1.020669,-0.07638656,10.12629,1.46718,0.09892296,-33.66484,-50.10223,0.3414344,0.01115428
698,45779.0,463670121.0,0.3664961,0.2775485,-0.005168751,-1.996164,-0.2257057,-0.0789197,13.60033,2.338991,0.1059946,-27.00209,30.51443,0.342228,0.01278011
699,45841.0,463770168.0,1.489035,0.7613082,-0.002573821,-1.381141,-0.616221,-0.07609403000000001,16.87596,2.465369,0.1136624,-20.12784,-40.39669,0.3434347,0.0145727
700,45906.0,463870168.0,-0.1908157,1.523488,-0.01036778,-0.05651775,-1.649426,-0.07289783,18.85356,3.679317,0.1206272,-10.04654,-6.871605,0.3453641,0.01496832
701,45967.0,463970177.0,2.849208,-1.051837,0.007916788,0.1886299,-2.802655,-0.06477771,19.98153,4.850299,0.1254478,-5.73998,-50.10805,0.3460639,0.0129877
702,46030.0,464070168.0,7.808118,1.707889,0.01231206,1.577309,-2.390869,-0.06369807,18.21191,6.37116,0.1265487,-1.216283,30.25875,0.3471409,0.03104933
703,46093.0,464170118.0,4.600599,6.151935,-0.0048809430000000004,0.656472,0.5201621,-0.07379983,15.53522,6.777784,0.1229507,1.678161,9.059429,0.3487187,0.01066961
704,46156.0,464270146.0,3.344442,7.331017,-0.0163148,-0.6282734,1.506449,-0.07789525,12.37076,7.296222,0.1162574,3.373722,-21.28983,0.3491247,0.02401626
705,46220.0,464370143.0,9.227013,5.524416,0.001083812,-0.9733213,-0.6364478,-0.07395389,9.037972,8.228227,0.1071808,6.014341,21.48676,0.3508115,0.0179286
706,46282.0,464470106.0,22.7725,10.07781,0.01855972,-0.073833,-3.062943,-0.06227481,5.300356,8.510901,0.09712662,7.855416,-15.79132,0.3515788,0.01253161
707,46345.0,464570098.0,25.70074,21.12295,0.008053022,-0.9415879,-0.6411609,-0.07326533,2.035625,7.66956,0.08706639,9.138864,-82.80239,0.3531732,0.02393617
708,46408.0,464670151.0,4.195695,28.15613,-0.06294437,-1.82063,1.174763,-0.08056238,-1.475391,7.508412,0.07791118,11.55425,1.891708,0.3558065,0.02953562
709,46469.0,464770138.0,-10.72507,12.19785,-0.05563998,-0.6531782,-0.7130213,-0.07304668,-4.456141,6.36097,0.06961194,12.93787,-84.68399,0.3569534,0.004378447
710,46535.0,464870084.0,-13.89034,-6.932144,-0.02240542,-0.9822972,0.3887171,-0.07625911,-6.902324,6.136203,0.06200651,7.633039,6.077862,0.3558913,0.01345205
711,46596.0,464970178.0,-10.28035,-15.64877,0.003689859,-1.489538,2.802247,-0.08470898,-8.775062,4.674138,0.05577074,1.0734,-3.730202,0.3535402,0.01520004
712,46658.0,465070106.0,-7.97068,-11.73227,-0.0006093467,-1.892224,1.188698,-0.08200599,-10.12347,3.289724,0.05152161,-2.254471,9.600353,0.352685,0.004153257
713,46721.0,465170212.0,-4.494987,-12.24428,0.01164747,-0.809064,0.2870288,-0.0787011,-11.29785,2.331684,0.04927884,-1.49061,-54.90456,0.3534808,0.009230552
714,46784.0,465270134.0,-1.102895,-13.75666,0.02922976,-0.1234926,-0.08392126,-0.0752373,-11.44501,0.9839414,0.04875811,-4.037486,-33.45146,0.3517839,0.03164847
715,46848.0,465370098.0,1.373834,-10.16085,0.0266638,-1.578597,5.262988,-0.09741978,-11.36661,-0.06666812,0.04960113,-14.48773,-26.13163,0.3465754,0.05855005
716,46910.0,465470194.0,5.824251,-7.538691,0.03330436,-6.678955,7.570302,-0.1162684,-11.37286,-0.1483303,0.05048716,-22.91759,-3.164768,0.3442117,0.03194745
717,46973.0,465570107.0,6.195167,0.3706653,0.01173619,-8.767706,2.172602,-0.1070698,-11.15943,-1.053422,0.05173844,-27.39022,-27.38762,0.3417366,0.01067188
718,47036.0,465670131.0,5.168289,1.110225,0.01288253,-7.157797,-4.182132,-0.08932468,-10.6551,-2.066642,0.0541965,-25.70116,-4.436588,0.3424503,0.0185337
719,47097.0,465770132.0,4.255352,-1.309158,0.01971412,-1.927323,-7.65029,-0.06986561,-9.679658,-3.005957,0.05807864,-27.25103,-0.5640984,0.3404397,0.008134183
720,47163.0,465870202.0,2.352776,-3.317889,0.02324719,0.8269671,-2.954242,-0.07699543,-7.964923,-3.672768,0.06277241,-25.0244,30.94873,0.3405609,0.02717927
721,47224.0,465970123.0,0.4016599,-1.926815,0.01486541,2.911164,-0.4453993,-0.07460645,-6.131256,-4.281676,0.06873579,-18.69976,37.49161,0.3418334,0.04501826
722,47286.0,466070158.0,1.283781,-1.958954,0.01518892,4.133065,0.6938372,-0.07336219,-4.600537,-3.402205,0.07397902,-13.56824,0.7354736,0.3415601,0.003467954
723,47349.0,466170119.0,0.2317007,-0.2547208,0.009732958,4.062484,1.240726,-0.07358534,-2.957524,-3.36016,0.07796326,-6.309384,-15.81621,0.3429337,0.02353661
724,47412.0,466270121.0,0.3218963,-0.08456034,0.01132555,2.398391,4.029884,-0.08792525,-1.777604,-2.931238,0.08171499,4.018196,41.89129,0.3456312,0.006431072
725,47476.0,466370170.0,-0.04854044,0.0009891611,0.01052152,-0.1619938,4.72367,-0.09442955,-0.226405,-3.544064,0.08563121,13.40026,-77.56672,0.3475116,0.02492573
726,47538.0,466470153.0,-2.047654,-1.049192,0.01134875,-1.52666,1.805831,-0.08990575,1.274554,-3.591621,0.0902333,16.80138,117.8143,0.3490544,0.007463904
727,47601.0,466570082.0,-3.673141,-0.8747067,0.00255054,-2.242652,0.7109213,-0.08722889,2.555728,-2.78384,0.09459431,16.5513,24.13359,0.3482282,0.005864285
728,47664.0,466670123.0,-0.747385,-5.78389,0.02227788,-0.8660318,-0.3528088,-0.08368276,3.673584,-1.967195,0.0971809,13.93441,-79.56018,0.3469491,0.0228178
729,47728.0,466770193.0,-1.292743,-2.037041,0.01073598,-3.445477,4.934171,-0.1092439,3.896114,-0.2205385,0.09795105,4.605392,81.27814,0.3438092,0.02199696
730,47793.0,466870118.0,-1.229605,-0.9913544,0.01402951,-1.439292,-3.033119,-0.07705504,3.920423,0.6607835,0.09698699,4.71169,-18.92529,0.3462387,0.03015221
731,47856.0,466970239.0,-0.3880045,-1.909942,0.01805355,0.3560492,-4.398006,-0.07195543,3.939708,0.4889963,0.09582539,8.064759,61.86905,0.3466264,0.02418308
732,47918.0,467070123.0,-5.72104,-1.796535,-0.0006655669,1.89579,1.862595,-0.08534914,3.359625,1.218096,0.09456825,9.817015,-59.29422,0.3455677,0.005148293
733,47981.0,467170127.0,-0.7423716,-3.879202,0.01829536,-0.2597689,3.884021,-0.09585684,2.889931,1.386712,0.09282367,14.51378,-8.032322,0.3478602,0.0288734
734,48044.0,467270135.0,-0.1437283,0.4184465,0.009029469,-1.761062,1.455134,-0.09326962,2.454098,1.781382,0.09043088,17.32303,65.91969,0.3491233,0.003210565
735,48108.0,467370167.0,0.4590816,2.21579,0.004110601,-1.674422,-1.361413,-0.08373076,1.47255,2.040454,0.08777008,16.95255,-16.26577,0.3478585,0.02179027
736,48170.0,467470094.0,0.348603,1.375188,0.006830673,-1.450073,-1.531975,-0.08367804,0.6379499,2.151693,0.08501752,9.99671,70.15991,0.3461466,0.02320595
737,48233.0,467570168.0,-0.0004006333,1.49154,0.006579773,0.04140474,-1.091491,-0.08336253,-0.3821103,2.146235,0.08231203,6.872545,-69.19241,0.3454358,0.01405617
738,48296.0,467670154.0,1.539019,1.811705,0.007082308,-1.088277,0.6336952,-0.09129497,-1.384803,2.241595,0.07964112,2.182517,-24.75958,0.3449853,0.005347948
739,48357.0,467770175.0,1.385864,1.799743,0.00912243,-2.030783,0.7074773,-0.09266786,-2.029197,1.923011,0.07686388,-1.741185,43.21032,0.3446603,0.01460153
740,48422.0,467870139.0,1.244006,0.7225988,0.01103868,-3.467493,-0.01849655,-0.09410607,-2.877372,2.206409,0.07382131,-4.717127,41.58182,0.3440209,0.004073814
741,48484.0,467970141.0,0.1977516,1.22117,0.006268235,-1.79363,-4.220831,-0.07676551,-4.307528,3.235395,0.07025971,-2.169846,32.90825,0.3448691,0.01661134
742,48546.0,468070108.0,-1.087796,1.264433,0.005615752,2.013809,-4.747542,-0.06836599,-5.353184,3.329193,0.06625467,2.942788,30.70374,0.3462136,0.006386405
743,48612.0,468170097.0,-0.002534587,0.108497,0.01070304,1.924924,1.084235,-0.08477668,-6.636131,3.307932,0.06192647,6.642538,5.338097,0.3470174,0.01895758
744,48675.0,468270218.0,0.01579452,1.450387,0.006529216,1.100745,2.152328,-0.08771754,-7.789316,2.684127,0.05803,11.94592,-33.54187,0.3483148,0.01513063
745,48739.0,468370155.0,-1.8663,3.929931,-0.007164858,-0.9390695,2.545998,-0.09379039,-8.670049,1.612522,0.05536119,13.31337,35.24895,0.3482778,0.004034482
746,48801.0,468470165.0,-3.323556,2.681529,-0.01029302,-1.127528,-0.2585174,-0.08659811,-9.506593,1.124777,0.05368203,15.04134,33.4753,0.3492149,0.0105601
747,48868.0,468570242.0,-4.28066,-0.595457,-0.004006739,-0.9034683,-2.004169,-0.07960612,-9.681862,-0.01520037,0.05327476,13.71712,-55.91869,0.3489159,0.009516936
748,48931.0,468670134.0,-5.059202,-2.996729,-0.001080658,0.6753807,-1.426812,-0.07925111,-9.276857,-1.118631,0.05468386,11.40765,-4.655933,0.3487556,0.005356472
749,48992.0,468770176.0,-3.447505,-2.090209,0.001137888,1.868206,-0.8526925,-0.07749393,-8.670547,-1.547746,0.05681456,9.712284,45.92705,0.3484956,0.02838535
750,49057.0,468870093.0,-1.185203,-2.547601,0.009356051,1.278347,2.205125,-0.08861105,-7.737091,-2.391785,0.05955195,6.304922,108.9549,0.3481279,0.007840156
751,49118.0,468970136.0,2.018578,-2.130039,0.01125707,1.211567,0.4427643,-0.08224483,-6.888605,-3.156901,0.06304344,7.632222,83.28133,0.3493381,0.009598991
752,49181.0,469070132.0,-1.120319,5.553918,-0.01678723,2.866043,-2.416959,-0.06979264,-5.481949,-4.222546,0.06834638,4.409369,-46.76447,0.347257,0.02699965
753,49244.0,469170142.0,-4.208913,3.792073,-0.0186638,3.028839,-0.741718,-0.07283607,-3.615079,-4.990487,0.07464626,-2.019938,-13.06314,0.3461249,0.006725213
754,49307.0,469270146.0,-5.801024,-0.3843694,-0.0135688,3.03152,1.337077,-0.07723633,-1.428039,-5.531948,0.08162876,-5.497749,-61.34367,0.3453299,0.002294655
755,49371.0,469370155.0,-3.315188,-4.701303,0.00494542,2.225597,2.446716,-0.08295405,0.7191001,-5.716957,0.08858737,-4.927972,-14.4248,0.3460559,0.007662402
756,49433.0,469470196.0,-0.1844973,-3.036866,0.004697494,1.088417,2.325607,-0.08545521,3.174816,-5.989089,0.09564734,-6.195766,-44.67926,0.3447848,0.01671251
757,49496.0,469570101.0,2.02614,-2.261781,0.0119889,-0.8333483,2.042926,-0.08935846,5.183497,-4.991528,0.1023422,-10.61279,88.77573,0.3447182,0.01463323
758,49559.0,469670180.0,1.894969,0.462144,0.003747633,-1.696493,-0.234596,-0.08296002,7.744998,-6.256084,0.1097594,-12.6881,-37.5308,0.3438331,0.01693729
759,49620.0,469770116.0,-1.760483,2.897789,-0.007901936,-0.1453034,-0.832716,-0.08415413,10.20825,-6.73619,0.1182136,-16.25899,43.68725,0.3424277,0.0209574
760,49685.0,469870155.0,-1.38907,1.548131,-0.0097932,-1.750606,0.6177917,-0.08701824,12.35981,-6.465229,0.1259968,-17.73413,-80.32017,0.3410028,0.02433991
761,49746.0,469970131.0,-2.120209,-0.06485903,-0.004444892,-2.101386,2.046504,-0.09515973,13.90409,-5.344983,0.1324362,-16.86143,28.83396,0.3417417,0.01922894
762,49809.0,470070131.0,-0.5731953,0.4898995,-0.003878169,-3.055276,0.6901109,-0.0928039,15.26537,-4.846385,0.1375136,-10.77075,86.46221,0.3432039,0.01451519
763,49872.0,470170106.0,-0.1915647,-0.2655604,0.003546513,-3.138683,0.2271049,-0.09409261,16.36657,-3.894707,0.1413142,-8.639998,131.4786,0.341857,0.02543791
764,49935.0,470270130.0,1.617497,-2.379711,0.0133622,-2.759911,-1.799611,-0.08688796,17.13198,-2.232814,0.14296,-7.525596,118.0881,0.3413092,0.009901807
765,49999.0,470370159.0,1.374243,-0.7347012,0.008124388,-0.8298826,-2.213802,-0.08348002,17.45035,-0.7384773,0.1418587,-6.058296,23.18478,0.3408946,0.01771634
766,50061.0,470470131.0,2.96245,-1.102014,0.01064149,0.7050621,-2.636074,-0.07573949,17.27222,0.9951775,0.1395415,-4.645303,-95.36991,0.3406436,0.01724857
767,50124.0,470570153.0,5.431453,-1.73587,0.01974911,-0.1565111,0.8788876,-0.08656827,16.68069,3.731999,0.1354294,-9.221176,-36.19289,0.3391935,0.01219106
768,50187.0,470670170.0,8.429214,-2.882739,0.03654493,-0.5391573,1.672387,-0.08987915,15.60485,5.509117,0.1288111,-11.05798,78.12338,0.3388474,0.02598576
769,50248.0,470770133.0,6.999165,3.445486,0.01709166,-1.867563,2.857641,-0.09945366,13.677,7.639665,0.1211443,-11.28233,191.861,0.3389021,0.009332703
770,50313.0,470870106.0,5.977997,5.100932,0.01246239,-3.115351,0.193281,-0.09658466,11.61857,7.970768,0.1130126,-7.724138,68.48392,0.3389214,0.02126537
771,50375.0,470970150.0,2.883119,4.603478,0.002948015,-2.872094,-2.968043,-0.08478109,8.149879,9.037138,0.1037281,-1.835288,-109.063,0.340504,0.03980949
772,50437.0,471070133.0,3.986647,-1.158309,0.02486823,-2.24636,-2.514206,-0.08379698,4.506746,9.777534,0.09310744,2.066828,-29.39463,0.3418978,0.03095606
773,50501.0,471170160.0,3.444687,1.342918,0.01141124,0.9817414,-3.760302,-0.07564189,0.7079769,9.186994,0.08173793,8.046658,-22.94264,0.3430654,0.009452199
774,50564.0,471270185.0,-0.0437781,4.925729,-0.0050271,5.274613,-4.390852,-0.06297992,-3.068267,8.565847,0.07124986,11.09624,20.87784,0.3437694,0.009438595
775,50628.0,471370104.0,-4.236137,6.73206,-0.01956367,5.946059,0.0371262,-0.07198235,-6.227946,8.014069,0.06187177,10.98165,66.1562,0.3435481,0.01012872
776,50690.0,471470169.0,-5.814768,3.337481,-0.01663291,4.811743,2.67,-0.07819086,-9.115147,6.542655,0.053503,12.31359,37.30011,0.3440237,0.009784673
777,50753.0,471570145.0,-3.901036,-4.945948,0.01019801,2.442344,3.417401,-0.08468543,-10.99787,4.742054,0.04752116,13.03226,52.45314,0.3440801,0.007375
778,50816.0,471670158.0,-2.264705,-3.559846,0.005028863,0.5228412,2.933976,-0.0887954,-12.18731,2.640982,0.04428339,7.894172,-7.482529,0.3411696,0.02644342
779,50877.0,471770231.0,-2.604317,0.07204758,-0.004146477,0.08233139,0.5126541,-0.083914,-12.88689,1.43421,0.04337276,4.087701,-34.59206,0.3409488,0.01897228
780,50942.0,471870144.0,-3.510198,0.2724154,-0.005967089,0.3604284,0.08443592,-0.08361114,-13.22259,0.5829748,0.04359679,4.09256,-61.1743,0.3419338,0.007391222
781,51003.0,471970112.0,-2.740904,-3.342994,0.005667483,-0.1220471,0.8141683,-0.08510043,-13.14103,0.232621,0.04429553,3.364963,-23.23513,0.3422213,0.01617345
782,51065.0,472070112.0,0.6299948,-6.188801,0.02251489,0.5279049,-0.655073,-0.07714349,-12.92369,-0.5276932,0.04543297,2.774651,-16.77017,0.3414919,0.01347351
783,51129.0,472170206.0,4.762716,-5.514059,0.03179285,1.406247,-1.819772,-0.07275045,-12.56842,-0.951354,0.04702812,7.054235,-22.39141,0.3436413,0.01827391
784,51192.0,472270149.0,4.543781,1.46704,0.0122601,0.4968337,1.1988,-0.08373135,-12.29307,-1.664779,0.04878115,8.738157,-52.11506,0.3431964,0.007337748
785,51256.0,472370189.0,3.125848,4.832731,-0.0001657931,2.399191,-3.063331,-0.06428283,-11.8055,-1.930242,0.0511497,16.24899,-65.81908,0.346718,0.03994223
786,51321.0,472470159.0,-1.519392,5.04854,-0.01048547,1.97479,1.10428,-0.08032022,-10.84209,-2.339807,0.05346377,17.75415,9.322739,0.3468675,0.02440326
787,51384.0,472570098.0,-3.18269,1.894375,-0.005550887,1.036058,3.310544,-0.0868531,-10.01719,-2.549909,0.05619025,14.2348,27.91729,0.3448984,0.01281882
788,51448.0,472670178.0,-2.816455,-0.9923293,0.001943848,0.1388171,2.767675,-0.09064989,-8.908474,-3.532752,0.05970617,11.50557,65.73343,0.3446375,0.01057988
789,51509.0,472770139.0,-1.689086,-0.752083,0.003595041,-1.296813,1.195441,-0.09024526,-7.14168,-4.536507,0.06517716,5.661568,-9.513092,0.3436433,0.01670739
790,51574.0,472870157.0,-1.397661,0.4622363,0.0007971958,-0.5778328,-0.6744245,-0.08376044,-4.783925,-5.626415,0.07197949,-0.1961146,16.66021,0.3434735,0.004544438
791,51635.0,472970125.0,-0.3640638,-1.247684,0.007984058,-1.183052,0.01380096,-0.08703681,-2.624723,-5.432688,0.07878328,-5.99595,65.7135,0.3426163,0.01654344
792,51697.0,473070173.0,-1.445899,-0.6548585,0.001096435,-0.908236,-1.419346,-0.08125933,-0.6185766,-4.966006,0.08450376,-10.42385,45.98942,0.341956,0.005452029
793,51761.0,473170180.0,-1.763832,-1.382382,0.004694597,-0.08747102,-2.452918,-0.07519761,0.9166963,-3.930756,0.08969848,-12.37345,30.46751,0.341085,0.006509194
794,51828.0,473270204.0,0.2618129,-2.274016,0.01147985,0.1952034,-1.146718,-0.07816123,2.613485,-3.99716,0.09466024,-13.8634,-71.54608,0.3406536,0.006503825
795,51892.0,473370139.0,1.155682,0.123308,0.005060187,1.714688,-1.821445,-0.07218021,4.273345,-4.014983,0.09921546,-16.40129,-46.90981,0.3406996,0.005490272
796,51954.0,473470160.0,1.408943,-0.2116487,0.01219476,0.06002541,2.095019,-0.08975802,5.62924,-3.097011,0.1030469,-19.4483,135.8454,0.3394659,0.02108959
797,52017.0,473570131.0,3.912843,-0.691494,0.01572322,-0.6171552,0.8878893,-0.08343911,6.383936,-1.805107,0.1058031,-18.00474,-85.66771,0.3382231,0.004505916
798,52080.0,473670110.0,4.507359,-1.291399,0.02291389,-0.5548042,0.4213567,-0.08566893,7.27042,-1.338821,0.1072471,-18.61408,-1.381302,0.3374961,0.01770582
799,52141.0,473770161.0,4.378065,0.6112616,0.01894749,-2.408453,1.764712,-0.09327304,7.648852,-0.8103633,0.1079016,-16.11714,-64.80904,0.3377066,0.04386883
800,52206.0,473870254.0,0.9807996,4.932944,-0.0003858451,-3.584366,1.033173,-0.09596685,7.659793,-0.2204725,0.1080469,-11.93742,103.8138,0.3389038,0.005507027
801,52271.0,473970182.0,0.357483,3.059017,0.0008630818,-3.975318,-0.2632843,-0.09389053,7.5531,0.484577,0.1076388,-6.019986,-97.39513,0.3390817,0.007278058
802,52333.0,474070145.0,1.043099,-0.7582726,0.01360471,-6.045627,-0.2950067,-0.09949776,7.370071,1.065936,0.1060757,-6.204311,-19.89298,0.3390432,0.009650011
803,52396.0,474170198.0,1.062059,0.8156162,0.008644861,-4.827875,-3.136163,-0.08950625,6.630572,1.808494,0.1040679,-3.964324,5.479431,0.3393693,0.003055614
804,52459.0,474270112.0,0.8460585,1.958607,0.004203058,-3.243214,-3.403333,-0.08577988,6.097522,1.489656,0.1018605,-1.315253,9.287357,0.340457,0.004714684
805,52523.0,474370138.0,-2.05837,1.867506,3.542285e-05,-2.7566,-0.9198322,-0.09333697,5.135362,2.257995,0.09927048,1.726327,-19.2626,0.3403762,0.008312891
806,52585.0,474470155.0,-1.895426,-1.541035,0.009741547,-2.60395,-0.6169972,-0.092723,4.352202,2.146704,0.09648496,6.278666,-4.982471,0.3417807,0.01842401
807,52648.0,474570121.0,-2.836362,-2.006015,0.006172031,-2.897454,-1.200584,-0.0895922,3.326528,2.630004,0.09326135,11.76746,36.90796,0.3430999,0.01018251
808,52711.0,474670115.0,-1.970685,-0.4477923,0.001559212,-0.8131934,-1.074691,-0.08971043,2.236075,2.475184,0.09015998,15.60425,-47.70966,0.3440876,0.01291514
809,52772.0,474770184.0,-0.9314166,-1.3026,0.00905138,-1.151092,0.05773478,-0.09242979,1.405214,2.425908,0.08720429,17.26953,62.82768,0.3455644,0.01887974
810,52837.0,474870089.0,0.1734326,0.04333747,0.004069356,-0.4028987,-0.659737,-0.08672645,0.3245051,2.369163,0.08440898,16.37024,-10.46305,0.3458242,0.01054932
811,52898.0,474970126.0,0.3980452,-1.77178,0.0131145,-2.419393,3.759466,-0.1067355,-0.3431595,2.070861,0.0822081,9.407383,-58.81662,0.3429345,0.04315749
812,52960.0,475070188.0,-10.02811,-3.666339,-0.005566216,-5.785371,5.451444,-0.1193565,-1.449762,2.600452,0.07922032,-6.264558,130.0624,0.3387422,0.03233568
813,53023.0,475170112.0,-20.68457,-8.75345,-0.02261364,-2.229506,-7.123491,-0.07335186,-2.714114,3.526844,0.07536494,-11.54245,-123.5058,0.3388745,0.04134386
814,53086.0,475270160.0,-21.67038,-17.24555,-0.008542262,0.5067613,-4.810769,-0.08096279,-3.330858,2.586485,0.07108138,-13.57814,4.843426,0.3382063,0.03258727
815,53151.0,475370126.0,-14.77627,-21.42544,0.01955883,1.886333,-1.230927,-0.08222973,-4.413256,2.989408,0.06749982,-9.557113,35.24685,0.340221,0.02823988
816,53213.0,475470143.0,-6.630431,-14.52716,0.01828206,2.112981,1.07206,-0.08759622,-5.61353,2.72863,0.06477645,-5.437453,77.82001,0.3418655,0.01854555
817,53276.0,475570087.0,0.004005906,-3.880944,0.009030638,2.779773,0.4576413,-0.0841534,-6.076396,1.683541,0.06368081,-4.575408,-61.84072,0.3417567,0.01459447
818,53339.0,475670124.0,1.697471,2.139128,0.003590426,1.20606,1.60411,-0.09012918,-6.379535,0.7968469,0.06362151,-9.452537,-30.59969,0.3408214,0.02047546
819,53400.0,475770161.0,0.1132593,7.274994,-0.01744276,-0.9356122,2.628378,-0.09684282,-6.59415,0.3275602,0.06370614,-14.89718,2.264118,0.3390284,0.008673118
820,53465.0,475870130.0,0.5200102,5.188985,-0.007048824,0.08137593,-0.8249618,-0.08547369,-6.609302,0.2582099,0.06353308,-16.732,-20.15924,0.337917,0.009141152
821,53526.0,475970197.0,5.515848,5.413869,0.007176044,1.898046,-2.461149,-0.07894973,-6.799965,0.4034707,0.06267655,-16.88913,29.80871,0.3361228,0.01783664
822,53588.0,476070150.0,6.418636,9.792272,-0.002807465,2.156546,-0.3865257,-0.08352443,-7.201237,0.6401581,0.06147037,-18.11395,-12.61215,0.334245,0.01922246
823,53651.0,476170155.0,7.825475,11.68556,-0.007038821,1.843473,0.1779472,-0.08217148,-7.656796,0.3817173,0.06013291,-15.50065,-50.27847,0.3346192,0.00340059
824,53714.0,476270123.0,8.45464,10.55993,-0.004560726,1.881149,0.6104596,-0.08391017,-7.921295,-0.660962,0.05950571,-12.85042,-44.2996,0.334235,0.004825992
825,53779.0,476370129.0,13.38466,8.964564,0.0107298,1.305563,1.091177,-0.08939272,-7.673287,-1.441109,0.06020187,-8.94392,17.70773,0.334709,0.0205479
826,53841.0,476470122.0,25.08867,15.1252,0.02620449,-1.055866,0.6562124,-0.09172167,-7.198895,-2.173935,0.0618706,-2.982562,3.544903,0.3364185,0.01803465
827,53904.0,476570114.0,12.58727,22.89855,-0.02533903,-1.133446,-0.8661181,-0.08788981,-6.668897,-2.202385,0.06443255,5.941892,10.98261,0.3382436,0.02727447
828,53967.0,476670175.0,0.960655,15.95178,-0.03764838,0.415411,-1.441938,-0.08329454,-6.601127,-1.459977,0.06568787,13.0161,-28.54939,0.3391342,0.01292893
829,54028.0,476770216.0,-6.324652,4.248092,-0.0275096,0.6428535,1.223387,-0.09206418,-5.975766,-1.513337,0.06676731,15.84064,31.69308,0.3407243,0.02612474
830,54093.0,476870156.0,-6.397978,-3.664153,-0.0102877,-0.6397691,2.632173,-0.09559841,-5.372687,-1.390823,0.06834724,18.31051,37.34818,0.3426388,0.006328157
831,54154.0,476970104.0,-5.533716,-5.056243,-0.0105393,-0.186368,-0.3178012,-0.08706312,-4.961328,-0.8358347,0.06933076,19.68433,-68.67171,0.3433302,0.005811939
832,54216.0,477070138.0,-4.6263,-6.661806,-0.003453826,-0.5519489,0.4993289,-0.09354604,-4.544054,-0.153705,0.06906771,17.58821,63.40418,0.3438549,0.01152517
833,54279.0,477170116.0,-3.359535,-8.331115,0.006120482,-1.722637,1.68423,-0.1002561,-4.882761,1.330386,0.06749017,13.83009,54.75807,0.3437872,0.00347582
834,54342.0,477270167.0,-0.3407308,-6.441404,0.009143081,-1.884666,0.2886374,-0.09490727,-5.195874,1.405665,0.06529797,11.02593,-8.242512,0.3435386,0.01757937
835,54406.0,477370127.0,0.3420887,-3.654227,0.007683803,-0.7860371,-1.497016,-0.08807721,-5.648867,1.54832,0.06294511,4.545626,12.31337,0.3420193,0.008708669
836,54469.0,477470153.0,2.215798,-1.861567,0.008682393,-0.3858781,-0.8910677,-0.09079763,-6.568761,2.219657,0.05987243,-2.179141,3.127766,0.3406171,0.009343809
837,54532.0,477570154.0,2.129782,-1.078774,0.007991166,-0.4033915,-0.7698609,-0.08907254,-7.712665,2.657265,0.05609324,-6.251328,-31.77633,0.34051,0.007120248
838,54595.0,477670176.0,1.392285,-0.7197595,0.003914814,-1.352777,0.9051906,-0.09597105,-8.794142,2.416639,0.05275586,-9.844425,54.22554,0.3404128,0.008868554
839,54656.0,477770180.0,-1.314295,1.205672,-0.01002022,-1.197587,-1.033719,-0.08887841,-9.695076,1.759033,0.0502149,-16.87638,95.16544,0.3382825,0.01996005
840,54721.0,477870101.0,-2.648062,-0.5331904,-0.008397385,0.27988,-1.454969,-0.086855,-10.10437,0.8572392,0.0489357,-24.87327,42.91058,0.335719,0.0271427
841,54782.0,477970145.0,-3.206232,-2.537835,-0.00580236,-0.2696472,1.053598,-0.09523065,-10.12911,0.0450526,0.0484688,-29.46963,11.99141,0.3332846,0.008535964
842,54844.0,478070200.0,-1.337673,-4.567229,0.007926527,-0.6431019,1.170765,-0.09703637,-10.16086,-0.1586401,0.0485894,-31.38962,49.74661,0.3321797,0.007607388
843,54907.0,478170115.0,0.8680205,-3.440114,0.0107421,-0.9820318,-0.4283227,-0.09209896,-9.903054,-0.5236993,0.04952726,-32.67336,10.9231,0.3319219,0.01496226
844,54970.0,478270112.0,2.022537,-1.341434,0.009087308,-0.991977,-0.9631215,-0.09036793,-9.470957,-0.9557886,0.05073478,-30.72635,-15.55691,0.3314439,0.01555126
845,55037.0,478370123.0,1.953693,-0.8144104,0.006389067,-2.113755,0.8952117,-0.09907595,-9.145376,-1.005327,0.05193936,-28.03287,9.420776,0.3301418,0.01108602
846,55100.0,478470168.0,0.2205391,-1.040001,0.002994299,-2.657842,1.852597,-0.1047414,-8.703309,-1.401781,0.05314839,-22.67579,-46.02938,0.3303145,0.01060969
847,55165.0,478570156.0,-0.4001374,-3.236719,0.01186212,-3.015602,0.1297731,-0.1024279,-8.350183,-0.9018308,0.05369084,-18.56848,-15.12594,0.3305233,0.002903297
