,0,1,2,3,4,5,6,7,8,9,10
1961,126054.0,941570148.0,0.13,0.52,0.56,0.68,268.98,268.37,0.02,0.02,3.0
1962,126117.0,941670109.0,0.08,0.26,0.5,0.61,268.98,268.86,0.02,0.02,3.0
1963,126178.0,941770115.0,0.05,0.03,0.45,0.49,268.98,269.18,0.02,0.01,3.0
1964,126242.0,941870122.0,0.08,-0.01,0.42,0.47,268.98,269.41,0.01,0.01,3.0
1965,126304.0,941970138.0,0.17,0.09,0.41,0.46,268.98,269.5,0.01,0.01,3.0
1966,126366.0,942070104.0,0.27,0.19,0.4,0.48,268.98,269.55,0.01,0.01,3.0
1967,126429.0,942170217.0,0.29,0.39,0.38,0.54,268.98,269.45,0.01,0.01,3.0
1968,126491.0,942270174.0,0.23,0.43,0.36,0.42,268.98,269.35,0.01,0.01,3.0
1969,126555.0,942370124.0,0.14,0.3,0.35,0.31,268.98,269.16,0.01,0.0,3.0
1970,126621.0,942470117.0,0.08,0.11,0.31,0.27,268.98,268.98,0.01,0.0,3.0
1971,126685.0,942570150.0,0.12,-0.01,0.27,0.35,268.98,268.7,0.01,0.0,3.0
1972,126748.0,942670134.0,0.25,0.04,0.24,0.34,268.98,268.36,0.01,0.0,3.0
1973,126809.0,942770143.0,0.38,0.22,0.22,0.31,268.98,268.06,0.01,0.0,3.0
1974,126873.0,942870175.0,0.43,0.36,0.2,0.35,268.98,267.74,0.01,0.0,3.0
1975,126935.0,942970130.0,0.41,0.27,0.19,0.32,268.98,267.43,0.01,0.0,3.0
1976,126997.0,943070151.0,0.35,0.0,0.18,0.32,268.98,267.09,0.01,0.0,3.0
1977,127061.0,943170095.0,0.31,-0.07,0.19,0.35,268.98,266.8,0.01,0.0,3.0
1978,127123.0,943270164.0,0.36,0.16,0.2,0.23,268.98,266.49,0.01,0.0,3.0
1979,127187.0,943370135.0,0.47,0.59,0.19,0.26,268.98,266.31,0.01,0.0,3.0
1980,127250.0,943470164.0,0.58,0.86,0.18,0.24,268.98,266.05,0.01,0.0,3.0
1981,127313.0,943570146.0,0.6,0.89,0.18,0.26,268.98,265.92,0.01,0.0,3.0
1982,127377.0,943670146.0,0.54,0.8,0.19,0.15,268.98,265.91,0.01,0.0,3.0
1983,127438.0,943770120.0,0.44,0.4,0.2,0.09,268.98,265.81,0.01,0.0,3.0
1984,127502.0,943870123.0,0.39,0.29,0.2,0.09,268.98,265.84,0.01,0.0,3.0
1985,127564.0,943970142.0,0.41,0.42,0.21,0.1,268.98,265.97,0.01,0.0,3.0
1986,127626.0,944070108.0,0.5,0.63,0.21,0.26,268.98,266.09,0.01,0.0,3.0
1987,127689.0,944170114.0,0.56,0.66,0.22,0.46,268.98,266.29,0.01,0.0,3.0
1988,127751.0,944270191.0,0.55,0.72,0.23,0.31,268.98,266.52,0.01,0.01,3.0
1989,127815.0,944370123.0,0.52,0.58,0.22,0.34,268.98,266.85,0.01,0.01,3.0
1990,127878.0,944470121.0,0.46,0.37,0.22,0.24,268.98,267.14,0.01,0.01,3.0
1991,127941.0,944570141.0,0.44,0.28,0.21,0.2,268.98,267.47,0.01,0.01,3.0
1992,128005.0,944670118.0,0.47,0.19,0.19,0.23,268.98,267.73,0.01,0.01,3.0
1993,128066.0,944770111.0,0.5,0.34,0.18,0.35,268.98,268.1,0.01,0.01,3.0
1994,128130.0,944870184.0,0.55,0.42,0.18,0.36,268.98,268.41,0.01,0.01,3.0
1995,128195.0,944970097.0,0.5,0.64,0.19,0.24,268.98,268.68,0.01,0.01,3.0
1996,128257.0,945070166.0,0.43,0.74,0.21,0.15,268.98,268.95,0.01,0.0,3.0
1997,128320.0,945170139.0,0.36,0.55,0.21,0.18,268.98,269.21,0.01,0.0,3.0
1998,128382.0,945270077.0,0.31,0.32,0.25,0.26,268.98,269.41,0.01,0.0,3.0
1999,128445.0,945370156.0,0.27,0.32,0.27,0.36,268.98,269.55,0.01,0.0,3.0
2000,128509.0,945470140.0,0.26,0.28,0.28,0.39,268.98,269.67,0.01,0.0,3.0
2001,128572.0,945570160.0,0.27,0.15,0.3,0.34,268.98,269.62,0.01,0.0,3.0
2002,128635.0,945670154.0,0.25,0.15,0.34,0.19,268.98,269.64,0.01,0.0,3.0
2003,128697.0,945770189.0,0.24,0.08,0.38,0.11,268.98,269.64,0.01,0.0,3.0
2004,128761.0,945870102.0,0.24,0.05,0.44,0.07,268.98,269.72,0.01,0.0,3.0
2005,128823.0,945970138.0,0.24,0.0,0.5,0.15,268.98,269.73,0.01,0.0,3.0
2006,128885.0,946070114.0,0.26,-0.06,0.52,0.37,268.98,269.67,0.01,0.0,3.0
2007,128948.0,946170124.0,0.29,-0.02,0.56,0.52,268.98,269.75,0.01,0.0,3.0
2008,129010.0,946270126.0,0.3,0.15,0.6,0.52,268.98,269.78,0.01,0.0,3.0
2009,129073.0,946370182.0,0.33,0.34,0.6,0.52,268.98,269.81,0.01,0.0,3.0
2010,129137.0,946470168.0,0.33,0.43,0.6,0.51,268.98,269.72,0.01,0.0,3.0
2011,129200.0,946570121.0,0.31,0.45,0.62,0.48,268.98,269.68,0.01,0.0,3.0
2012,129263.0,946670192.0,0.28,0.51,0.64,0.54,268.98,269.62,0.01,0.0,3.0
2013,129325.0,946770133.0,0.26,0.54,0.65,0.67,268.98,269.64,0.01,0.0,3.0
2014,129389.0,946870135.0,0.25,0.54,0.65,0.84,268.98,269.6,0.01,0.0,3.0
2015,129451.0,946970168.0,0.26,0.35,0.63,0.85,268.98,269.66,0.01,0.0,3.0
2016,129513.0,947070107.0,0.27,0.26,0.63,0.78,268.98,269.65,0.01,0.0,3.0
2017,129576.0,947170102.0,0.28,0.24,0.63,0.66,268.98,269.69,0.01,0.0,3.0
2018,129638.0,947270164.0,0.29,0.08,0.65,0.56,268.98,269.58,0.0,0.0,3.0
2019,129701.0,947370202.0,0.28,-0.04,0.67,0.54,268.98,269.54,0.0,0.0,3.0
2020,129765.0,947470103.0,0.25,0.06,0.69,0.55,268.98,269.55,0.0,0.0,3.0
2021,129831.0,947570145.0,0.26,0.35,0.69,0.59,268.98,269.5,0.0,0.0,3.0
2022,129894.0,947670174.0,0.29,0.49,0.69,0.59,268.98,269.42,0.01,0.0,3.0
2023,129955.0,947770095.0,0.31,0.53,0.69,0.59,268.98,269.42,0.01,0.0,3.0
2024,130020.0,947870103.0,0.31,0.44,0.68,0.57,268.98,269.46,0.01,0.0,3.0
2025,130082.0,947970084.0,0.3,0.29,0.68,0.56,268.98,269.52,0.01,0.0,3.0
2026,130144.0,948070111.0,0.29,0.14,0.7,0.5,268.98,269.51,0.01,0.0,3.0
2027,130207.0,948170092.0,0.27,-0.13,0.69,0.55,268.98,269.55,0.01,0.0,3.0
2028,130269.0,948270162.0,0.25,-0.04,0.67,0.74,268.98,269.59,0.01,0.0,3.0
2029,130332.0,948370128.0,0.09,0.13,0.66,0.85,268.98,269.64,0.01,0.0,3.0
2030,130396.0,948470161.0,-2.15,0.0,0.64,0.81,268.98,269.59,0.01,0.0,3.0
2031,130459.0,948570132.0,-5.39,-2.82,0.62,0.61,268.98,269.65,0.01,0.0,3.0
2032,130522.0,948670120.0,-7.83,-7.67,0.56,0.58,268.98,269.82,0.01,0.0,3.0
2033,130583.0,948770125.0,-9.59,-11.28,0.5,0.69,268.98,269.78,0.01,0.0,3.0
2034,130647.0,948870103.0,-10.62,-12.54,0.45,0.85,268.98,269.73,0.02,0.0,3.0
2035,130709.0,948970133.0,-10.42,-12.03,0.42,0.81,268.98,269.69,0.02,0.0,3.0
2036,130771.0,949070124.0,-8.99,-10.52,0.38,0.61,268.98,269.56,0.02,0.0,3.0
2037,130834.0,949170151.0,-6.91,-7.76,0.34,0.38,268.98,269.58,0.02,0.0,3.0
2038,130896.0,949270089.0,-3.88,-4.24,0.34,0.26,268.98,269.5,0.02,0.0,3.0
2039,130959.0,949370174.0,-0.56,-0.31,0.35,0.18,268.98,269.52,0.02,0.0,3.0
2040,131023.0,949470147.0,2.7,3.72,0.34,0.18,268.98,269.52,0.03,0.0,3.0
2041,131086.0,949570114.0,4.36,6.97,0.37,0.08,268.98,269.61,0.03,0.0,3.0
2042,131149.0,949670136.0,5.1,7.84,0.39,0.0,268.98,269.74,0.03,0.0,3.0
2043,131210.0,949770154.0,5.16,6.93,0.35,0.14,268.98,269.97,0.03,0.0,3.0
2044,131274.0,949870133.0,4.94,5.48,0.31,0.28,268.98,270.24,0.03,0.0,3.0
2045,131337.0,949970131.0,4.61,4.29,0.28,0.37,268.98,270.42,0.03,0.0,3.0
2046,131399.0,950070188.0,4.34,3.71,0.27,0.33,268.98,270.68,0.03,0.0,3.0
2047,131462.0,950170141.0,4.04,3.49,0.25,0.26,268.98,270.82,0.03,0.0,3.0
2048,131524.0,950270179.0,3.78,3.27,0.25,0.18,268.98,270.89,0.03,0.0,3.0
2049,131587.0,950370101.0,3.54,2.9,0.25,0.18,268.98,270.93,0.03,0.0,3.0
2050,131651.0,950470165.0,3.37,2.74,0.27,0.14,268.98,270.99,0.03,0.0,3.0
2051,131714.0,950570183.0,3.13,2.7,0.38,0.23,268.98,271.03,0.03,0.0,3.0
2052,131777.0,950670116.0,2.73,2.72,2.35,0.7,268.98,271.02,0.02,0.0,3.0
2053,131838.0,950770098.0,2.39,2.42,4.68,3.38,268.98,271.04,0.02,0.0,3.0
2054,131902.0,950870133.0,2.07,2.02,6.02,6.94,268.98,270.95,0.03,0.01,3.0
2055,131966.0,950970183.0,1.82,1.7,6.8,8.36,268.98,270.7,0.03,0.02,3.0
2056,132028.0,951070103.0,1.67,1.48,6.28,7.99,268.98,270.3,0.02,0.02,3.0
2057,132091.0,951170160.0,1.54,1.42,5.05,6.06,268.98,269.9,0.02,0.03,3.0
2058,132153.0,951270121.0,1.43,1.43,4.75,3.59,268.98,269.53,0.02,0.02,3.0
2059,132216.0,951370092.0,1.26,1.11,5.58,3.15,268.98,269.15,0.02,0.02,3.0
2060,132280.0,951470176.0,1.09,0.78,6.52,4.96,268.98,268.87,0.02,0.02,3.0
2061,132343.0,951570114.0,0.92,0.6,6.9,6.87,268.98,268.53,0.02,0.02,3.0
2062,132406.0,951670084.0,0.82,0.56,5.83,7.15,268.98,268.33,0.02,0.03,3.0
2063,132467.0,951770118.0,0.74,0.64,3.48,4.97,268.98,268.17,0.02,0.03,3.0
2064,132531.0,951870127.0,0.66,0.64,1.25,1.17,268.98,268.06,0.02,0.02,3.0
2065,132593.0,951970159.0,0.53,0.51,-0.61,-1.88,268.98,268.02,0.02,0.02,3.0
2066,132656.0,952070148.0,0.4,0.49,-2.61,-3.61,268.98,268.06,0.02,0.02,3.0
2067,132719.0,952170124.0,0.25,0.52,-3.39,-5.0,268.98,268.0,0.02,0.03,3.0
2068,132781.0,952270118.0,0.17,0.38,-3.69,-5.17,268.98,267.99,0.02,0.03,3.0
2069,132844.0,952370115.0,0.08,0.3,-3.64,-4.54,268.98,268.0,0.02,0.03,3.0
2070,132908.0,952470122.0,0.98,0.33,-3.06,-3.69,268.98,268.01,0.02,0.03,3.0
2071,132971.0,952570077.0,4.0,1.66,-2.61,-2.55,268.98,267.93,0.02,0.03,3.0
2072,133037.0,952670184.0,6.29,5.68,-2.41,-1.71,268.98,267.8,0.02,0.03,3.0
2073,133098.0,952770173.0,8.19,9.56,-2.23,-1.57,268.98,267.62,0.02,0.03,3.0
2074,133162.0,952870130.0,9.54,11.31,-2.15,-1.55,268.98,267.42,0.03,0.02,3.0
2075,133224.0,952970185.0,10.03,11.7,-1.94,-1.51,268.98,267.22,0.03,0.02,3.0
2076,133287.0,953070137.0,10.16,11.22,-1.7,-1.4,268.98,267.05,0.03,0.02,3.0
2077,133351.0,953170098.0,10.26,10.43,-1.45,-1.28,268.98,266.88,0.03,0.02,3.0
2078,133413.0,953270129.0,10.44,9.91,-1.26,-1.13,268.98,266.64,0.03,0.02,3.0
2079,133476.0,953370110.0,10.15,9.89,-1.14,-0.86,268.98,266.41,0.03,0.02,3.0
2080,133540.0,953470129.0,9.74,9.39,-1.09,-0.76,268.98,266.21,0.03,0.01,3.0
2081,133603.0,953570108.0,8.89,8.48,-1.11,-0.72,268.98,266.2,0.03,0.01,3.0
2082,133666.0,953670174.0,7.16,7.03,-1.06,-0.86,268.98,266.35,0.03,0.01,3.0
2083,133727.0,953770155.0,3.26,4.65,-0.9,-1.05,268.98,266.69,0.03,0.01,3.0
2084,133791.0,953870131.0,-1.23,-0.12,-0.68,-1.26,268.98,267.19,0.03,0.01,3.0
2085,133853.0,953970114.0,-5.06,-6.47,-0.39,-1.29,268.98,267.67,0.03,0.01,3.0
2086,133915.0,954070138.0,-7.43,-11.23,-0.03,-1.01,268.98,268.21,0.05,0.01,3.0
2087,133979.0,954170097.0,-8.7,-12.93,0.32,-0.36,268.98,268.5,0.05,0.01,3.0
2088,134041.0,954270165.0,-9.02,-12.23,0.61,0.33,268.98,268.88,0.06,0.0,3.0
2089,134104.0,954370145.0,-8.73,-10.55,0.84,0.75,268.98,269.29,0.06,0.0,3.0
2090,134168.0,954470147.0,-8.15,-8.84,1.01,1.13,268.98,269.76,0.05,0.0,3.0
2091,134231.0,954570126.0,-7.32,-7.34,1.11,1.41,268.98,270.25,0.05,0.0,3.0
2092,134294.0,954670129.0,-6.56,-6.09,1.15,1.63,268.98,270.72,0.05,0.0,3.0
2093,134355.0,954770183.0,-5.84,-4.97,1.21,1.82,268.98,271.06,0.05,0.0,3.0
2094,134420.0,954870130.0,-5.34,-4.29,1.33,1.8,268.98,271.38,0.04,0.0,3.0
2095,134482.0,954970142.0,-4.97,-3.96,1.41,1.88,268.98,271.54,0.04,0.0,3.0
2096,134544.0,955070106.0,-4.69,-3.78,1.48,1.93,268.98,271.59,0.05,0.0,3.0
2097,134608.0,955170148.0,-4.38,-3.5,1.5,1.96,268.98,271.59,0.05,0.0,3.0
2098,134670.0,955270116.0,-3.99,-3.2,1.51,1.94,268.98,271.53,0.04,0.0,3.0
2099,134733.0,955370145.0,-3.48,-2.74,1.47,2.01,268.98,271.35,0.04,0.0,3.0
2100,134796.0,955470184.0,-2.99,-2.15,1.43,1.93,268.98,271.1,0.03,0.0,3.0
2101,134860.0,955570132.0,-2.59,-1.59,1.35,1.78,268.98,270.8,0.03,0.0,3.0
2102,134923.0,955670151.0,-2.31,-1.29,1.27,1.55,268.98,270.43,0.03,0.0,3.0
2103,134984.0,955770117.0,-2.08,-1.23,1.2,1.32,268.98,270.02,0.03,0.0,3.0
2104,135048.0,955870129.0,-1.87,-1.29,1.15,1.28,268.98,269.57,0.03,0.0,3.0
2105,135110.0,955970135.0,-1.63,-1.16,1.15,1.28,268.98,269.07,0.03,0.0,3.0
2106,135172.0,956070143.0,-1.33,-0.8,1.18,1.32,268.98,268.59,0.02,0.0,3.0
2107,135235.0,956170104.0,-0.99,-0.5,1.21,1.38,268.98,268.01,0.02,0.0,3.0
2108,135298.0,956270144.0,-0.67,-0.26,1.23,1.4,268.98,267.57,0.02,0.0,3.0
2109,135361.0,956370148.0,-0.41,-0.01,1.23,1.33,268.98,267.16,0.02,0.0,3.0
2110,135424.0,956470188.0,-0.22,0.29,1.21,1.27,268.98,266.85,0.02,0.0,3.0
2111,135488.0,956570149.0,-0.08,0.32,1.16,1.35,268.98,266.62,0.02,0.0,3.0
2112,135551.0,956670129.0,0.06,0.2,1.12,1.32,268.98,266.49,0.01,0.0,3.0
2113,135612.0,956770162.0,0.23,0.27,1.09,1.16,268.98,266.47,0.01,0.0,3.0
2114,135676.0,956870114.0,0.44,0.5,1.07,1.05,268.98,266.44,0.01,0.0,3.0
2115,135738.0,956970135.0,0.66,0.79,1.05,0.99,268.98,266.47,0.01,0.0,3.0
2116,135800.0,957070112.0,0.85,1.06,1.08,0.92,268.98,266.63,0.01,0.0,3.0
2117,135863.0,957170108.0,0.98,1.19,1.1,0.96,268.98,266.84,0.01,0.0,3.0
2118,135926.0,957270150.0,1.04,1.14,1.11,1.05,268.98,267.08,0.01,0.0,3.0
2119,135989.0,957370128.0,1.05,1.13,1.12,1.07,268.98,267.4,0.01,0.0,3.0
2120,136052.0,957470156.0,1.1,0.98,1.11,1.08,268.98,267.77,0.01,0.0,3.0
2121,136116.0,957570092.0,1.2,0.98,1.07,1.03,268.98,268.18,0.01,0.0,3.0
2122,136179.0,957670163.0,1.33,1.19,1.02,0.98,268.98,268.56,0.01,0.0,3.0
2123,136243.0,957770161.0,1.44,1.46,0.96,0.87,268.98,268.93,0.01,0.0,3.0
2124,136307.0,957870118.0,1.48,1.68,0.92,0.72,268.98,269.3,0.01,0.0,3.0
2125,136369.0,957970156.0,1.44,1.69,0.89,0.63,268.98,269.62,0.01,0.0,3.0
2126,136431.0,958070103.0,1.39,1.54,0.9,0.55,268.98,269.94,0.01,0.0,3.0
2127,136496.0,958170143.0,1.33,1.24,0.94,0.49,268.98,270.22,0.01,0.0,3.0
2128,136558.0,958270146.0,1.33,1.17,0.98,0.56,268.98,270.44,0.01,0.0,3.0
2129,136622.0,958370202.0,1.35,1.19,1.02,0.7,268.98,270.58,0.01,0.0,3.0
2130,136685.0,958470139.0,1.38,1.29,1.05,0.74,268.98,270.6,0.01,0.0,3.0
2131,136751.0,958570129.0,1.38,1.36,1.07,0.75,268.98,270.53,0.01,0.0,3.0
2132,136814.0,958670107.0,1.31,1.32,1.08,0.75,268.98,270.39,0.01,0.0,3.0
2133,136875.0,958770078.0,1.19,1.39,1.08,0.74,268.98,270.16,0.01,0.0,3.0
2134,136939.0,958870142.0,1.11,1.15,1.07,0.7,268.98,269.99,0.01,0.0,3.0
2135,137001.0,958970196.0,1.07,0.92,1.09,0.79,268.98,269.79,0.01,0.0,3.0
2136,137063.0,959070184.0,1.07,0.69,1.12,0.94,268.98,269.6,0.01,0.0,3.0
2137,137126.0,959170110.0,1.06,0.7,1.14,1.08,268.98,269.4,0.01,0.0,3.0
2138,137188.0,959270178.0,1.02,0.7,1.16,1.15,268.98,269.28,0.01,0.0,3.0
2139,137252.0,959370140.0,0.97,0.84,1.2,1.13,268.98,269.17,0.01,0.0,3.0
2140,137315.0,959470104.0,0.9,0.85,1.21,1.08,268.98,269.01,0.01,0.0,3.0
2141,137379.0,959570147.0,0.84,0.79,1.23,1.04,268.98,269.0,0.01,0.0,3.0
2142,137442.0,959670150.0,0.8,0.62,1.24,0.99,268.98,269.01,0.0,0.0,3.0
2143,137503.0,959770121.0,0.79,0.46,1.22,1.03,268.98,269.11,0.0,0.0,3.0
2144,137567.0,959870122.0,0.79,0.41,1.19,1.04,268.98,269.23,0.01,0.0,3.0
2145,137628.0,959970127.0,0.78,0.52,1.18,1.03,268.98,269.38,0.01,0.0,3.0
2146,137691.0,960070121.0,0.75,0.54,1.17,0.94,268.98,269.58,0.01,0.0,3.0
2147,137754.0,960170185.0,0.71,0.62,1.15,1.01,268.98,269.76,0.01,0.0,3.0
2148,137816.0,960270168.0,0.66,0.59,1.16,1.11,268.98,269.9,0.01,0.0,3.0
2149,137879.0,960370145.0,0.62,0.6,1.17,1.17,268.98,270.02,0.01,0.0,3.0
2150,137943.0,960470110.0,0.61,0.34,1.18,1.13,268.98,270.17,0.01,0.0,3.0
2151,138007.0,960570111.0,0.58,0.31,1.18,1.22,268.98,270.29,0.01,0.0,3.0
2152,138073.0,960670131.0,0.54,0.56,1.15,1.36,268.98,270.39,0.01,0.0,3.0
2153,138134.0,960770171.0,0.48,0.77,1.12,1.42,268.98,270.54,0.01,0.0,3.0
2154,138197.0,960870155.0,0.42,0.76,1.08,1.42,268.98,270.61,0.01,0.0,3.0
2155,138259.0,960970108.0,0.34,0.44,1.01,1.39,268.98,270.65,0.01,0.0,3.0
2156,138322.0,961070149.0,0.25,0.21,0.95,1.33,268.98,270.75,0.01,0.0,3.0
2157,138385.0,961170086.0,0.19,0.02,0.89,1.32,268.98,270.71,0.01,0.0,3.0
2158,138447.0,961270140.0,0.14,0.18,0.84,1.3,268.98,270.6,0.01,0.0,3.0
2159,138510.0,961370133.0,0.1,0.25,0.82,1.2,268.98,270.49,0.01,0.0,3.0
2160,138574.0,961470128.0,0.07,0.27,0.8,1.13,268.98,270.38,0.01,0.0,3.0
2161,138638.0,961570144.0,0.05,0.09,0.8,0.97,268.98,270.2,0.01,0.0,3.0
2162,138701.0,961670161.0,0.04,-0.16,0.79,0.89,268.98,270.05,0.01,0.0,3.0
2163,138762.0,961770144.0,0.05,-0.5,0.79,0.75,268.98,269.95,0.01,0.0,3.0
2164,138826.0,961870117.0,0.08,-0.84,0.79,0.73,268.98,269.69,0.01,0.0,3.0
2165,138887.0,961970165.0,0.13,-0.69,0.76,0.76,268.98,269.47,0.01,0.0,3.0
2166,138950.0,962070125.0,0.2,-0.59,0.74,0.78,268.98,269.27,0.01,0.0,3.0
2167,139013.0,962170109.0,0.25,-0.16,0.73,0.79,268.98,269.06,0.01,0.0,3.0
2168,139078.0,962270109.0,0.3,0.09,0.73,0.77,268.98,268.91,0.01,0.0,3.0
2169,139141.0,962370134.0,0.31,0.33,0.72,0.7,268.98,268.82,0.01,0.0,3.0
2170,139204.0,962470132.0,0.31,0.41,0.72,0.66,268.98,268.76,0.01,0.0,3.0
2171,139269.0,962570120.0,0.27,0.54,0.73,0.63,268.98,268.81,0.01,0.0,3.0
2172,139332.0,962670163.0,0.22,0.5,0.72,0.7,268.98,268.82,0.01,0.0,3.0
2173,139393.0,962770150.0,0.2,0.48,0.71,0.76,268.98,268.93,0.01,0.0,3.0
2174,139460.0,962870167.0,0.18,0.43,0.68,0.89,268.98,268.95,0.01,0.0,3.0
2175,139521.0,962970113.0,0.16,0.39,0.63,0.98,268.98,269.07,0.01,0.0,3.0
2176,139584.0,963070144.0,0.14,0.2,0.55,0.96,268.98,269.14,0.01,0.0,3.0
2177,139648.0,963170111.0,0.12,0.09,0.45,0.89,268.98,269.17,0.01,0.0,3.0
2178,139710.0,963270134.0,0.1,0.12,0.37,0.73,268.98,269.24,0.01,0.0,3.0
2179,139773.0,963370097.0,0.08,0.19,0.28,0.62,268.98,269.28,0.01,0.0,3.0
2180,139836.0,963470149.0,0.08,0.42,0.2,0.63,268.98,269.35,0.01,0.0,3.0
2181,139901.0,963570145.0,0.07,0.44,0.16,0.6,268.98,269.38,0.01,0.0,3.0
2182,139964.0,963670161.0,0.07,0.3,0.11,0.54,268.98,269.42,0.01,0.0,3.0
2183,140025.0,963770200.0,0.05,0.19,0.08,0.42,268.98,269.44,0.01,0.0,3.0
2184,140092.0,963870131.0,0.0,0.07,0.03,0.38,268.98,269.41,0.01,0.0,3.0
2185,140153.0,963970140.0,-0.05,0.13,-0.02,0.3,268.98,269.4,0.01,0.0,3.0
2186,140216.0,964070118.0,-0.06,0.09,-0.05,0.18,268.98,269.26,0.01,0.0,3.0
2187,140279.0,964170096.0,-0.03,-0.07,-0.08,0.02,268.98,269.14,0.01,0.0,3.0
2188,140341.0,964270161.0,-0.01,-0.18,-0.1,-0.03,268.98,269.02,0.01,0.01,3.0
2189,140404.0,964370133.0,-0.01,-0.23,-0.12,-0.01,268.98,268.95,0.01,0.01,3.0
2190,140467.0,964470168.0,0.02,-0.3,-0.11,0.08,268.98,268.87,0.01,0.01,3.0
2191,140531.0,964570075.0,0.09,-0.36,-0.09,0.06,268.98,268.79,0.01,0.01,3.0
2192,140595.0,964670136.0,0.15,-0.19,-0.05,-0.14,268.98,268.8,0.01,0.01,3.0
2193,140656.0,964770141.0,0.21,-0.22,0.0,-0.31,268.98,268.77,0.01,0.01,3.0
2194,140720.0,964870132.0,0.28,-0.12,0.02,-0.2,268.98,268.81,0.01,0.01,3.0
2195,140781.0,964970130.0,0.32,-0.05,0.1,-0.04,268.98,268.86,0.01,0.01,3.0
2196,140844.0,965070148.0,0.35,0.12,0.17,0.11,268.98,268.98,0.01,0.01,3.0
2197,140907.0,965170089.0,0.37,0.16,0.22,0.27,268.98,269.01,0.01,0.01,3.0
2198,140969.0,965270224.0,0.39,0.34,0.25,0.33,268.98,269.13,0.01,0.01,3.0
2199,141032.0,965370152.0,0.42,0.34,0.26,0.38,268.98,269.24,0.01,0.0,3.0
2200,141095.0,965470121.0,0.48,0.33,0.26,0.37,268.98,269.39,0.01,0.0,3.0
2201,141159.0,965570209.0,0.51,0.35,0.29,0.37,268.98,269.57,0.01,0.0,3.0
2202,141223.0,965670101.0,0.5,0.5,0.32,0.33,268.98,269.81,0.01,0.0,3.0
2203,141284.0,965770155.0,0.47,0.72,0.31,0.43,268.98,270.12,0.01,0.0,3.0
2204,141348.0,965870128.0,0.46,0.85,0.29,0.54,268.98,270.46,0.02,0.0,3.0
2205,141409.0,965970126.0,0.44,0.78,0.28,0.64,268.98,270.76,0.02,0.0,3.0
2206,141472.0,966070109.0,0.4,0.7,0.26,0.66,268.98,271.11,0.01,0.0,3.0
2207,141535.0,966170102.0,0.34,0.7,0.23,0.55,268.98,271.4,0.01,0.0,3.0
2208,141597.0,966270107.0,0.3,0.58,0.2,0.41,268.98,271.53,0.01,0.0,3.0
2209,141660.0,966370113.0,0.2,0.66,0.16,0.42,268.98,271.66,0.01,0.0,3.0
2210,141723.0,966470177.0,0.11,0.51,0.15,0.37,268.98,271.63,0.01,0.0,3.0
2211,141787.0,966570122.0,0.05,0.4,0.19,0.28,268.98,271.55,0.01,0.0,3.0
2212,141850.0,966670114.0,0.02,0.22,0.19,0.19,268.98,271.31,0.01,0.01,3.0
2213,141912.0,966770134.0,0.0,0.19,0.16,0.4,268.98,271.01,0.01,0.01,3.0
2214,141976.0,966870149.0,-0.02,0.18,0.17,0.54,268.98,270.52,0.01,0.01,3.0
2215,142037.0,966970107.0,-0.08,0.34,0.17,0.6,268.98,269.89,0.01,0.01,3.0
2216,142100.0,967070104.0,-0.08,0.23,0.17,0.62,268.98,269.18,0.01,0.01,3.0
2217,142163.0,967170141.0,-0.08,-0.06,0.17,0.56,268.98,268.36,0.01,0.01,3.0
2218,142225.0,967270137.0,-0.07,-0.23,0.17,0.46,268.98,267.55,0.01,0.01,3.0
2219,142288.0,967370234.0,-0.04,-0.08,0.19,0.35,268.98,266.68,0.01,0.01,3.0
2220,142351.0,967470122.0,0.01,-0.06,0.21,0.36,268.98,265.89,0.01,0.01,3.0
2221,142415.0,967570134.0,0.02,0.09,0.21,0.44,268.98,265.13,0.01,0.01,3.0
2222,142478.0,967670147.0,0.03,0.09,0.2,0.49,268.98,264.47,0.01,0.01,3.0
2223,142540.0,967770134.0,0.1,0.06,0.19,0.51,268.98,263.9,0.01,0.0,3.0
2224,142604.0,967870130.0,0.15,0.03,0.17,0.49,268.98,263.43,0.01,0.0,3.0
2225,142668.0,967970097.0,0.27,0.04,0.18,0.42,268.98,263.04,0.01,0.0,3.0
2226,142731.0,968070157.0,0.4,0.15,0.19,0.26,268.98,262.78,0.01,0.0,3.0
2227,142794.0,968170121.0,0.54,0.0,0.18,0.27,268.98,262.67,0.01,0.0,3.0
2228,142856.0,968270178.0,0.64,-0.03,0.18,0.24,268.98,262.77,0.01,0.0,3.0
2229,142919.0,968370093.0,0.74,0.04,0.73,0.17,268.98,262.93,0.01,0.0,3.0
2230,142982.0,968470115.0,0.91,0.03,3.24,1.27,268.98,263.25,0.01,0.0,3.0
2231,143046.0,968570067.0,1.07,0.11,5.21,4.75,268.98,263.64,0.01,0.01,3.0
2232,143109.0,968670135.0,1.16,0.25,6.5,7.97,268.98,264.22,0.02,0.02,3.0
2233,143170.0,968770108.0,1.22,0.69,7.1,8.81,268.98,264.88,0.02,0.03,3.0
2234,143235.0,968870121.0,1.29,0.95,6.66,8.43,268.98,265.59,0.02,0.03,3.0
2235,143296.0,968970157.0,1.26,1.22,6.09,7.07,268.98,266.37,0.02,0.04,3.0
2236,143359.0,969070071.0,1.24,1.28,5.4,5.74,268.98,267.07,0.02,0.04,3.0
